"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
77,9/30/2020 0:00:00,41,0,0,0,0,0,0,2635324,2635324,0,1006699,1006699,0,0,0,0,0,0,0,7259,0,7259,0,0,0,0,0,0,24436,0,24436,0,0,0,10232860,10232860,0,6566401,0,6566401,58,4,1,0,0,0,11,0,0,4,25,4,29,32,0,9,0,33,62,104,160,0,2,0,0,0,2,388
79,9/30/2020 0:00:00,43,0,0,0,0,0,0,27959869,27959869,0,1427720,1427720,0,34061546,0,34061546,0,0,0,400000,0,400000,0,0,0,4714348,4714348,0,85206,0,85206,8277661,0,8277661,80394053,80394053,0,8582051,0,8582051,224,1,22,93,0,0,57,0,20,1,88,1,89,21,0,7,0,136,225,1093,936,6,0,0,0,0,0,1664
82,9/30/2020 0:00:00,46,0,0,0,0,0,0,36542421,36542421,0,0,0,0,9810244,0,9810244,0,0,0,0,0,0,0,0,0,0,0,0,10863311,0,10863311,1924388,20700905,22625293,82308928,61608023,20700905,2467659,0,2467659,16,2,0,0,0,0,4,0,8,2,16,2,18,0,0,4,0,0,18,677,819,0,0,0,0,0,0,70
90,9/30/2020 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,1113750,0,1113750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113750,1113750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
98,9/30/2020 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,13
107,9/30/2020 0:00:00,57,0,0,0,0,0,0,340214,340214,0,0,0,0,4308356,0,4308356,0,0,0,0,0,0,0,0,0,0,0,0,176713,0,176713,0,0,0,5491283,5491283,0,666000,0,666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,131,0,0,0,0,0,0,42
108,9/30/2020 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,187394,0,187394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38848,0,38848,226242,226242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,286
110,9/30/2020 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,11,0,0,11,55,2,0,0,0,0,0,0,25
112,9/30/2020 0:00:00,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,9/30/2020 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,589044,0,589044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589044,589044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,9
120,9/30/2020 0:00:00,63,0,0,0,0,0,0,9250806,9250806,0,0,0,0,4036227,0,4036227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14556364,14556364,0,1269331,0,1269331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2,0,0,0,0,0,0,21
132,9/30/2020 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,9/30/2020 0:00:00,70,0,0,0,0,0,0,1003421,1003421,0,0,0,0,3119037,0,3119037,0,0,0,0,0,0,0,0,0,0,0,0,32869,0,32869,105587,0,105587,5252019,5252019,0,991105,0,991105,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,131,199,0,0,0,0,0,0,481
138,9/30/2020 0:00:00,72,0,0,0,0,0,0,579003,579003,0,0,0,0,2095061,0,2095061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719066,2719066,0,45002,0,45002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,38,0,0,0,0,0,0,81
146,9/30/2020 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
147,9/30/2020 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
150,9/30/2020 0:00:00,77,0,0,0,0,0,0,13776419,13776419,0,0,0,0,64490913,0,64490913,0,0,0,0,0,0,0,0,0,0,0,0,15440549,0,15440549,0,6322621,6322621,108212848,101890227,6322621,8182346,0,8182346,0,46,0,0,0,0,0,0,0,18,0,22,22,0,24,0,4,24,46,252,738,11,0,0,0,0,0,60
151,9/30/2020 0:00:00,78,0,0,0,0,0,0,28451653,28451653,0,0,0,0,110724298,0,110724298,0,0,0,0,0,0,0,0,0,0,0,0,24816194,0,24816194,0,0,0,165369489,165369489,0,1377344,0,1377344,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2008,1780,0,0,0,0,0,0,233
153,9/30/2020 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,9/30/2020 0:00:00,83,0,0,0,0,0,0,62504607,62504607,0,30768534,30768534,0,94750711,0,94750711,0,175000,175000,901120,0,901120,0,0,0,40687829,40687829,0,0,0,0,19389868,0,19389868,213075375,213075375,0,5661655,0,5661655,2043,5,8,1313,0,0,211,0,71,5,315,5,320,406,0,25,0,432,2048,3593,866,2632,4,1,0,0,5,3150
162,9/30/2020 0:00:00,85,0,0,0,0,0,0,8353255,8353255,0,0,0,0,12199569,0,12199569,0,0,0,0,0,0,0,0,0,0,0,0,2645384,0,2645384,0,0,0,25035503,25035503,0,1837295,0,1837295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,168,0,0,0,0,0,0,72
167,9/30/2020 0:00:00,87,0,0,0,0,0,0,3799159,3766587,32572,5423913,5423913,0,6305004,0,6305004,0,0,0,107758,0,107758,126068,0,126068,7397308,7397308,0,1389507,0,1389507,1516106,0,1516106,18433689,18401117,32572,0,0,0,632,1,2,13,0,0,134,0,0,0,360,1,361,257,0,188,0,272,633,1160,542,0,37,0,0,0,37,2475
168,9/30/2020 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560577,560577,0,560577,0,560577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,105
169,9/30/2020 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,9/30/2020 0:00:00,91,0,0,0,0,0,0,192177,192177,0,0,0,0,24785451,0,24785451,0,0,0,39625,0,39625,0,0,0,0,0,0,79062,0,79062,4047577,0,4047577,29671927,29671927,0,567660,0,567660,72,13,33,5,0,0,8,1,14,4,26,9,35,8,4,3,4,50,85,644,83,3,0,0,0,0,0,1177
176,9/30/2020 0:00:00,92,0,0,0,0,0,0,9022000,9022000,0,0,0,0,63852000,0,63852000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42046000,0,42046000,159027000,159027000,0,44107000,0,44107000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,436,0,0,0,0,0,0,384
177,9/30/2020 0:00:00,93,0,0,0,0,0,0,738181,738181,0,0,0,0,43842346,0,43842346,0,0,0,0,0,0,0,0,0,0,0,0,22874329,0,22874329,0,0,0,79943456,79943456,0,12488600,0,12488600,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,375,39,0,0,0,0,0,0,92
181,9/30/2020 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,9/30/2020 0:00:00,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12169,12169,0,527962,0,527962,32210,0,32210,571554,571554,0,11382,0,11382,7,0,0,0,0,0,2,0,4,0,7,0,7,0,0,1,0,0,7,43,1,6,0,0,0,0,0,22
195,9/30/2020 0:00:00,104,0,0,0,0,0,0,0,0,0,0,0,0,777854,0,777854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977226,977226,0,199372,0,199372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,124
196,9/30/2020 0:00:00,105,0,114678,114678,0,0,0,54450103,54450103,0,821156,821156,0,408142032,0,408142032,0,0,0,1815864,0,1815864,0,0,0,5687545,5687545,0,0,0,0,14508008,0,14508008,560178760,560064082,114678,82142783,0,82142783,335,3,3,3,0,0,95,3,125,0,253,3,256,76,0,28,0,82,338,2836,6256,11,0,0,0,0,0,4034
198,9/30/2020 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,34
199,9/30/2020 0:00:00,108,0,0,0,0,0,0,0,0,0,435366,435366,0,14145,0,14145,0,0,0,0,0,0,0,0,0,0,0,0,140756,0,140756,1465879,0,1465879,5708367,5708367,0,3652221,0,3652221,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,671,4,0,0,0,0,0,0,367
200,9/30/2020 0:00:00,109,0,0,0,0,0,0,384606,384606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384606,384606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8
205,9/30/2020 0:00:00,112,0,0,0,0,0,0,3633110,3633110,0,0,0,0,4784388,0,4784388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43032,0,43032,11480530,11480530,0,3020000,0,3020000,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,698,206,0,0,0,0,0,0,135
216,9/30/2020 0:00:00,116,0,0,0,0,0,0,2929823,2929823,0,0,0,0,8486806,0,8486806,0,0,0,0,0,0,0,0,0,0,0,0,789739,0,789739,795287,0,795287,14556633,14556633,0,1554978,0,1554978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,128,0,0,0,0,0,0,4
220,9/30/2020 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
224,9/30/2020 0:00:00,119,0,0,0,0,0,0,756723,756723,0,0,0,0,4041604,0,4041604,0,0,0,0,0,0,0,0,0,0,0,0,106594,0,106594,0,0,0,7349050,7349050,0,2444129,0,2444129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,138,0,0,0,0,0,0,0
227,9/30/2020 0:00:00,121,0,169734,169734,0,0,0,1993495270,1858321238,135174032,0,0,0,7516152045,0,7516152045,0,0,0,186848462,0,186848462,0,0,0,366640354,366640354,0,159330325,0,159330325,302781000,0,302781000,9971928374,9836584608,135343766,0,0,0,1884,48,0,0,0,0,0,1,66,33,66,44,110,1818,4,0,2,1822,1932,29007,45361,0,0,0,0,0,0,27461
233,9/30/2020 0:00:00,124,0,0,0,0,0,0,2070903,2070903,0,0,0,0,19428887,0,19428887,0,0,0,0,0,0,0,0,0,0,0,0,1662127,0,1662127,0,0,0,24559417,24559417,0,1397500,0,1397500,0,15,0,0,0,0,0,0,0,0,0,14,14,0,1,0,14,1,15,421,205,0,0,0,0,0,0,257
234,9/30/2020 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,7737827,0,7737827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7737827,7737827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,26,0,0,0,0,0,0,101
240,9/30/2020 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,5990447,0,5990447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5990447,5990447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,224,0,0,0,0,0,0,83
242,9/30/2020 0:00:00,129,0,0,0,0,0,0,1092809,1092809,0,770437,770437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418775,4418775,0,2555529,0,2555529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,69,2,0,0,0,0,0,1076
256,9/30/2020 0:00:00,136,0,0,0,0,0,0,12423503,12423503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,4970815,0,4970815,0,0,0,17394318,17394318,0,0,0,0,7,1,0,0,0,0,0,0,6,1,6,1,8,1,0,0,0,1,8,391,464,0,0,0,0,0,0,216
258,9/30/2020 0:00:00,137,0,0,0,0,0,0,362344,362344,0,0,0,0,27797212,0,27797212,0,0,0,0,0,0,0,0,0,0,0,0,115351,0,115351,1597145,0,1597145,29873052,29873052,0,1000,0,1000,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,287,57,2,0,0,0,0,0,713
262,9/30/2020 0:00:00,139,0,0,0,0,0,0,4489699,4489699,0,0,0,0,664309,0,664309,0,0,0,0,0,0,0,0,0,0,0,0,1324288,0,1324288,0,0,0,7515895,7515895,0,1037599,0,1037599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,92,0,0,0,0,0,0,83
264,9/30/2020 0:00:00,141,0,0,0,0,0,0,6347053,6347053,0,0,0,0,9108832,0,9108832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475426,0,475426,15943399,15943399,0,12088,0,12088,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,139,300,0,0,0,0,0,0,95
266,9/30/2020 0:00:00,143,0,0,0,0,0,0,8467057,8467057,0,0,0,0,12214105,0,12214105,0,0,0,0,0,0,0,0,0,100,100,0,3037159,0,3037159,0,0,0,24138031,24138031,0,419710,0,419710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,365,0,0,0,0,0,0,11
274,9/30/2020 0:00:00,149,0,0,0,0,0,0,3418581,3418581,0,2325282,2325282,0,0,0,0,0,0,0,0,0,0,5698,0,5698,264131,264131,0,0,0,0,644241,0,644241,6388104,6388104,0,0,0,0,21,0,0,0,0,0,0,0,7,0,7,0,8,13,0,0,0,14,21,98,329,0,0,1,0,0,1,910
275,9/30/2020 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,492476,0,492476,69404,69404,0,0,0,0,86226,0,86226,69404,69404,0,0,0,0,0,0,0,548034,548034,0,55558,0,55558,136,0,0,0,0,0,2,0,0,0,3,0,3,133,0,0,0,133,136,27,2,0,1,0,0,0,1,119
276,9/30/2020 0:00:00,151,0,0,0,0,0,0,0,0,0,0,0,0,615145,0,615145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615145,615145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,19
277,9/30/2020 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,9/30/2020 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
288,9/30/2020 0:00:00,155,0,0,0,0,0,0,234126,234126,0,0,0,0,476809,0,476809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710935,710935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,74
294,9/30/2020 0:00:00,160,0,0,0,0,0,0,19890812,19890812,0,0,0,0,50061846,0,50061846,0,0,0,169362,0,169362,0,0,0,319362,319362,0,60243,0,60243,8896117,0,8896117,79039513,79039513,0,130495,0,130495,27,62,0,0,0,0,0,0,0,58,7,62,69,20,0,7,0,20,89,874,955,0,0,0,0,0,0,703
303,9/30/2020 0:00:00,166,0,0,0,0,0,0,2467915,2467915,0,0,0,0,20120050,0,20120050,0,0,0,0,0,0,0,0,0,0,0,0,10902,0,10902,1962618,0,1962618,24668999,24668999,0,107514,0,107514,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,137,225,0,0,0,0,0,0,18
306,9/30/2020 0:00:00,168,0,0,0,0,0,0,2645856,2645856,0,0,0,0,4876385,0,4876385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10373741,10373741,0,2851500,0,2851500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,251,0,0,0,0,0,0,180
319,9/30/2020 0:00:00,173,0,0,0,0,0,0,15417713,15417713,0,0,0,0,31835917,0,31835917,0,0,0,0,0,0,0,0,0,0,0,0,6191683,0,6191683,0,0,0,57973830,57973830,0,4528517,0,4528517,0,32,0,0,0,0,0,5,0,18,0,32,32,0,0,0,9,0,32,331,509,0,0,0,0,0,0,11
320,9/30/2020 0:00:00,174,0,0,0,0,0,0,3096696,3096696,0,0,0,0,4810419,0,4810419,0,0,0,0,0,0,0,0,0,0,0,0,1926935,0,1926935,0,0,0,9834050,9834050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,138,0,0,0,0,0,0,2
339,9/30/2020 0:00:00,182,0,0,0,0,0,0,0,0,0,0,0,0,1017967,0,1017967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017967,1017967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,0,0,0,0,0,0,18
