"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017"
11304,12/31/2021 0:00:00,5554,18651649,15000000,1205627,191620,0,0,0,0,0,0,305363,0,305363,0,0,0,0,0,0,0,0,0,0,0,0,569445,2251713,10989000,3876966,964525,18651649,165020,0,0,0,0,0,0,0,0,0,0,0,0,115805633,9,165600,0,0,0,0,9,165600,,0,126743259,0,0,0,0,0,0,0,0,0,0,0,852491,0,6455,0,0,0,0,0,0,0
11307,12/31/2021 0:00:00,5555,0,163834548,18569703,2650049,0,0,0,0,4648927,0,0,0,4648927,0,0,0,0,0,0,46534769,584039332,265132354,289442376,4629671,1189778502,0,0,0,0,0,0,3468448,-16004212,0,0,0,0,0,0,0,0,0,0,0,3546225710,0,0,0,0,0,0,0,0,,0,3890783291,0,0,0,0,0,0,0,0,0,0,0,35975815,-3320,898934,91302,0,0,304,338629943,0,0
11316,12/31/2021 0:00:00,5562,0,68472311,2389734,1365829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436949,46273945,16591272,959059,69261225,0,0,0,0,0,0,1161334,-1235900,0,0,0,0,0,0,0,0,0,0,0,886051764,0,0,0,0,0,0,0,0,,0,987396115,0,0,0,0,0,0,0,0,0,0,0,4472712,0,-209417,0,0,0,0,0,0,0
11323,12/31/2021 0:00:00,5568,0,0,245900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8940726,0,0,0,0,0,0,0,0,,0,10035316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11331,12/31/2021 0:00:00,5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689359,0,0,0,0,0,0,0,0,,0,4332879,0,0,0,0,0,0,0,0,0,0,0,16469,0,0,0,0,0,0,0,0,0
11340,12/31/2021 0:00:00,5579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850966,0,0,0,0,0,0,0,0,,0,959339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,12/31/2021 0:00:00,5583,11357000,0,104099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045000,2088000,4868000,3356000,0,11357000,0,0,0,0,0,0,0,0,0,0,0,0,0,12503829,0,0,0,0,0,0,0,0,,0,15099709,0,0,0,0,0,0,0,0,0,0,0,12177,0,0,0,0,0,0,0,0,0
11353,12/31/2021 0:00:00,5585,248000,0,591331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063452,3312008,4320269,3899703,0,12595432,248000,0,0,0,0,248000,0,-9532,0,0,0,0,0,0,0,0,0,0,0,42437253,0,0,0,0,0,0,0,0,,0,46123461,0,0,0,0,0,0,0,0,0,0,0,411841,0,0,0,0,0,0,0,0,0
11364,12/31/2021 0:00:00,5593,0,0,441722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49202,0,0,0,0,0,0,0,0,0,0,0,0,17424796,0,0,0,0,0,0,0,0,,0,18610249,0,0,0,0,0,0,0,0,0,0,0,153242,0,0,0,0,0,0,0,0,0
11374,12/31/2021 0:00:00,5596,5934000,0,307894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106266,9557780,26674926,14067930,0,51406902,1983000,2955000,996000,0,0,5934000,14557,-758527,0,0,0,0,0,0,0,0,0,0,0,86713776,0,0,0,0,0,0,0,0,,0,119197807,0,0,0,0,0,0,0,0,0,0,0,220253,0,0,-11202,0,0,0,0,0,0
11377,12/31/2021 0:00:00,5598,0,0,265559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6585899,0,0,0,0,0,0,0,0,,0,8197232,0,0,0,0,0,0,0,0,0,0,0,36426,0,0,0,0,0,0,0,0,0
11380,12/31/2021 0:00:00,5599,0,0,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491544,0,0,0,0,0,0,0,0,,0,703436,0,0,0,0,0,0,0,0,0,0,0,113847,0,0,0,0,0,0,0,0,0
11391,12/31/2021 0:00:00,5604,0,0,322839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,0,0,0,0,11118857,0,0,0,0,0,0,0,0,,0,12812017,0,0,0,0,0,0,0,0,0,0,0,202642,0,0,0,0,0,0,0,0,0
11400,12/31/2021 0:00:00,5609,5519000,0,441156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911000,3608000,0,0,0,5519000,0,0,0,0,0,0,0,0,0,0,0,0,0,36567555,0,0,0,0,0,0,0,0,,0,40845936,0,0,0,0,0,0,0,0,0,0,0,1990,0,0,0,0,0,0,0,0,0
11402,12/31/2021 0:00:00,5611,0,0,558235,0,0,0,0,0,0,0,1277386,0,1277386,0,0,0,0,0,0,0,1539806,2197128,0,0,3736934,0,0,0,0,0,0,3729,60041,0,0,0,0,0,0,0,0,0,0,0,54756332,0,0,0,0,0,0,0,0,,0,60720204,0,0,0,0,0,0,0,0,0,0,0,540663,0,0,0,0,0,0,0,0,0
11409,12/31/2021 0:00:00,5617,0,0,177261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12435,0,0,0,0,0,0,0,0,0,0,0,0,9936031,0,0,0,0,0,0,0,0,,0,11859866,0,0,0,0,0,0,0,0,0,0,0,78816,0,0,0,0,0,0,0,0,0
11422,12/31/2021 0:00:00,5625,0,0,40928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5525381,0,0,0,0,0,0,0,0,,0,6649457,0,0,0,0,0,0,0,0,0,0,0,3943,0,0,0,0,0,0,0,0,0
11440,12/31/2021 0:00:00,5634,4168000,0,356101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796000,2876000,496000,0,0,4168000,0,0,0,0,0,0,0,0,0,0,0,0,0,13869231,0,0,0,0,0,0,0,0,,0,14809328,0,0,0,0,0,0,0,0,0,0,0,33307,0,0,0,0,0,0,0,0,0
11445,12/31/2021 0:00:00,5636,0,0,810845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726,0,0,0,0,0,0,0,0,0,0,0,0,27927831,0,0,0,0,0,0,0,0,,0,31885150,0,0,0,0,0,0,0,0,0,0,0,127133,0,0,0,0,0,0,0,0,0
11452,12/31/2021 0:00:00,5642,0,0,4811065,699802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303436,21692000,21883415,11771949,0,55650800,0,0,0,0,0,0,148597,-540721,0,0,0,0,0,0,0,0,0,0,0,314504650,2,14881,0,0,0,0,2,14881,,0,340266738,0,0,0,0,0,0,0,0,0,0,0,3435999,0,0,0,0,0,0,0,0,0
11457,12/31/2021 0:00:00,5647,10990043,0,298288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751746,2267011,5831350,2139936,0,10990043,9857,0,0,0,0,0,0,0,0,0,0,0,0,55985343,0,0,0,0,0,0,0,0,,0,62249635,0,0,0,0,0,0,0,0,0,0,0,382195,0,0,0,0,0,0,0,0,0
11458,12/31/2021 0:00:00,5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574420,0,0,0,0,0,0,0,0,,0,8309822,0,0,0,0,0,0,0,0,0,0,0,41325,0,0,0,0,0,0,0,0,0
11459,12/31/2021 0:00:00,5649,0,0,74792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4518684,0,0,0,0,0,0,0,0,,0,5327198,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
11464,12/31/2021 0:00:00,5654,0,0,139170,-397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20214,0,0,0,0,0,0,0,0,0,0,0,0,19353512,0,0,0,0,0,0,0,0,,0,21382939,0,0,0,0,0,0,0,0,0,0,0,58116,0,0,0,0,0,0,0,0,0
11470,12/31/2021 0:00:00,5659,0,0,391421,0,0,0,0,0,0,0,0,0,0,0,0,3326770,0,0,3326770,0,0,0,0,0,0,0,0,0,0,0,0,24234,0,0,0,0,0,0,0,0,0,0,0,0,41098389,0,0,0,0,0,0,0,0,,0,44269864,0,0,0,0,0,0,0,0,0,0,0,273570,0,0,0,0,0,0,0,0,0
11477,12/31/2021 0:00:00,5662,3674754,0,375297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616652,1150267,2766919,0,0,0,1626864,2047890,3674754,91680,-163913,0,0,0,0,0,0,0,0,0,0,0,27385506,0,0,0,0,0,0,0,0,,0,30151351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11520,12/31/2021 0:00:00,5685,8602000,33376190,1457859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695000,4451000,3456000,0,0,8602000,142425,0,0,0,0,0,0,0,0,0,0,0,0,159823093,0,0,0,0,0,0,0,0,,0,174085207,0,0,0,0,0,0,0,0,0,0,0,1416253,0,0,0,0,0,0,0,0,0
11524,12/31/2021 0:00:00,5688,0,0,25690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5747380,0,0,0,0,0,0,0,0,,0,6098633,0,0,0,0,0,0,0,0,0,0,0,51880,0,0,0,0,0,0,0,0,0
11526,12/31/2021 0:00:00,5689,0,0,1277355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66818068,0,0,0,0,0,0,0,0,,0,72194315,0,0,0,0,0,0,0,0,0,0,0,-5514,0,0,0,0,0,0,0,0,0
11533,12/31/2021 0:00:00,5693,0,0,260193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382332,2561858,0,0,3944190,0,0,0,0,0,0,0,-55040,0,0,0,0,0,0,0,0,0,0,0,32527715,0,0,0,0,0,0,0,0,,0,36617744,0,0,0,0,0,0,0,0,0,0,0,150821,0,0,0,0,0,0,0,0,0
11548,12/31/2021 0:00:00,5701,0,0,188554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385591,0,0,0,385591,0,0,0,0,0,0,429509,5104,0,0,0,0,0,0,0,0,0,0,0,62416238,0,0,0,0,0,0,0,0,,0,67364989,0,0,0,0,0,0,0,0,0,0,0,317771,0,-58182,21242,0,0,0,0,0,0
11550,12/31/2021 0:00:00,5703,2896000,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,146000,1400000,500000,0,2896000,0,0,0,0,0,0,0,0,0,0,0,0,0,8646130,0,0,0,0,0,0,0,0,,0,10332485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11553,12/31/2021 0:00:00,5705,5155169,1133040,137360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987634,2000000,1167535,5155169,1591,0,0,0,0,0,0,0,0,0,0,0,0,38063651,0,0,0,0,0,0,0,0,,0,43043297,0,0,0,0,0,0,0,0,0,0,0,78516,0,0,0,0,0,0,0,0,0
11554,12/31/2021 0:00:00,5706,9211469,2126327,7675797,2428500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3998890,1224435,988144,9211469,1354679,0,0,0,0,0,0,0,0,0,0,0,0,600838052,0,0,0,0,0,0,0,0,,0,663520076,0,0,0,0,0,0,0,0,0,0,0,8522753,0,0,0,0,0,0,0,0,0
11567,12/31/2021 0:00:00,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176916,0,0,0,0,0,0,0,0,,0,235164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11576,12/31/2021 0:00:00,5715,0,0,281780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18859382,0,0,0,0,0,0,0,0,,0,20852260,0,0,0,0,0,0,0,0,0,0,0,200569,0,0,0,0,0,0,0,0,0
11604,12/31/2021 0:00:00,5730,0,0,355472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19403845,0,0,0,0,0,0,0,0,,0,21671264,0,0,0,0,0,0,0,0,0,0,0,89664,0,0,0,0,0,0,0,0,0
11617,12/31/2021 0:00:00,5735,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212772,0,0,0,0,0,0,0,0,,0,2421985,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0
11640,12/31/2021 0:00:00,5748,2550000,0,384278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1050000,500000,0,0,2550000,14699,0,0,0,0,0,0,0,0,0,0,0,0,38663058,0,0,0,0,0,0,0,0,,0,43984030,0,0,0,0,0,0,0,0,0,0,0,448174,0,0,0,0,0,0,0,0,0
11643,12/31/2021 0:00:00,5751,6848109,8946896,583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,5300893,126481,920735,6848109,2668,0,0,0,0,0,0,0,0,0,0,0,0,36294141,0,0,0,0,0,0,0,0,,0,42029237,0,0,0,0,0,0,0,0,0,0,0,162585,0,0,50963,0,0,0,0,0,0
11652,12/31/2021 0:00:00,5756,1888000,0,614806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696000,1192000,0,0,0,1888000,0,0,0,0,0,0,0,0,0,0,0,0,0,35529678,0,0,0,0,0,0,0,0,,0,39122560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11658,12/31/2021 0:00:00,5757,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495076,0,0,0,0,0,0,0,0,,0,651544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11663,12/31/2021 0:00:00,5762,24338000,0,609826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725000,9976000,6889000,1748000,0,24338000,143,0,0,0,0,0,0,0,0,0,0,0,0,77142007,0,0,0,0,0,0,0,0,,0,84871199,0,0,0,0,0,0,0,0,0,0,0,918984,0,0,0,0,0,0,0,0,0
11670,12/31/2021 0:00:00,5764,10645500,940441,695484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,1298000,4537500,4385000,0,10645500,0,0,0,0,0,0,0,0,0,0,0,0,0,104040410,0,0,0,0,0,0,0,0,,0,118815375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11671,12/31/2021 0:00:00,5765,0,6,369067,81711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22458478,0,0,0,0,0,0,0,0,,0,25557837,0,0,0,0,0,0,0,0,0,0,0,171613,0,0,0,0,0,0,0,0,0
11674,12/31/2021 0:00:00,5768,36208000,40533774,3426649,1142276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679200,15560690,0,0,26239890,14136000,18104000,3968000,0,0,36208000,1178141,-260110,0,0,0,0,0,0,0,0,0,0,0,362227545,0,0,0,0,0,0,0,0,,0,394837559,0,0,0,0,0,0,0,0,0,0,0,3214233,0,0,0,0,0,0,0,0,0
11678,12/31/2021 0:00:00,5772,0,0,2656851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239217,8692239,9353819,5785499,0,25070774,0,0,0,0,0,0,224003,-450526,0,0,0,0,0,0,0,0,0,0,0,71791214,2,10979,10979,0,0,0,2,10979,,0,86213802,0,0,0,0,0,0,0,0,0,0,0,1144339,0,0,0,1826,4322794,0,0,0,0
11680,12/31/2021 0:00:00,5773,0,0,443829,35889,0,0,0,1285721,0,0,0,0,1285721,0,0,0,0,0,0,8700391,18218899,13741194,2296696,176918,43134098,0,0,0,0,0,0,85940,395818,0,0,0,0,0,0,0,0,0,0,0,69347918,0,0,0,0,0,0,0,0,,0,77160482,0,0,0,0,0,0,0,0,0,0,0,490343,0,178415,0,0,0,0,0,0,0
11685,12/31/2021 0:00:00,5777,0,0,1609805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67818316,0,0,0,0,0,0,0,0,,0,86819958,0,0,0,0,0,0,0,0,0,0,0,493636,0,0,0,0,0,0,0,0,0
11689,12/31/2021 0:00:00,5779,28812472,0,356938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156000,17467472,6189000,0,0,28812472,45908,0,0,0,0,0,0,0,0,0,0,0,0,40492149,0,0,0,0,0,0,0,0,,0,45371137,0,0,0,0,0,0,0,0,0,0,0,296157,0,0,0,0,0,0,0,0,0
11718,12/31/2021 0:00:00,5793,21313000,0,733202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474000,9922000,4917000,3000000,0,21313000,15139,0,0,0,0,0,0,0,0,0,0,0,0,70858255,0,0,0,0,0,0,0,0,,0,84821971,0,0,0,0,0,0,0,0,0,0,0,334689,0,0,0,0,0,0,0,0,0
11721,12/31/2021 0:00:00,5795,0,0,463361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28891379,0,0,0,0,0,0,0,0,,0,32585128,0,0,0,0,0,0,0,0,0,0,0,203655,0,0,0,0,0,0,0,0,0
11723,12/31/2021 0:00:00,5796,31240709,0,4337587,1126833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13757056,41800537,50570852,71550529,0,177678974,11732786,6809858,8612854,4085211,0,31240709,533696,-2400647,0,0,0,0,0,0,0,0,0,0,0,537269178,11,90541,90541,0,0,0,11,90541,,0,576749832,0,0,0,0,0,0,0,0,0,0,0,6836312,0,0,2207,0,0,2,5033030,0,0
11744,12/31/2021 0:00:00,5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25709930,0,0,0,0,0,0,0,0,,0,30958666,0,0,0,0,0,0,0,0,0,0,0,154820,0,0,0,0,0,0,0,0,0
11746,12/31/2021 0:00:00,5805,0,0,1098144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722032,0,13357159,21182814,11110205,48372210,0,0,0,0,0,0,0,-592298,0,0,0,0,0,0,0,0,0,0,0,94086924,0,0,0,15,3623291,3606579,0,0,,0,102412778,0,0,0,0,0,0,0,0,0,0,0,585562,0,0,4775,0,0,0,0,0,0
11761,12/31/2021 0:00:00,5811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286003,0,0,0,0,0,0,0,0,,0,4735247,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11773,12/31/2021 0:00:00,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116219,0,0,0,0,0,0,0,0,,0,2408197,0,0,0,0,0,0,0,0,0,0,0,17915,0,0,0,0,0,0,0,0,0
11779,12/31/2021 0:00:00,5821,3950000,0,145177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1200000,2650000,0,3950000,0,0,0,0,0,0,0,0,0,0,0,0,0,36557345,0,0,0,0,0,0,0,0,,0,41973929,0,0,0,0,0,0,0,0,0,0,0,92740,0,0,0,0,0,0,0,0,0
11780,12/31/2021 0:00:00,5822,0,0,2858886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307229,13642463,15152820,24019696,1946692,56068900,0,0,0,0,0,0,60761,-595839,0,0,0,0,0,0,0,0,0,0,0,179970959,0,0,0,0,0,0,0,0,,0,199546837,0,0,0,0,0,0,0,0,0,0,0,1358643,0,0,4976,0,0,0,0,0,0
11782,12/31/2021 0:00:00,5823,0,0,182669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14119300,0,0,0,0,0,0,0,0,,0,15649950,0,0,0,0,0,0,0,0,0,0,0,116815,0,0,0,0,0,0,0,0,0
11783,12/31/2021 0:00:00,5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160108,0,0,0,0,0,0,0,0,,0,235529,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0
11786,12/31/2021 0:00:00,5826,8513000,0,691550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243000,4681000,1444000,1145000,0,8513000,39695,0,0,0,0,0,0,0,0,0,0,0,0,37070360,0,0,0,0,0,0,0,0,,0,42552275,0,0,0,0,0,0,0,0,0,0,0,158857,0,0,0,0,0,0,0,0,0
11793,12/31/2021 0:00:00,5832,0,122001815,7871764,2384046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89723,21100426,24566678,14159400,0,59916227,0,0,0,0,0,0,1202102,-591754,0,0,0,0,0,0,0,0,0,0,0,558615187,43,3817988,3817988,0,0,0,43,3817988,,0,613549596,0,0,0,0,0,0,0,0,0,0,0,3731259,0,0,0,0,0,0,0,0,0
11824,12/31/2021 0:00:00,5851,589094,0,15971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278309,310785,0,0,589094,116157,0,0,0,0,0,0,0,0,0,0,0,0,61675667,0,0,0,0,0,0,0,0,,0,73565361,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
11836,12/31/2021 0:00:00,5857,17809104,3755913,3829286,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22372037,12149511,17472430,3557290,3409535,58960803,495167,15200517,0,2113420,0,17809104,2084716,-191867,0,0,0,0,0,0,0,0,0,0,0,597905050,0,84202,0,0,0,0,6,84202,,0,655161856,0,0,0,0,0,0,0,0,0,0,0,4249408,0,-288974,709760,0,0,0,0,0,0
11867,12/31/2021 0:00:00,5877,0,0,548792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,54427180,1,14500,0,0,0,0,0,0,,0,59412874,0,0,0,0,0,0,0,0,0,0,0,152257,0,0,0,0,0,0,0,0,0
11870,12/31/2021 0:00:00,5879,994000,0,1160832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18126419,45294000,25766484,60254306,0,149441209,0,248000,249000,497000,0,994000,47424,-1416514,0,0,0,0,0,0,0,0,0,0,0,284394170,0,0,0,0,0,0,0,0,,0,313105850,0,0,0,0,0,0,0,0,0,0,0,2031584,0,0,0,0,0,0,0,0,0
11872,12/31/2021 0:00:00,5880,0,5416486,373333,12085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393214,17324827,2015325,2714997,0,23448363,0,0,0,0,0,0,33240,-85356,0,0,0,0,0,0,0,0,0,0,0,126803912,45,10285673,10285673,0,0,0,45,10285672,,0,139328185,0,0,0,0,0,0,0,0,0,0,0,917508,0,0,0,0,0,0,0,0,0
11891,12/31/2021 0:00:00,5892,10660000,0,1080343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673236,0,1673236,0,2250000,8410000,0,0,10660000,2583778,0,0,0,0,0,0,0,0,0,0,0,0,94452765,0,0,0,0,0,0,0,0,,0,103070055,0,0,0,0,0,0,0,0,0,0,0,194278,0,0,0,0,0,0,0,0,0
11900,12/31/2021 0:00:00,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673522,0,0,0,0,0,0,0,0,,0,1870405,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0
