"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_054A","ACCT_054B","ACCT_054C","ACCT_054D","ACCT_054E","ACCT_055A","ACCT_055B","ACCT_055C","ACCT_055D","ACCT_055E","ACCT_056A","ACCT_056B","ACCT_056C","ACCT_056D","ACCT_056E","ACCT_057A","ACCT_057B","ACCT_057C","ACCT_057D","ACCT_057E","ACCT_059A","ACCT_059B","ACCT_059C","ACCT_059D","ACCT_059E","ACCT_020U","ACCT_021U","ACCT_022U","ACCT_023U","ACCT_041U","ACCT_020V","ACCT_021V","ACCT_022V","ACCT_023V","ACCT_041V","ACCT_020W","ACCT_021W","ACCT_022W","ACCT_023W","ACCT_041W","ACCT_020X","ACCT_021X","ACCT_022X","ACCT_023X","ACCT_041X","ACCT_020Y","ACCT_021Y","ACCT_022Y","ACCT_023Y","ACCT_041Y","ACCT_550U","ACCT_550V","ACCT_550W","ACCT_550X","ACCT_550Y","ACCT_551U","ACCT_551V","ACCT_551W","ACCT_551X","ACCT_551Y","ACCT_1006A","ACCT_1006B","ACCT_1006C","ACCT_1006D","ACCT_1006E","ACCT_1006","ACCT_1007A","ACCT_1007B","ACCT_1007C","ACCT_1007D","ACCT_1007E","ACCT_1007","ACCT_1008A","ACCT_1008B","ACCT_1008C","ACCT_1008D","ACCT_1008E","ACCT_1008","ACCT_1009A","ACCT_1009B","ACCT_1009C","ACCT_1009D","ACCT_1009E","ACCT_1009","ACCT_1010A","ACCT_1010B","ACCT_1010C","ACCT_1010D","ACCT_1010E","ACCT_1011A","ACCT_1011B","ACCT_1011C","ACCT_1011D","ACCT_1011E","ACCT_1012A","ACCT_1013","Acct_963B","Acct_698B","Acct_643","Acct_644","Acct_926","Acct_927","Acct_928","Acct_035A1","Acct_035B1","Acct_035C1","Acct_035D1","Acct_035E1","Acct_035A2","Acct_035B2","Acct_035C2","Acct_035D2","Acct_035E2","Acct_020C1","Acct_021C1","Acct_022C1","Acct_023C1","Acct_041C1","Acct_020C2","Acct_021C2","Acct_022C2","Acct_023C2","Acct_041C2","Acct_043A1","Acct_043B1","Acct_043C1","Acct_043D1","Acct_043E1","Acct_020G1","Acct_021G1","Acct_022G1","Acct_023G1","Acct_041G1","Acct_043A2","Acct_043B2","Acct_043C2","Acct_043D2","Acct_043E2","Acct_020G2","Acct_021G2","Acct_022G2","Acct_023G2","Acct_041G2","Acct_046A1","Acct_046B1","Acct_046C1","Acct_046D1","Acct_046E1","Acct_046A2","Acct_046B2","Acct_046C2","Acct_046D2","Acct_046E2","Acct_060A","Acct_060B","Acct_060C","Acct_060D","Acct_060E","Acct_020P1","Acct_021P1","Acct_022P1","Acct_023P1","Acct_041P1","Acct_020P2","Acct_021P2","Acct_022P2","Acct_023P2","Acct_041P2","Acct_071F","Acct_071G","Acct_071H","Acct_071I","Acct_071J","Acct_550C1","Acct_551C1","Acct_550C2","Acct_551C2","Acct_550G2","Acct_551G2","Acct_550G1","Acct_551G1","Acct_550P1","Acct_551P1","Acct_550P2","Acct_551P2","Acct_814D1","Acct_814D2","Acct_814D","Acct_814F1","Acct_814F2","Acct_814F","Acct_814G1","Acct_814G2","Acct_814G","Acct_814H1","Acct_814H2","Acct_814H","Acct_814E1","Acct_814E2","Acct_814J1","Acct_814J2","Acct_814J","Acct_816E1","Acct_816E2","Acct_884A1","Acct_884A2","Acct_884C1","Acct_884C2","Acct_884C","Acct_884D1","Acct_884D2","Acct_884D","Acct_884E","Acct_885C","Acct_885D","Acct_885A1","Acct_885B1","Acct_885C1","Acct_885D1","Acct_885A2","Acct_885B2","Acct_885C2","Acct_885D2","Acct_885A3","Acct_885B3","Acct_885C3","Acct_885D3","Acct_885B4","Acct_885C4","Acct_885D4","Acct_885C5","Acct_885D5","Acct_885A4","Acct_885B5","Acct_885C6","Acct_885D6","Acct_1014","Acct_1014A","Acct_1014B","Acct_1014C","Acct_1014D","Acct_1014E","Acct_1015","Acct_1015A","Acct_1015B","Acct_1015C","Acct_1015D","Acct_1015E"
3800,12/31/2021 0:00:00,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15821,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,147082,0,147082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,147082,0,7,13930,0,0,0,18424,0,0,10,4,2,0,0,2,18,3,0,0,3,112207,40177,0,0,40177,351902,59686,0,0,59686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93581,11440,131922,46413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,12/31/2021 0:00:00,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,0,1,2,18450,28332,10242,14331,52905,0,9195,0,23213,32408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,12/31/2021 0:00:00,1719,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186619,0,0,186619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,7,721338,73368,0,0,0,794706,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,721338,73368,0,0,0,0,137253,0,0,872962,7718,0,0,0,1,0,0,0,0,0,4,2,0,6,4200,0,0,0,0,0,34947,49008,0,83955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13757,6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,12/31/2021 0:00:00,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19223,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2759,0,2759,0,0,0,7,0,7,0,0,0,71064,0,71064,0,0,0,10,0,0,0,0,73823,0,2,0,0,0,675456,83374,0,0,0,0,0,0,0,0,2,9,0,1,10,0,0,0,0,0,33429,70357,0,674,71031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39496,2500,116291,11187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,0,0,0,0,0,0,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,12/31/2021 0:00:00,1724,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208848,208848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,462040,31890,0,0,0,493930,1,0,0,0,0,1,208848,0,0,0,0,208848,3,1,0,0,0,670888,31890,0,0,0,0,356,35,1612533,0,13288,0,0,652,9,4,0,0,4,20,9,0,0,9,76598,5679,0,0,5679,49660,18159,0,0,18159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4795,5438,2547,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,0,0,0,0,264664938,0,264664938,304664938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,12/31/2021 0:00:00,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842,69377,0,0,69377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,126717,0,126717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,126717,0,0,0,0,0,0,12128,0,0,9,2,1,0,0,1,3,3,0,0,3,64868,3567,0,0,3567,30086,39291,0,0,39291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1,18014,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,12/31/2021 0:00:00,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1740,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1740,0,0,1305,0,0,77749,4970,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,18626,0,0,18626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,12/31/2021 0:00:00,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5596,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,11,165093,0,0,93835,0,258928,0,0,0,1,0,1,0,0,0,5587,0,5587,2,0,0,10,0,165093,0,0,99422,0,0,771,0,0,42980159,42970,0,0,12,10,12,2,0,14,85,91,23,11,125,105635,128084,16960,0,145044,1200598,1285899,320589,146230,1752718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183144,71954,860501,173849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320000,0,0,0,0,5462061,0,5462061,14782061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,12/31/2021 0:00:00,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,674543,0,0,0,0,674543,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,674543,0,0,0,0,0,0,0,0,0,1404,0,0,11,1,0,0,1,1,1,1,0,0,1,11960,0,0,12136,12136,13372,14720,0,0,14720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11960000,0,0,0,0,0,0,0,11960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,12/31/2021 0:00:00,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,10,503109,228819,0,42327,0,1047498,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,503109,228819,0,42327,0,0,53115,0,0,8412869,11091,0,0,46,0,1,0,0,1,6,2,0,0,2,0,43845,0,0,43845,74503,44599,0,0,44599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,6840164,0,6840164,16840164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,12/31/2021 0:00:00,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2877,0,2877,0,0,0,1,0,0,0,0,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2877,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,12/31/2021 0:00:00,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,13802,16764,1935,0,18699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,12/31/2021 0:00:00,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,12/31/2021 0:00:00,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11849,92278,15617,0,107895,0,0,0,0,0,0,0,0,38860,0,0,0,0,5237,0,1,0,0,25,0,26,2680,0,0,216446,0,219126,0,0,0,5,0,5,0,0,0,78637,0,78637,1,0,0,30,0,2680,0,0,295083,0,11,0,0,0,0,40579,0,0,7,5,1,0,0,1,103,41,5,0,46,54583,3195,0,0,3195,1429297,468869,56724,0,525593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41347,625,592026,114205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,12/31/2021 0:00:00,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825000,16475,0,0,0,0,1,2,0,3,8,0,3,0,3,0,21068,31745,0,52813,107562,0,9014,0,9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,0,45920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,12/31/2021 0:00:00,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10418,30374,0,0,30374,0,0,0,0,0,0,0,0,0,0,0,7431,0,0,0,1,2,0,24,0,27,294310,30072,0,171769,0,496151,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,24,0,294310,30072,0,171769,0,1,149076,0,0,1793576,19109,0,0,130,1,0,0,0,0,17,5,0,0,5,3056,0,0,0,0,115525,57769,0,0,57769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13158,42498,23515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10923150,0,0,0,0,218559605,0,218559605,229482755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,12/31/2021 0:00:00,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12033,0,650,0,1,4,0,0,0,5,230728,1373334,0,0,0,1604062,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,230728,1373334,0,0,0,2,11103,0,0,21065012,48538,0,0,122,1,0,0,0,0,6,3,0,0,3,6662,0,0,0,0,65511,12995,0,0,12995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16991,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877300,0,0,0,20000000,116917341,136917341,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,12/31/2021 0:00:00,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956652,34172,0,0,2,4,0,0,0,0,22,0,0,0,0,47648,0,0,0,0,364350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,12/31/2021 0:00:00,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13070,0,0,20,1,1,0,0,1,4,2,0,0,2,12706,21549,0,0,21549,64245,46431,0,0,46431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10475,40290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145000,0,0,0,0,0,0,0,3145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,12/31/2021 0:00:00,1770,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51885,0,0,51885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,4,8,0,2,0,14,166456,445599,0,21703,0,633758,1,0,0,0,0,1,51885,0,0,0,0,51885,5,8,0,2,0,218341,445599,0,21703,0,0,0,0,0,218680,149660,0,0,19,5,1,0,0,1,35,18,3,0,21,70036,26829,0,0,26829,323023,146579,28148,0,174727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48644,32846,474694,314246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9750000,10000000,0,0,0,3114378,15013721,18128099,12864378,0,10000000,0,0,0,0,0,0,0,0,0,15013721,0,15013721,0,0,0,0,0,0,25013721,0,25013721,0,0,0,0,0,0,0,0,0,0,0,0
3963,12/31/2021 0:00:00,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218486,1167,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8538,0,0,8538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,12/31/2021 0:00:00,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,180844,0,56935,0,237779,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,180844,0,56935,0,1,4185,0,0,2126778,19069,0,0,0,10,3,0,0,3,21,20,3,0,23,309129,169557,0,0,169557,406721,284203,68154,0,352357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113025,16502,156595,49865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92742145,0,92742145,92742145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
