"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
47,12/31/2021 0:00:00,30,0,0,0,0,0,0,2675638,2675638,0,0,0,0,2415764,0,2415764,0,0,0,0,0,0,0,0,0,0,0,0,261548,0,261548,0,0,0,5352950,5352950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,79,0,0,0,0,0,0,109
48,12/31/2021 0:00:00,31,0,0,0,0,0,0,34551,34551,0,0,0,0,2022579,0,2022579,0,0,0,0,0,0,0,0,0,0,0,0,172156,0,172156,203772,0,203772,2433058,2433058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,5,0,0,0,0,0,117
51,12/31/2021 0:00:00,32,0,0,0,0,0,0,176147667,176147667,0,0,0,0,411620191,0,411620191,60200,60200,0,8033315,0,8033315,0,0,0,22504047,22504047,0,46642402,0,46642402,41107094,0,41107094,885076319,885076319,0,209558965,0,209558965,186,13,2,3,0,0,43,1,57,4,138,13,151,43,0,36,7,106,199,10921,7132,3,0,0,0,0,0,3877
53,12/31/2021 0:00:00,33,0,0,0,0,0,0,2436726,2436726,0,0,0,0,6426755,0,6426755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10126806,10126806,0,1263325,0,1263325,0,16,0,0,0,0,0,0,0,14,0,16,16,0,0,0,2,0,16,85,92,0,0,0,0,0,0,16
60,12/31/2021 0:00:00,35,0,0,0,0,0,0,8922207,8922207,0,2184217,2184217,0,34857767,0,34857767,0,0,0,0,0,0,0,0,0,442645,442645,0,2557246,0,2557246,1967645,0,1967645,55405426,55405426,0,4916344,0,4916344,75,0,0,0,0,0,15,0,0,0,20,0,20,55,0,5,0,55,75,368,559,0,0,0,0,0,0,1251
62,12/31/2021 0:00:00,36,0,0,0,0,0,0,226980,226980,0,0,0,0,575593,0,575593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57317,0,57317,859890,859890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,8,0,0,0,0,0,0,0
75,12/31/2021 0:00:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,12/31/2021 0:00:00,41,0,0,0,0,0,0,2359025,2359025,0,1447230,1447230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21911,0,21911,0,0,0,10155220,10155220,0,6327054,0,6327054,59,3,0,0,0,0,12,0,0,3,22,3,26,37,0,7,0,380,62,82,127,0,1,0,0,0,1,263
79,12/31/2021 0:00:00,43,0,0,0,0,0,0,30533810,30533810,0,1170878,1170878,0,34015190,0,34015190,0,0,0,1820029,0,1820029,0,0,0,7870322,7870322,0,84218,0,84218,7899090,0,7899090,82994864,82994864,0,9291678,0,9291678,227,0,21,90,0,0,54,0,21,0,96,0,96,20,0,17,0,131,227,1176,882,5,0,0,0,0,0,1356
82,12/31/2021 0:00:00,46,0,0,0,0,0,0,39601309,39601309,0,0,0,0,11510185,0,11510185,0,0,0,0,0,0,0,0,0,0,0,0,10451125,0,10451125,612237,9097731,9709968,76548179,67450448,9097731,5275592,0,5275592,20,4,0,0,0,0,3,0,11,4,20,4,24,0,0,6,0,0,24,599,732,0,0,0,0,0,0,86
90,12/31/2021 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,640284,0,640284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640284,640284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
98,12/31/2021 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,12
107,12/31/2021 0:00:00,57,0,0,0,0,0,0,305677,305677,0,0,0,0,4294339,0,4294339,0,0,0,0,0,0,0,0,0,0,0,0,175744,0,175744,0,0,0,5440260,5440260,0,664500,0,664500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,118,0,0,0,0,0,0,78
108,12/31/2021 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,363090,0,363090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6078,0,6078,369168,369168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,192
110,12/31/2021 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,13,0,0,13,51,2,0,0,0,0,0,0,14
119,12/31/2021 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,743376,0,743376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743376,743376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,13
120,12/31/2021 0:00:00,63,0,0,0,0,0,0,8509719,8509719,0,0,0,0,3558675,0,3558675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13284160,13284160,0,1215766,0,1215766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,443,0,0,0,0,0,0,10
132,12/31/2021 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12/31/2021 0:00:00,70,0,0,0,0,0,0,1244727,1244727,0,0,0,0,2567769,0,2567769,0,0,0,0,0,0,0,0,0,0,0,0,310849,0,310849,544612,0,544612,5644170,5644170,0,976213,0,976213,11,0,0,0,0,0,0,0,0,0,11,0,1,0,0,11,0,0,11,189,147,0,0,0,0,0,0,409
138,12/31/2021 0:00:00,72,0,0,0,0,0,0,688745,688745,0,0,0,0,2002097,0,2002097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735407,2735407,0,44565,0,44565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,29,0,0,0,0,0,0,80
146,12/31/2021 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
147,12/31/2021 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
150,12/31/2021 0:00:00,77,0,0,0,0,0,0,15949246,15949246,0,0,0,0,64972049,0,64972049,0,0,0,0,0,0,0,0,0,0,0,0,15425838,0,15425838,0,6796678,6796678,111136833,104340155,6796678,7993022,0,7993022,0,49,0,0,0,0,0,0,0,27,0,32,32,0,17,0,5,17,49,294,658,9,0,0,0,0,0,91
151,12/31/2021 0:00:00,78,0,0,0,0,0,0,30818465,30818465,0,0,0,0,109597024,0,109597024,0,0,0,0,0,0,0,0,0,0,0,0,26645724,0,26645724,0,0,0,168394209,168394209,0,1332996,0,1332996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,1400,0,0,0,0,0,0,179
153,12/31/2021 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,12/31/2021 0:00:00,83,0,0,0,0,0,0,65844024,65844024,0,46497668,46497668,0,107229442,0,107229442,0,425000,425000,9234541,0,9234541,0,0,0,65293510,65293510,0,8335530,0,8335530,8979732,0,8979732,243967241,243967241,0,7080845,0,7080845,1080,3,2,412,0,0,207,0,67,3,314,3,311,352,0,32,0,811,1083,4173,1334,2209,4,0,0,0,4,3018
162,12/31/2021 0:00:00,85,0,0,0,0,0,0,10832897,10832897,0,0,0,0,11903792,0,11903792,0,0,0,0,0,0,0,0,0,0,0,0,2608807,0,2608807,0,0,0,27125847,27125847,0,1780351,0,1780351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,156,0,0,0,0,0,0,77
167,12/31/2021 0:00:00,87,0,0,0,0,0,0,4916908,4744367,172541,6046275,6046275,0,6748262,0,6748262,0,0,0,0,0,0,161726,0,161726,8201178,8201178,0,1487641,0,1487641,1606507,0,1606507,20805593,20633052,172541,0,0,0,590,1,2,5,0,0,117,0,0,0,347,1,348,236,0,196,0,243,591,1271,583,0,34,0,0,0,34,2543
168,12/31/2021 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469000,469000,0,469000,0,469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,0,0,0,0,0,292
169,12/31/2021 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,12/31/2021 0:00:00,91,0,0,0,0,0,0,81679,81679,0,82455,82455,0,28010056,0,28010056,0,0,0,250000,0,250000,0,0,0,0,0,0,80949,0,80949,4642237,0,4642237,33624153,33624153,0,726777,0,726777,73,11,30,4,0,0,7,0,19,5,30,7,40,9,4,3,2,41,84,640,66,5,0,0,0,0,0,1141
176,12/31/2021 0:00:00,92,0,0,0,0,0,0,10082000,10082000,0,0,0,0,67782000,0,67782000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38966000,0,38966000,162633000,162633000,0,45803000,0,45803000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,390,0,0,0,0,0,0,1608
177,12/31/2021 0:00:00,93,0,0,0,0,0,0,344343,344343,0,0,0,0,42595840,0,42595840,0,0,0,0,0,0,0,0,0,0,0,0,22566258,0,22566258,0,0,0,77780341,77780341,0,12273900,0,12273900,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,352,24,0,0,0,0,0,0,59
181,12/31/2021 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,12/31/2021 0:00:00,100,0,0,0,0,0,0,16953,16953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21660,21660,0,408268,0,408268,100955,0,100955,539130,539130,0,12954,0,12954,7,0,0,0,0,0,2,0,4,0,7,0,7,0,0,1,0,0,7,38,3,6,0,0,0,0,0,42
195,12/31/2021 0:00:00,104,0,0,0,0,0,0,5000,5000,0,0,0,0,465585,0,465585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679118,679118,0,208533,0,208533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,140
196,12/31/2021 0:00:00,105,0,21832,21832,0,0,0,49168540,49168540,0,2121739,2121739,0,408123305,0,408123305,0,0,0,8370942,0,8370942,0,0,0,10910455,10910455,0,0,0,0,13153305,0,13153305,554539000,554517168,21832,81950279,0,81950279,476,3,4,3,0,0,99,3,156,0,282,3,285,187,0,23,0,194,479,2678,5361,7,0,0,0,0,0,3414
198,12/31/2021 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,27
199,12/31/2021 0:00:00,108,0,0,0,0,0,0,0,0,0,612680,612680,0,15988,0,15988,0,0,0,0,0,0,0,0,0,0,0,0,147708,0,147708,1576691,0,1576691,6154393,6154393,0,3801326,0,3801326,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,609,4,0,0,0,0,0,0,351
200,12/31/2021 0:00:00,109,0,0,0,0,0,0,443031,443031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443031,443031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,8
205,12/31/2021 0:00:00,112,0,0,0,0,0,0,4280098,4280098,0,0,0,0,23714902,0,23714902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,14500,35194500,35194500,0,7185000,0,7185000,0,11,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,11,993,297,0,0,0,0,0,0,107
216,12/31/2021 0:00:00,116,0,0,0,0,0,0,2538493,2538493,0,0,0,0,8685150,0,8685150,0,0,0,0,0,0,0,0,0,0,0,0,755050,0,755050,742963,0,742963,14165515,14165515,0,1443859,0,1443859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,110,0,0,0,0,0,0,3
220,12/31/2021 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
224,12/31/2021 0:00:00,119,0,0,0,0,0,0,1475629,1475629,0,0,0,0,4486102,0,4486102,0,0,0,0,0,0,0,0,0,0,0,0,102171,0,102171,0,0,0,8315598,8315598,0,2251696,0,2251696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,140,0,0,0,0,0,0,237
227,12/31/2021 0:00:00,121,0,175889,175889,0,0,0,1432510828,1262180876,170329952,0,0,0,8093483713,0,8093483713,0,0,0,253268204,0,253268204,0,0,0,625060413,601765366,23295047,154509469,0,154509469,321548000,0,321548000,10002227899,9831722058,170505841,0,0,0,1202,21,0,0,0,0,0,0,64,6,89,16,105,1113,5,13,10,1118,1223,26107,32495,3,0,0,0,0,0,50050
233,12/31/2021 0:00:00,124,0,0,0,0,0,0,3001585,3001585,0,0,0,0,20904780,0,20904780,0,0,0,0,0,0,0,0,0,0,0,0,1691002,0,1691002,0,0,0,27398867,27398867,0,1801500,0,1801500,1,16,0,0,0,0,0,0,1,0,1,15,16,0,1,0,15,1,17,563,511,0,0,0,0,0,0,399
234,12/31/2021 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,8400898,0,8400898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400898,8400898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,14,0,0,0,0,0,0,86
240,12/31/2021 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,5784256,0,5784256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5784256,5784256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,0,0,0,0,0,0,47
242,12/31/2021 0:00:00,129,0,0,0,0,0,0,1538745,1538745,0,2303000,2303000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6356886,6356886,0,2515141,0,2515141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,56,0,0,0,0,0,0,1012
256,12/31/2021 0:00:00,136,0,0,0,0,0,0,13160507,13160507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139717,139717,0,4797245,0,4797245,0,0,0,17957752,17957752,0,0,0,0,13,2,0,0,0,0,0,0,13,2,13,2,15,0,0,0,0,0,15,349,418,0,0,0,0,0,0,199
258,12/31/2021 0:00:00,137,0,0,0,0,0,0,472330,472330,0,0,0,0,32577406,0,32577406,0,0,0,0,0,0,0,0,0,0,0,0,112451,0,112451,1803908,0,1803908,35005722,35005722,0,39627,0,39627,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,316,51,2,0,0,0,0,0,618
262,12/31/2021 0:00:00,139,0,0,0,0,0,0,3353318,3353318,0,0,0,0,962805,0,962805,0,0,0,0,0,0,0,0,0,0,0,0,1329816,0,1329816,0,0,0,6515613,6515613,0,869674,0,869674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,66,0,0,0,0,0,0,53
266,12/31/2021 0:00:00,143,0,0,0,0,0,0,9291585,9291585,0,0,0,0,12354520,0,12354520,0,0,0,0,0,0,0,0,0,0,0,0,3031307,0,3031307,0,0,0,25123751,25123751,0,446339,0,446339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,329,0,0,0,0,0,0,10
274,12/31/2021 0:00:00,149,0,0,0,0,0,0,3906244,3906244,0,292723,292723,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,0,0,0,607328,0,607328,4806295,4806295,0,0,0,0,14,0,0,0,0,0,0,0,6,0,6,0,7,7,0,0,0,8,14,75,270,0,0,1,0,0,1,847
275,12/31/2021 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,480907,0,480907,68893,68893,0,0,0,0,0,0,0,68893,68893,0,0,0,0,0,0,0,538369,538369,0,57462,0,57462,111,0,0,0,0,0,3,0,0,0,4,0,4,107,0,0,0,107,111,22,1,0,1,0,0,0,1,116
277,12/31/2021 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,12/31/2021 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
288,12/31/2021 0:00:00,155,0,0,0,0,0,0,322201,322201,0,0,0,0,491009,0,491009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813210,813210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,76
294,12/31/2021 0:00:00,160,0,0,0,0,0,0,21604411,21604411,0,0,0,0,52497842,0,52497842,0,0,0,844955,0,844955,0,0,0,1505060,1505060,0,66409,0,66409,8780528,0,8780528,83029754,83029754,0,80564,0,80564,13,65,0,0,0,0,0,0,0,60,6,65,71,7,0,6,0,7,78,880,954,0,0,0,0,0,0,634
303,12/31/2021 0:00:00,166,0,0,0,0,0,0,2365524,2365524,0,0,0,0,20551850,0,20551850,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,9000,929118,0,929118,23968386,23968386,0,112894,0,112894,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,154,231,0,0,0,0,0,0,9
306,12/31/2021 0:00:00,168,0,0,0,0,0,0,3306900,3306900,0,0,0,0,8396797,0,8396797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14638197,14638197,0,2934500,0,2934500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,261,0,0,0,0,0,0,141
319,12/31/2021 0:00:00,173,0,0,0,0,0,0,19845927,19186432,659495,0,0,0,40372682,0,40372682,0,0,0,0,0,0,0,0,0,0,0,0,7151881,0,7151881,0,0,0,71881168,71221673,659495,4510678,0,4510678,0,28,0,0,0,0,0,2,0,17,0,28,28,0,0,0,9,0,28,387,907,0,0,0,0,0,0,8
320,12/31/2021 0:00:00,174,0,0,0,0,0,0,4143457,0,4143457,0,0,0,4146657,0,4146657,0,0,0,0,0,0,0,0,0,0,0,0,1984442,0,1984442,0,0,0,10274556,6131099,4143457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,117,0,0,0,0,0,0,1
339,12/31/2021 0:00:00,182,0,0,0,0,0,0,198742,198742,0,0,0,0,1022043,0,1022043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220785,1220785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,16
340,12/31/2021 0:00:00,183,0,0,0,0,0,0,16235205,16235205,0,0,0,0,117205840,0,117205840,0,0,0,0,0,0,0,0,0,0,0,0,5203516,0,5203516,0,0,0,139812974,139812974,0,1168413,0,1168413,22,1,0,0,0,0,7,0,6,1,13,1,14,9,0,0,0,9,23,1242,741,0,0,0,0,0,0,299
352,12/31/2021 0:00:00,188,0,0,0,0,0,0,25860234,25860234,0,0,0,0,61702132,0,61702132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6795079,0,6795079,102526905,102526905,0,8169460,0,8169460,3,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,1,3,787,497,0,0,0,0,0,0,1179
359,12/31/2021 0:00:00,192,0,0,0,0,0,0,9970449,9970449,0,0,0,0,16375247,0,16375247,0,0,0,0,0,0,0,0,0,0,0,0,3399857,0,3399857,0,0,0,29901281,29901281,0,155728,0,155728,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,336,325,0,0,0,0,0,0,69
