"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
42,12/31/2019 0:00:00,29,0,0,0,0,0,0,9131948,9131948,0,0,0,0,7945349,0,7945349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17961361,17961361,0,884064,0,884064,9,0,0,0,0,0,3,0,0,0,3,0,3,6,0,0,0,6,9,155,490,2,0,0,0,0,0,67
47,12/31/2019 0:00:00,30,0,0,0,0,0,0,2723011,2723011,0,0,0,0,2316415,0,2316415,0,0,0,0,0,0,0,0,0,0,0,0,230343,0,230343,0,0,0,5269769,5269769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,95,0,0,0,0,0,0,112
48,12/31/2019 0:00:00,31,0,0,0,0,0,0,21039,21039,0,0,0,0,1837721,0,1837721,0,0,0,0,0,0,0,0,0,0,0,0,198234,0,198234,196398,0,196398,2253392,2253392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,5,0,0,0,0,0,145
51,12/31/2019 0:00:00,32,0,0,0,0,0,0,122550638,122550638,0,0,0,0,312145377,0,312145377,641009,641009,0,15053352,0,15053352,0,0,0,30409124,30409124,0,51111141,0,51111141,43558806,0,43558806,725520066,725520066,0,196154104,0,196154104,288,9,7,20,0,0,49,1,71,4,172,9,181,89,0,46,4,116,297,10152,7457,7,0,0,0,0,0,4302
53,12/31/2019 0:00:00,33,0,0,0,0,0,0,3209926,3209926,0,0,0,0,7100387,0,7100387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11573638,11573638,0,1263325,0,1263325,0,9,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,9,103,109,0,0,0,0,0,0,118
60,12/31/2019 0:00:00,35,0,0,0,0,0,0,4588137,4588137,0,4568890,4568890,0,34839987,0,34839987,0,0,0,0,0,0,0,0,0,480991,480991,0,2487071,0,2487071,1504976,0,1504976,52547609,52547609,0,4558548,0,4558548,93,0,0,0,0,0,16,0,1,0,25,0,25,68,0,8,0,68,93,334,567,0,0,0,0,0,0,1599
62,12/31/2019 0:00:00,36,0,0,0,0,0,0,278716,278716,0,0,0,0,578673,0,578673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105218,0,105218,962607,962607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,11,0,0,0,0,0,0,4
75,12/31/2019 0:00:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
77,12/31/2019 0:00:00,41,0,0,0,0,0,0,3105183,3105183,0,1058923,1058923,0,0,0,0,0,0,0,6804,0,6804,0,0,0,0,0,0,121520,0,121520,0,0,0,10867468,10867468,0,6581842,0,6581842,70,3,1,0,0,0,15,0,0,3,29,3,32,40,0,8,0,41,73,117,210,0,3,0,0,0,3,436
79,12/31/2019 0:00:00,43,0,0,0,0,0,0,25315071,25315071,0,2181066,2181066,0,31759382,0,31759382,0,0,0,639110,0,639110,0,0,0,5343049,5343049,0,70022,0,70022,8151722,0,8151722,76082241,76082241,0,8604978,0,8604978,217,1,26,89,0,0,54,0,18,1,82,1,83,20,0,5,0,135,218,1028,952,5,0,0,0,0,0,1833
82,12/31/2019 0:00:00,46,0,0,0,0,0,0,35042948,35042948,0,0,0,0,7912454,0,7912454,0,0,0,0,0,0,0,0,0,0,0,0,10510540,0,10510540,2307340,13422718,15730058,71715688,58292970,13422718,2519688,0,2519688,15,2,0,0,0,0,3,0,8,2,15,2,17,0,0,4,0,0,17,661,878,0,0,0,0,0,0,52
90,12/31/2019 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,1237700,0,1237700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237700,1237700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
98,12/31/2019 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,4
107,12/31/2019 0:00:00,57,0,0,0,0,0,0,177767,177767,0,0,0,0,4697829,0,4697829,0,0,0,0,0,0,0,0,0,0,0,0,170360,0,170360,0,0,0,5707956,5707956,0,662000,0,662000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,125,0,0,0,0,0,0,45
108,12/31/2019 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,607675,0,607675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17296,0,17296,624971,624971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,185
110,12/31/2019 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,0,0,9,49,2,0,0,0,0,0,0,20
112,12/31/2019 0:00:00,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
119,12/31/2019 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,587057,0,587057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587057,587057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,13
120,12/31/2019 0:00:00,63,0,0,0,0,0,0,8670715,8670715,0,0,0,0,3391254,0,3391254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13360858,13360858,0,1298889,0,1298889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,4,0,0,0,0,0,0,21
132,12/31/2019 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12/31/2019 0:00:00,70,0,0,0,0,0,0,787271,787271,0,0,0,0,3000125,0,3000125,0,0,0,0,0,0,0,0,0,0,0,0,33072,0,33072,340920,0,340920,5184328,5184328,0,1022940,0,1022940,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,124,215,0,0,0,0,0,0,548
138,12/31/2019 0:00:00,72,0,0,0,0,0,0,528052,528052,0,0,0,0,2050503,0,2050503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621654,2621654,0,43099,0,43099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,35,0,0,0,0,0,0,109
146,12/31/2019 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
147,12/31/2019 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13
150,12/31/2019 0:00:00,77,0,0,0,0,0,0,13946554,13946554,0,0,0,0,62367570,0,62367570,0,0,0,0,0,0,0,0,0,0,0,0,14912112,0,14912112,0,5448548,5448548,104912580,99464032,5448548,8237796,0,8237796,0,42,0,0,0,0,0,0,0,16,0,18,18,0,24,0,2,24,42,138,790,12,0,0,0,0,0,63
151,12/31/2019 0:00:00,78,0,0,0,0,0,0,28771642,28771642,0,0,0,0,185460289,0,185460289,0,0,0,0,0,0,0,0,0,0,0,0,23242150,0,23242150,0,0,0,238861023,238861023,0,1386942,0,1386942,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1666,1937,0,0,0,0,0,0,243
153,12/31/2019 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,12/31/2019 0:00:00,83,0,0,0,0,0,0,58642432,58642432,0,30052903,30052903,0,88336143,0,88336143,0,175000,175000,2211384,0,2211384,0,0,0,38706525,38706525,0,11363292,0,11363292,14183239,0,14183239,207805967,207805967,0,5227958,0,5227958,1591,2,7,1173,0,0,109,0,32,2,151,2,153,260,0,7,0,272,1593,2957,683,2403,0,0,0,0,0,1573
162,12/31/2019 0:00:00,85,0,0,0,0,0,0,8130194,8130194,0,0,0,0,11675101,0,11675101,0,0,0,0,0,0,0,0,0,0,0,0,2462359,0,2462359,0,0,0,24124954,24124954,0,1857300,0,1857300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,178,0,0,0,0,0,0,75
167,12/31/2019 0:00:00,87,0,0,0,0,0,0,3132715,3096684,36031,2911152,2911152,0,5344143,0,5344143,0,0,0,0,0,0,99045,0,99045,4452801,4452801,0,1287553,0,1287553,2570209,0,2570209,15245772,15209741,36031,0,0,0,488,1,2,16,0,0,149,0,0,0,198,1,199,272,0,9,0,290,489,1349,543,0,39,0,0,0,39,2322
168,12/31/2019 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590113,590113,0,590113,0,590113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,0,0,0,0,0,45
169,12/31/2019 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,12/31/2019 0:00:00,91,0,0,0,0,0,0,146350,146350,0,0,0,0,19888051,0,19888051,0,0,0,0,0,0,0,0,0,0,0,0,76532,0,76532,3003134,0,3003134,23625349,23625349,0,511282,0,511282,56,11,17,5,0,0,9,0,8,4,23,9,32,11,2,3,5,35,67,632,90,2,0,0,0,0,0,1260
176,12/31/2019 0:00:00,92,0,0,0,0,0,0,10077000,10077000,0,0,0,0,57187000,0,57187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41569000,0,41569000,151242000,151242000,0,42409000,0,42409000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,471,0,0,0,0,0,0,419
177,12/31/2019 0:00:00,93,0,0,0,0,0,0,833978,833978,0,0,0,0,43590633,0,43590633,0,0,0,0,0,0,0,0,0,0,0,0,23190326,0,23190326,0,0,0,80174837,80174837,0,12559900,0,12559900,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,370,56,0,0,0,0,0,0,113
181,12/31/2019 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,12/31/2019 0:00:00,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6743,6743,0,375600,0,375600,0,0,0,387568,387568,0,11968,0,11968,7,0,0,0,0,0,3,0,4,0,7,0,7,0,0,0,0,0,7,49,1,5,0,0,0,0,0,27
195,12/31/2019 0:00:00,104,0,0,0,0,0,0,0,0,0,0,0,0,619203,0,619203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816049,816049,0,196846,0,196846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,139
196,12/31/2019 0:00:00,105,0,220974,220974,0,0,0,62336109,62336109,0,757142,757142,0,408965052,0,408965052,0,0,0,0,0,0,0,0,0,473074,473074,0,0,0,0,13355915,0,13355915,568216230,567995256,220974,82581038,0,82581038,291,3,3,4,0,0,92,3,100,0,226,3,229,58,0,33,0,65,294,2223,7186,9,0,0,0,0,0,4553
198,12/31/2019 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,36
199,12/31/2019 0:00:00,108,0,0,0,0,0,0,0,0,0,460486,460486,0,13271,0,13271,0,0,0,0,0,0,0,0,0,0,0,0,122114,0,122114,1224978,0,1224978,5369368,5369368,0,3548519,0,3548519,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,698,5,0,0,0,0,0,0,396
200,12/31/2019 0:00:00,109,0,0,0,0,0,0,353988,353988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353988,353988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,11
205,12/31/2019 0:00:00,112,0,0,0,0,0,0,3913691,3913691,0,0,0,0,4826785,0,4826785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70300,0,70300,11880776,11880776,0,3070000,0,3070000,0,5,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,5,713,251,0,0,0,0,0,0,139
216,12/31/2019 0:00:00,116,0,0,0,0,0,0,2679050,2679050,0,0,0,0,8782415,0,8782415,0,0,0,0,0,0,0,0,0,0,0,0,510207,0,510207,833637,0,833637,14384981,14384981,0,1579672,0,1579672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,133,0,0,0,0,0,0,3
220,12/31/2019 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
224,12/31/2019 0:00:00,119,0,0,0,0,0,0,615531,615531,0,0,0,0,3619278,0,3619278,0,0,0,0,0,0,0,0,0,0,0,0,92791,0,92791,0,0,0,6857543,6857543,0,2529943,0,2529943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,140,0,0,0,0,0,0,0
227,12/31/2019 0:00:00,121,412618,0,412618,0,0,0,1670024674,1670024674,0,247386,247386,0,6696259432,0,6696259432,0,0,0,0,0,0,0,0,0,863429,863429,0,158687755,0,158687755,292521000,0,292521000,8818152865,8818152865,0,0,0,0,1913,20,1,3,0,0,23,7,56,6,91,20,110,1818,0,11,5,1822,1933,31067,49066,0,0,0,0,0,0,16497
233,12/31/2019 0:00:00,124,0,0,0,0,0,0,2331503,2331503,0,0,0,0,22108727,0,22108727,0,0,0,0,0,0,0,0,0,0,0,0,2681660,0,2681660,0,0,0,28547390,28547390,0,1425500,0,1425500,0,14,0,0,0,0,0,0,0,0,0,13,13,0,1,0,13,1,14,385,236,0,0,0,0,0,0,266
234,12/31/2019 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,3488896,0,3488896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488896,3488896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,27,0,0,0,0,0,0,229
240,12/31/2019 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,5232592,0,5232592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232592,5232592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,189,0,0,0,0,0,0,118
242,12/31/2019 0:00:00,129,0,0,0,0,0,0,1370218,1370218,0,2113501,2113501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5969560,5969560,0,2485841,0,2485841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,71,2,0,0,0,0,0,1146
256,12/31/2019 0:00:00,136,0,0,0,0,0,0,12136909,12136909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25147,25147,0,4794206,0,4794206,0,0,0,16931115,16931115,0,0,0,0,7,1,0,1,0,0,0,0,5,1,5,1,6,1,0,0,0,2,8,355,524,0,0,0,0,0,0,209
258,12/31/2019 0:00:00,137,0,0,0,0,0,0,160620,160620,0,0,0,0,29861903,0,29861903,0,0,0,0,0,0,0,0,0,0,0,0,104644,0,104644,1162642,0,1162642,31297276,31297276,0,7467,0,7467,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,295,56,2,0,0,0,0,0,853
262,12/31/2019 0:00:00,139,0,0,0,0,0,0,4485797,4485797,0,0,0,0,539702,0,539702,0,0,0,0,0,0,0,0,0,0,0,0,1237786,0,1237786,0,0,0,7319813,7319813,0,1056528,0,1056528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,102,0,0,0,0,0,0,94
264,12/31/2019 0:00:00,141,0,0,0,0,0,0,4687664,4687664,0,0,0,0,9017701,0,9017701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397075,0,397075,14122882,14122882,0,20442,0,20442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,273,0,0,0,0,0,0,110
266,12/31/2019 0:00:00,143,0,0,0,0,0,0,8765871,8765871,0,0,0,0,11271566,0,11271566,0,0,0,0,0,0,0,0,0,0,0,0,2853204,0,2853204,0,0,0,23297317,23297317,0,406676,0,406676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,397,0,0,0,0,0,0,13
274,12/31/2019 0:00:00,149,0,0,0,0,0,0,4310888,4310888,0,680189,680189,0,0,0,0,0,0,0,0,0,0,22731,0,22731,152716,152716,0,0,0,0,552622,0,552622,5543699,5543699,0,0,0,0,21,0,0,0,0,0,0,0,7,0,8,0,8,12,0,0,0,13,21,101,357,0,1,1,0,0,2,952
275,12/31/2019 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,429694,0,429694,7725,7725,0,0,0,0,0,0,0,7725,7725,0,0,0,0,0,0,0,484937,484937,0,55243,0,55243,146,0,0,0,0,0,3,0,0,0,4,0,4,142,0,0,0,142,146,29,2,0,1,0,0,0,1,114
276,12/31/2019 0:00:00,151,0,0,0,0,0,0,0,0,0,0,0,0,596744,0,596744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596744,596744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,36
277,12/31/2019 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
287,12/31/2019 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
288,12/31/2019 0:00:00,155,0,0,0,0,0,0,188612,188612,0,0,0,0,451150,0,451150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639762,639762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,70
294,12/31/2019 0:00:00,160,0,0,0,0,0,0,17657573,17657573,0,0,0,0,49490688,0,49490688,0,0,0,103967,0,103967,0,0,0,348632,348632,0,56937,0,56937,8499085,0,8499085,75891963,75891963,0,187680,0,187680,12,59,0,0,0,0,0,0,0,56,7,59,66,5,0,7,0,5,71,893,946,0,0,0,0,0,0,718
303,12/31/2019 0:00:00,166,0,0,0,0,0,0,2268948,2268948,0,0,0,0,20479400,0,20479400,0,0,0,0,0,0,0,0,0,0,0,0,11454,0,11454,2121635,0,2121635,24984995,24984995,0,103558,0,103558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,224,0,0,0,0,0,0,20
306,12/31/2019 0:00:00,168,0,0,0,0,0,0,2474179,2474179,0,0,0,0,4140681,0,4140681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9451360,9451360,0,2836500,0,2836500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,256,0,0,0,0,0,0,169
319,12/31/2019 0:00:00,173,0,0,0,0,0,0,13731397,13731397,0,0,0,0,31172438,0,31172438,0,0,0,0,0,0,0,0,0,0,0,0,5668790,0,5668790,0,0,0,55019350,55019350,0,4446725,0,4446725,0,31,0,0,0,0,0,4,0,18,0,31,31,0,0,0,9,0,31,334,532,0,0,0,0,0,0,8
320,12/31/2019 0:00:00,174,0,0,0,0,0,0,2916647,2916647,0,0,0,0,4375428,0,4375428,0,0,0,0,0,0,0,0,0,0,0,0,1840347,0,1840347,0,0,0,9132422,9132422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,136,0,0,0,0,0,0,5
