"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
1,3/31/2022 0:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
6,3/31/2022 0:00:00,7,0,0,0,0,0,0,924004,0,0,0,0,0,0,0,31406341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21442,0,0,5024213,37435300,0,0,0,0,59300,12,2,0,4,0,0,1,2,1,0,2,2,4,6,0,0,0,10,14,203,145,0,0,0,0,0,0,541
12,3/31/2022 0:00:00,11,0,0,0,0,0,0,131724,0,0,0,0,0,0,0,3320468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436077,0,0,42272,3965390,0,0,0,0,34849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,48,0,0,0,0,0,0,19
13,3/31/2022 0:00:00,12,0,0,0,0,0,0,32788021,0,0,0,0,0,0,0,33034121,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22542925,88686318,0,0,0,0,321251,1,3,0,0,0,0,1,3,0,0,1,3,4,0,0,0,0,0,4,1220,811,0,0,0,0,0,0,1252
16,3/31/2022 0:00:00,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40661,0,0,0,499466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,0
19,3/31/2022 0:00:00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22,3/31/2022 0:00:00,17,0,0,0,0,0,0,46999925,0,0,0,0,0,0,0,41036335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493566,0,0,56500,88624265,0,0,0,0,37939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2013,0,0,0,0,0,0,159
26,3/31/2022 0:00:00,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,60
28,3/31/2022 0:00:00,21,0,0,0,0,0,0,38947176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17314443,0,0,0,0,10861346,0,0,516681,75905315,0,0,0,0,25580112,229,7,3,13,0,0,0,0,78,7,117,7,163,96,0,5,0,114,236,2169,2411,11,0,0,0,0,0,2778
42,3/31/2022 0:00:00,29,0,0,0,0,0,0,13535144,0,0,0,0,0,0,0,13785089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28525518,0,0,0,0,1205285,4,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,2,4,210,485,4,0,0,0,0,0,69
47,3/31/2022 0:00:00,30,0,0,0,0,0,0,2828437,0,0,0,0,0,0,0,2504602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265673,0,0,0,5598712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,76,0,0,0,0,0,0,112
48,3/31/2022 0:00:00,31,0,0,0,0,0,0,40541,0,0,0,0,0,0,0,2078671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195743,0,0,207488,2522443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,6,0,0,0,0,0,106
51,3/31/2022 0:00:00,32,0,0,0,0,0,0,188167493,0,0,0,0,0,0,0,417918526,0,0,0,0,0,0,0,0,0,21989094,0,0,0,0,53235119,0,0,35430019,907768518,0,0,0,0,213017361,197,15,2,3,0,0,44,1,59,5,144,15,159,48,0,39,8,53,212,11058,7241,3,0,0,0,0,0,3722
53,3/31/2022 0:00:00,33,0,0,0,0,0,0,2501511,0,0,0,0,0,0,0,6614600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10371820,0,0,0,0,1255709,0,15,0,0,0,0,0,0,0,13,0,15,15,0,0,0,2,0,15,82,88,0,0,0,0,0,0,11
60,3/31/2022 0:00:00,35,0,0,0,0,0,0,9355613,0,0,0,0,0,0,0,35325149,0,0,0,0,0,0,0,0,0,939954,0,0,0,0,2559903,0,0,2025116,54199345,0,0,0,0,4933564,74,1,0,0,0,0,17,0,0,1,21,1,22,53,0,4,0,53,75,399,570,0,0,0,0,0,0,1225
62,3/31/2022 0:00:00,36,0,0,0,0,0,0,320028,0,0,0,0,0,0,0,582519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71537,974084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,7,0,0,0,0,0,0,0
75,3/31/2022 0:00:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3/31/2022 0:00:00,41,0,0,0,0,0,0,2333178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52095,0,0,0,8644463,0,0,0,0,6259190,61,4,0,0,0,0,13,0,0,4,24,4,28,37,0,8,0,37,65,78,118,0,1,0,0,0,1,253
79,3/31/2022 0:00:00,43,0,0,0,0,0,0,32882835,0,0,0,0,0,0,0,34680638,0,0,0,0,0,0,0,0,0,8471218,0,0,0,0,84257,0,0,8995478,85917693,0,0,0,0,9274485,236,0,19,99,0,0,58,0,20,0,97,0,97,21,0,14,0,139,236,1187,878,5,0,0,0,0,0,1295
82,3/31/2022 0:00:00,46,0,0,0,0,0,0,38750082,0,0,0,0,0,0,0,7846904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500895,0,0,10733966,73123144,0,0,0,0,5291297,17,4,0,0,0,0,3,0,10,4,17,4,21,0,0,4,0,0,21,632,673,0,0,0,0,0,0,82
90,3/31/2022 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
98,3/31/2022 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,12
107,3/31/2022 0:00:00,57,0,0,0,0,0,0,209252,0,0,0,0,0,0,0,4268983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171131,0,0,0,5325366,0,0,0,0,676000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,115,0,0,0,0,0,0,74
108,3/31/2022 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264,368704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,180
110,3/31/2022 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,13,0,0,13,53,2,0,0,0,0,0,0,14
119,3/31/2022 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,0,11
120,3/31/2022 0:00:00,63,0,0,0,0,0,0,9209587,0,0,0,0,0,0,0,3674425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14083559,0,0,0,0,1199547,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,97,416,0,0,0,0,0,0,9
132,3/31/2022 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3/31/2022 0:00:00,70,0,0,0,0,0,0,1823533,0,0,0,0,0,0,0,2724899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313094,0,0,556486,6383648,0,0,0,0,965636,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,191,134,0,0,0,0,0,0,349
138,3/31/2022 0:00:00,72,0,0,0,0,0,0,660820,0,0,0,0,0,0,0,1977509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684101,0,0,0,0,45772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,30,0,0,0,0,0,0,74
146,3/31/2022 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
147,3/31/2022 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
150,3/31/2022 0:00:00,77,0,0,0,0,0,0,17981813,0,0,0,0,0,0,0,65602235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15563622,0,0,7128808,114225570,0,0,0,0,7949092,0,49,0,0,0,0,0,0,0,24,0,32,32,0,17,0,7,17,49,295,664,8,0,0,0,0,0,82
151,3/31/2022 0:00:00,78,0,0,0,0,0,0,32489187,0,0,0,0,0,0,0,111126312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27181984,0,0,0,172120440,0,0,0,0,1322957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,1374,0,0,0,0,0,0,160
153,3/31/2022 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3/31/2022 0:00:00,83,0,0,0,0,0,0,96662768,0,0,0,0,0,0,0,102742704,0,0,0,0,0,0,0,0,0,68173368,0,0,0,0,8583167,0,0,8172773,223478866,0,0,0,0,7317454,1076,3,3,402,0,0,210,0,63,3,314,3,301,357,0,31,0,770,1079,4075,3584,116,4,0,0,0,4,3777
162,3/31/2022 0:00:00,85,0,0,0,0,0,0,10660473,0,0,0,0,0,0,0,11792308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570326,0,0,0,26785139,0,0,0,0,1762032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,158,0,0,0,0,0,0,77
167,3/31/2022 0:00:00,87,0,0,0,0,0,0,5015230,0,0,0,0,0,0,0,7160687,0,0,0,0,0,0,0,0,0,8731268,0,0,0,0,1521944,0,0,8684632,22382493,0,0,0,0,0,591,1,3,9,0,0,115,0,0,0,346,1,347,233,0,201,0,245,592,1307,266,0,30,0,0,0,30,2583
168,3/31/2022 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,0,0,0,0,0,329
169,3/31/2022 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3/31/2022 0:00:00,91,0,0,0,0,0,0,334345,0,0,0,0,0,0,0,29215239,0,0,0,0,0,0,0,0,0,1824784,0,0,0,0,82260,0,0,4623313,35028975,0,0,0,0,773818,76,12,30,4,0,0,7,0,19,5,31,7,38,11,5,4,2,50,88,647,61,5,0,0,0,0,0,1080
176,3/31/2022 0:00:00,92,0,0,0,0,0,0,10105000,0,0,0,0,0,0,0,69176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38280000,163288000,0,0,0,0,45727000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,382,0,0,0,0,0,0,1463
177,3/31/2022 0:00:00,93,0,0,0,0,0,0,93334,0,0,0,0,0,0,0,43243806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22867419,0,0,0,78494059,0,0,0,0,12289500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,348,20,0,0,0,0,0,0,66
181,3/31/2022 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3/31/2022 0:00:00,100,0,0,0,0,0,0,8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23432,0,0,0,0,408586,0,0,74752,501965,0,0,0,0,10500,7,0,0,0,0,0,2,0,4,0,7,0,7,0,0,1,0,0,7,39,6,5,0,0,0,0,0,48
195,3/31/2022 0:00:00,104,0,0,0,0,0,0,18325,0,0,0,0,0,0,0,520397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746776,0,0,0,0,208054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,139
196,3/31/2022 0:00:00,105,0,0,0,0,0,0,49646556,0,0,0,0,0,0,0,419810790,0,0,0,0,0,0,0,0,0,10415323,0,0,0,0,0,0,0,13242964,564738832,0,0,0,0,82038522,516,3,4,3,0,0,102,3,161,0,288,3,291,221,0,21,0,228,519,2587,5287,7,0,0,0,0,0,3435
198,3/31/2022 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,22
199,3/31/2022 0:00:00,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152606,0,0,2745998,6763720,0,0,0,0,3854516,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,606,4,0,0,0,0,0,0,339
200,3/31/2022 0:00:00,109,0,0,0,0,0,0,472071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,11
205,3/31/2022 0:00:00,112,0,0,0,0,0,0,4324853,0,0,0,0,0,0,0,22978191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,34353544,0,0,0,0,7036000,0,12,0,0,0,0,0,0,0,12,0,12,12,0,0,0,0,0,12,985,271,0,0,0,0,0,0,87
216,3/31/2022 0:00:00,116,0,0,0,0,0,0,2791247,0,0,0,0,0,0,0,8988183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746145,0,0,749557,14676922,0,0,0,0,1401790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,111,0,0,0,0,0,0,2
220,3/31/2022 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
224,3/31/2022 0:00:00,119,0,0,0,0,0,0,1572765,0,0,0,0,0,0,0,4633204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102904,0,0,0,8516547,0,0,0,0,2207674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,146,12,0,0,0,0,0,299
227,3/31/2022 0:00:00,121,0,0,0,0,0,0,1562192563,0,0,0,0,0,0,0,8244773343,0,0,0,0,0,0,0,0,0,596772311,0,0,0,0,154135840,0,0,326433542,10287535288,0,0,0,0,0,1084,18,0,0,0,0,0,0,60,6,85,14,99,999,4,16,8,1003,1102,28861,33963,9,0,0,0,0,0,55680
233,3/31/2022 0:00:00,124,0,0,0,0,0,0,2578832,0,0,0,0,0,0,0,21523881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712816,0,0,0,27665029,0,0,0,0,1849500,2,15,0,0,0,0,0,0,1,0,1,15,15,1,0,0,15,1,17,597,406,0,0,0,0,0,0,385
234,3/31/2022 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,13,0,0,0,0,0,0,86
240,3/31/2022 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,0,0,0,0,0,0,47
242,3/31/2022 0:00:00,129,0,0,0,0,0,0,1539885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530886,6493370,0,0,0,0,2422599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,54,0,0,0,0,0,0,948
256,3/31/2022 0:00:00,136,0,0,0,0,0,0,13311592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140779,0,0,0,0,4794774,0,0,0,18106366,0,0,0,0,0,14,2,0,0,0,0,0,0,14,2,14,2,16,0,0,0,0,0,16,325,407,0,0,0,0,0,0,183
258,3/31/2022 0:00:00,137,0,0,0,0,0,0,404634,0,0,0,0,0,0,0,33359919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107246,0,0,1968087,35881269,0,0,0,0,41383,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,319,57,0,0,0,0,0,0,591
262,3/31/2022 0:00:00,139,0,0,0,0,0,0,3486601,0,0,0,0,0,0,0,1241214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326347,0,0,0,6922976,0,0,0,0,868814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,80,0,0,0,0,0,0,41
266,3/31/2022 0:00:00,143,0,0,0,0,0,0,8949884,0,0,0,0,0,0,0,12457701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051300,0,0,0,24899420,0,0,0,0,440535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,324,0,0,0,0,0,0,13
274,3/31/2022 0:00:00,149,0,0,0,0,0,0,4206463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880973,5087436,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,6,0,7,7,0,0,0,8,14,133,197,13,0,1,0,0,1,898
275,3/31/2022 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430635,0,0,0,0,0,0,0,0,0,104803,0,0,0,0,58228,0,0,0,488863,0,0,0,0,0,111,0,0,0,0,0,0,0,3,0,4,0,4,107,0,0,0,108,111,21,1,0,1,0,0,0,1,123
277,3/31/2022 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,3/31/2022 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
288,3/31/2022 0:00:00,155,0,0,0,0,0,0,298134,0,0,0,0,0,0,0,493157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,73
294,3/31/2022 0:00:00,160,0,0,0,0,0,0,21589123,0,0,0,0,0,0,0,53237473,0,0,0,0,0,0,0,0,0,1338687,0,0,0,0,62582,0,0,8856716,83836169,0,0,0,0,90275,13,66,0,0,0,0,0,0,0,62,4,66,70,9,0,4,0,9,79,876,964,0,0,0,0,0,0,615
303,3/31/2022 0:00:00,166,0,0,0,0,0,0,2294067,0,0,0,0,0,0,0,19638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,1630170,23678641,0,0,0,0,107004,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,92,243,0,0,0,0,0,0,8
306,3/31/2022 0:00:00,168,0,0,0,0,0,0,5460246,0,0,0,0,0,0,0,10220541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18550915,0,0,0,0,2870128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,266,0,0,0,0,0,0,136
319,3/31/2022 0:00:00,173,0,0,0,0,0,0,19727277,0,0,0,0,0,0,0,41876197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7182154,0,0,0,73267925,0,0,0,0,4482297,0,27,0,0,0,0,0,3,0,16,0,27,27,0,0,0,8,0,27,406,875,0,0,0,0,0,0,10
320,3/31/2022 0:00:00,174,0,0,0,0,0,0,1148018,0,0,0,0,0,0,0,4261012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989860,0,0,0,7398890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,99,0,0,0,0,0,0,0
339,3/31/2022 0:00:00,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,0,0,0,0,16
340,3/31/2022 0:00:00,183,0,0,0,0,0,0,18245013,0,0,0,0,0,0,0,114563467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5363228,0,0,1798332,141193939,0,0,0,0,1223899,22,2,0,0,0,0,6,0,6,1,12,2,14,10,0,0,0,10,24,1245,765,0,0,0,0,0,0,289
352,3/31/2022 0:00:00,188,0,0,0,0,0,0,27679957,0,0,0,0,0,0,0,63028324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6821823,105587596,0,0,0,0,8057492,3,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,1,3,782,483,0,0,0,0,0,0,1228
359,3/31/2022 0:00:00,192,0,0,0,0,0,0,10026823,0,0,0,0,0,0,0,16558786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423085,0,0,0,30167951,0,0,0,0,159257,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,337,317,0,0,0,0,0,0,65
361,3/31/2022 0:00:00,193,0,0,0,0,0,0,43133910,0,0,0,0,0,0,0,41669484,0,0,0,0,0,0,0,0,0,5466927,0,0,0,0,8290893,0,0,453646,97897288,0,0,0,0,4349355,35,32,1,2,0,0,9,3,14,19,30,31,60,2,1,1,6,6,67,1188,1024,0,0,0,0,0,0,1823
365,3/31/2022 0:00:00,197,0,0,0,0,0,0,1128030,0,0,0,0,0,0,0,4793217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,5952503,0,0,0,0,27888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,17,0,0,0,0,0,0,195
367,3/31/2022 0:00:00,199,0,0,0,0,0,0,234417,0,0,0,0,0,0,0,2243207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59731,0,0,0,2537355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
370,3/31/2022 0:00:00,201,0,0,0,0,0,0,340557,0,0,0,0,0,0,0,3607594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,0,0,0,19
373,3/31/2022 0:00:00,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6122532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7859829,0,0,0,0,1737297,10,0,0,0,0,0,0,0,9,0,9,0,9,1,0,0,0,1,10,309,51,0,0,0,0,0,0,59
376,3/31/2022 0:00:00,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,84
378,3/31/2022 0:00:00,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
