"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
4060,3/31/2021 0:00:00,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983166,0,0,0,0,0,0,0,0,0,0,0,0,39045428,0,0,0,0,0,0,0,0,0,0,0,2861394,51113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655015,91079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6051000,24630424,0,0,19617235,0,0,8520825,0,21286859,38287294,0,22486382,0,0,0,0,0,1459384,0,2437,0,0,0,0,0,27850,0,95155,0,0,0,646,0,0,0,0,0,0,15,0,0,799,1597,20,92019,0,749000,0,0,1149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12721,0,0,0,0,3,12721,50,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743626,0,0,11939604,0,0,0,10195978,0,0,0,0,11939604,229787632,0,0,0,0,0,0,0,0,0,0,26,5,1,0,6
4078,3/31/2021 0:00:00,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079223,0,0,0,0,0,0,0,1200025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27719,0,34,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,62020,0,1200000,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152689,0,0,0,152689,0,0,0,0,152689,5695137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4088,3/31/2021 0:00:00,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8377657,0,0,0,0,0,0,0,2493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175182,0,0,494962,0,1010882,318697,0,0,0,0,0,0,0,30494,0,45,0,0,0,0,0,3156,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,411,123,3,102020,0,1801323,0,0,4547323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3359,0,0,1,3359,0,7832,1585,0,0,899000,899000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13817703,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
4090,3/31/2021 0:00:00,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88764,0,0,0,0,0,0,0,0,0,0,0,0,8737326,0,0,0,0,0,0,0,991000,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825742,0,0,0,0,145324,0,0,0,0,0,0,0,0,75258,0,20,0,0,0,0,0,2632,0,19680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,403,5,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797156,0,0,0,0,0,0,0,0,0,0,6,3,2,0,5
4095,3/31/2021 0:00:00,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16192214,0,0,0,0,0,0,0,2642000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616923,0,0,0,0,0,0,0,0,0,0,0,0,0,34480,0,126,0,0,0,0,0,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,142,7,122020,0,3545000,0,0,12823000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9964419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3397,0,0,1,3397,0,0,0,0,0,1398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183108,0,0,0,1183108,0,0,0,0,1183108,19626029,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6
4098,3/31/2021 0:00:00,1831,0,0,3604,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18480376,0,0,0,0,0,0,0,2573000,0,0,0,811272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913409,0,0,265862,0,1755702,714702,143063,3046311,0,0,0,0,0,918629,0,80,0,0,0,0,0,5230,0,2087,0,20,0,139,0,0,0,0,0,0,7,0,0,0,195,19,122019,0,2142000,0,0,5122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4716583,0,0,0,0,0,0,3891382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000,747000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34898,0,0,220102,0,0,0,185204,0,0,0,0,220102,32328666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,3/31/2021 0:00:00,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33363874,0,0,0,0,0,0,0,248000,0,0,0,352052,0,0,0,0,0,0,0,0,54397,0,0,0,0,0,0,18291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10246393,0,0,0,0,1444391,676602,241884,0,0,0,0,0,0,99724,0,284,0,0,0,0,0,7924,0,41433,0,12,0,173,0,0,0,0,0,0,6,0,0,0,355,7,32021,0,8916000,0,0,24269000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13397107,0,54397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894000,54397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109061,0,0,0,1109061,0,0,0,0,1109061,46758075,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4118,3/31/2021 0:00:00,1837,0,0,30,0,0,0,0,0,0,0,0,0,0,0,281144,0,0,0,0,0,0,0,0,0,0,0,0,72088986,0,0,0,0,0,0,0,497000,0,0,0,1923304,224314,0,0,0,0,0,0,6079844,9151374,0,0,0,0,0,0,128878,66723,106836,39126,0,0,0,0,0,0,0,0,0,19861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856417,0,0,0,0,0,25151395,0,0,2835944,2400736,14723157,8804850,4528768,18143211,0,0,0,0,0,443525,0,252,0,0,0,0,0,25354,0,0,0,240,0,1040,0,0,8,0,3,0,23,0,0,2167,1129,39,122020,0,1487000,0,0,3722000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8323663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1224,0,0,0,0,3,1224,10,358,1315,0,0,498000,3473428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,658460,0,0,3831984,0,0,0,3173524,0,0,0,0,3831984,149497665,2,0,0,0,0,0,0,0,0,0,15,2,0,0,2
4120,3/31/2021 0:00:00,1838,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17827643,0,0,0,0,0,0,0,2894101,0,0,0,364418,84506,0,1481996,0,0,0,0,493516,6200028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990400,0,7315645,0,0,187133,3686,1335554,62596,0,2540003,0,0,0,0,0,366902,0,148,0,0,0,0,0,4831,0,68546,0,95,0,145,0,0,4,0,23,0,27,0,0,687,128,6,32021,0,1744000,0,0,2989000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5458121,0,1048075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3787,0,0,0,0,1,3787,0,0,521,0,0,647000,7340544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91004,0,0,0,91004,0,0,0,0,91004,33228231,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4122,3/31/2021 0:00:00,1840,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,59216083,0,0,0,0,0,0,0,1247000,0,0,0,21839667,23621,0,0,0,0,10851588,0,0,4498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050000,4950000,0,0,2477000,0,0,0,51616443,0,0,2686200,1108722,6942904,5096087,889329,19644949,0,0,0,0,0,591044,0,343,0,0,0,0,0,21712,0,404,0,46,0,592,0,0,2,0,13,0,109,0,0,1096,956,29,92020,0,5229000,0,0,8095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,300000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,5751,0,0,500000,4498000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12608888,0,0,0,12608888,0,0,0,0,12608888,153643383,1,2,0,0,2,0,0,0,0,0,10,3,0,0,3
4127,3/31/2021 0:00:00,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42265581,0,0,0,0,0,0,0,6934200,0,0,0,0,0,0,0,0,0,0,0,8561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6604,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,92020,0,5379980,0,0,24973053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15473611,0,0,0,0,0,0,8548336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17267098,17267098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42272185,0,0,0,0,0,0,0,0,0,0,1,9,15,12,36
4135,3/31/2021 0:00:00,1844,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60275336,0,0,0,0,0,0,0,0,0,0,0,7093767,76745,0,0,0,0,0,0,0,28790424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70149991,0,0,1118166,937993,5104561,7466419,5254651,40879453,0,0,0,0,0,492748,0,716,0,0,0,0,0,26611,0,13094,0,21,0,239,0,0,0,0,23,0,38,0,0,3091,20581,20,62020,0,992000,0,0,2876000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6838658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19983,0,0,0,0,14,19983,0,60026,15332,408,0,496000,28281976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11568386,0,0,0,11568386,0,0,0,0,11568386,185350674,0,0,0,0,0,0,0,0,0,0,81,132,3,0,135
4142,3/31/2021 0:00:00,1849,0,0,29167,133168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508125432,0,0,0,0,0,0,0,0,0,0,0,373103355,15489096,0,104451970,0,0,134164207,0,0,287201816,0,0,0,0,0,0,0,0,923337,46724,0,0,0,0,0,0,0,0,0,7365825,665334,1480237,109804,243422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141782784,0,0,39590168,21266047,305608718,197367585,76586540,425803620,0,0,0,0,0,6699308,0,19206,0,0,0,0,0,391212,0,1294528,0,275,0,4512,0,0,11,0,405,0,1128,0,0,27181,8777,42,122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32570389,0,0,0,0,0,0,0,2,460148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,831878,4,16971,0,0,153,848849,0,728242,69573,504661,0,0,305988614,0,0,0,1,0,0,0,0,0,0,0,0,21890601,21890601,0,54596326,0,0,418324169,0,0,0,363727843,0,0,0,0,418324169,4549241262,8,1,2,0,3,0,0,0,0,0,50,32,1,1,34
4148,3/31/2021 0:00:00,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20472070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153319,0,0,0,0,0,5675180,0,0,0,0,0,0,0,309608,0,475,0,0,0,0,0,3852,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,353,24,122020,0,8456490,0,0,19813769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11454434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210315,0,0,0,5210315,0,0,0,0,5210315,36665946,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2
4152,3/31/2021 0:00:00,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41736,0,0,0,300000,0,0,0,0,0,0,0,0,18006896,0,0,0,0,0,0,0,8160000,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945261,0,0,335012,79040,1015211,615732,0,0,0,0,0,0,0,291512,0,28,0,0,0,0,0,3197,0,0,0,0,0,71,0,0,0,0,1,0,1,0,0,163,148,14,92019,0,2728000,0,0,8731000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,2134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139730,0,0,0,139730,0,0,0,0,139730,23316136,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4158,3/31/2021 0:00:00,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,6183494,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969398,0,0,0,0,0,0,0,12434,0,18,0,0,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,2,92020,0,2849000,0,0,6048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162937,0,0,0,162937,0,0,0,0,162937,9931209,0,0,0,0,0,0,0,0,0,0,6,2,3,1,6
4163,3/31/2021 0:00:00,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19776380,0,0,0,0,0,0,0,0,0,0,0,475000,302865,0,0,0,0,0,0,50529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913120,0,11,0,0,0,0,0,704,0,0,0,0,0,86,0,0,0,0,0,0,2,0,0,0,4,10,32021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697876,0,0,0,2697876,0,0,0,0,2697876,17078504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4164,3/31/2021 0:00:00,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466355,0,0,0,0,0,0,0,0,0,0,0,0,135732299,0,0,0,0,0,0,0,4722000,0,0,0,6931746,23722,0,0,0,0,4906624,0,0,21171253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62128736,0,0,352096,80109,11298201,4460867,823413,49319693,0,0,0,0,0,551925,0,1347,0,0,0,0,0,44182,0,4932,0,120,0,458,0,0,3,0,76,0,147,0,0,2039,954,26,92019,0,13934000,0,0,25331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20753608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3524,0,0,0,0,2,3524,1,3564,2462,0,0,1494000,21171253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030132,0,0,11375976,0,0,0,10345844,0,0,0,0,11375976,265992184,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3
4170,3/31/2021 0:00:00,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100025,0,0,0,0,0,0,0,0,824777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,92019,0,514841,0,0,514841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,3/31/2021 0:00:00,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9389985,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514492,0,0,0,0,0,0,0,748000,533275,0,0,932951,0,0,0,0,0,639615,0,0,0,0,0,0,0,17969,0,33,0,0,0,0,0,4183,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,490,259,2,32020,0,810000,0,0,2825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533388,0,0,0,0,0,0,4098247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6805,40,58302,0,0,47,65107,0,3684,0,0,0,840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26477,0,0,0,26477,0,0,0,0,26477,12623190,0,0,0,0,0,0,0,0,0,0,5,5,13,2,20
4176,3/31/2021 0:00:00,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,3046899,0,0,0,0,0,0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213583,0,0,0,0,250788,0,0,0,0,0,0,0,0,313919,0,26,0,0,0,0,0,958,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,204,25,12020,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98705,0,0,0,98705,0,0,0,0,98705,5114761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4192,3/31/2021 0:00:00,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541,0,0,0,0,0,0,0,0,3849872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102352,0,0,0,0,0,0,0,117197,0,9,0,0,0,0,0,511,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,217,11,62020,0,1297547,0,0,2195995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
