"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
47,3/31/2021 0:00:00,30,0,0,0,0,0,0,2869341,2869341,0,0,0,0,2480428,0,2480428,0,0,0,0,0,0,0,0,0,0,0,0,266048,0,266048,0,0,0,5615817,5615817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,82,0,0,0,0,0,0,109
48,3/31/2021 0:00:00,31,0,0,0,0,0,0,98932,98932,0,0,0,0,2107980,0,2107980,0,0,0,0,0,0,0,0,0,0,0,0,185289,0,185289,233152,0,233152,2625353,2625353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,6,0,0,0,0,0,127
51,3/31/2021 0:00:00,32,0,0,0,0,0,0,158626111,158626111,0,0,0,0,344630190,0,344630190,60200,60200,0,5837966,0,5837966,0,0,0,17693916,17693916,0,54128036,0,54128036,31758389,0,31758389,793039706,793039706,0,203896980,0,203896980,211,10,3,3,0,0,47,1,66,5,162,10,172,43,0,44,4,102,221,10561,7025,8,0,0,0,0,0,4140
53,3/31/2021 0:00:00,33,0,0,0,0,0,0,2560915,2560915,0,0,0,0,6481691,0,6481691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10305931,10305931,0,1263325,0,1263325,0,10,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,10,86,103,0,0,0,0,0,0,15
60,3/31/2021 0:00:00,35,0,0,0,0,0,0,5255033,5255033,0,1727467,1727467,0,36562268,0,36562268,0,0,0,0,0,0,0,0,0,686110,686110,0,2628095,0,2628095,1827462,0,1827462,52854669,52854669,0,4854344,0,4854344,91,0,0,0,0,0,15,0,4,0,26,0,26,65,0,6,0,65,91,286,520,0,0,0,0,0,0,616
62,3/31/2021 0:00:00,36,0,0,0,0,0,0,250975,250975,0,0,0,0,571208,0,571208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97617,0,97617,919800,919800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,10,0,0,0,0,0,0,0
75,3/31/2021 0:00:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3/31/2021 0:00:00,41,0,0,0,0,0,0,2255463,2255463,0,372000,372000,0,0,0,0,0,0,0,7806,0,7806,0,0,0,0,0,0,170900,0,170900,0,0,0,9273078,9273078,0,6474715,0,6474715,52,4,1,0,0,0,10,0,0,4,21,4,26,30,0,8,0,31,56,81,148,0,1,0,0,0,1,324
79,3/31/2021 0:00:00,43,0,0,0,0,0,0,29279886,29279886,0,1377862,1377862,0,34059785,0,34059785,0,0,0,1118285,0,1118285,0,0,0,6181849,6181849,0,85202,0,85202,7980183,0,7980183,81409425,81409425,0,8626507,0,8626507,205,0,21,91,0,0,54,0,19,0,79,0,79,14,0,4,0,126,205,1156,897,7,0,0,0,0,0,1537
82,3/31/2021 0:00:00,46,0,0,0,0,0,0,40433513,40433513,0,0,0,0,10270360,0,10270360,0,0,0,0,0,0,0,0,0,0,0,0,10694216,0,10694216,3396213,9588805,12985018,79529403,69940598,9588805,5146296,0,5146296,23,2,0,0,0,0,4,0,12,2,23,2,25,0,0,7,0,0,25,644,769,0,0,0,0,0,0,71
90,3/31/2021 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,937000,0,937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937000,937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3/31/2021 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,13
107,3/31/2021 0:00:00,57,0,0,0,0,0,0,311177,311177,0,0,0,0,4421240,0,4421240,0,0,0,0,0,0,0,0,0,0,0,0,181657,0,181657,0,0,0,5580574,5580574,0,666500,0,666500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,126,0,0,0,0,0,0,59
108,3/31/2021 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,386690,0,386690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25396,0,25396,412086,412086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,133
110,3/31/2021 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,11,0,0,12,0,0,12,51,2,0,0,0,0,0,0,18
112,3/31/2021 0:00:00,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3/31/2021 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,651384,0,651384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651384,651384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,9
120,3/31/2021 0:00:00,63,0,0,0,0,0,0,8277879,8277879,0,0,0,0,4053827,0,4053827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13586924,13586924,0,1255218,0,1255218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,341,0,0,0,0,0,0,16
132,3/31/2021 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3/31/2021 0:00:00,70,0,0,0,0,0,0,1036464,1036464,0,0,0,0,3222491,0,3222491,0,0,0,0,0,0,0,0,0,0,0,0,28172,0,28172,118164,0,118164,5369108,5369108,0,963817,0,963817,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,153,192,0,0,0,0,0,0,430
138,3/31/2021 0:00:00,72,0,0,0,0,0,0,625342,625342,0,0,0,0,2109566,0,2109566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781504,2781504,0,46596,0,46596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,33,0,0,0,0,0,0,76
146,3/31/2021 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
147,3/31/2021 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
150,3/31/2021 0:00:00,77,0,0,0,0,0,0,13717391,13717391,0,0,0,0,65413182,0,65413182,0,0,0,0,0,0,0,0,0,0,0,0,15784675,0,15784675,0,6010077,6010077,109031833,103021756,6010077,8106508,0,8106508,0,47,0,0,0,0,0,0,0,22,0,22,22,0,25,0,0,25,47,249,684,10,0,0,0,0,0,64
151,3/31/2021 0:00:00,78,0,0,0,0,0,0,28428569,28428569,0,0,0,0,112221495,0,112221495,0,0,0,0,0,0,0,0,0,0,0,0,25728344,0,25728344,0,0,0,167716688,167716688,0,1338280,0,1338280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215,1616,0,0,0,0,0,0,237
153,3/31/2021 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3/31/2021 0:00:00,83,0,0,0,0,0,0,63332158,63332158,0,41995867,41995867,0,99262380,0,99262380,0,175000,175000,4175468,0,4175468,0,0,0,46226470,46226470,0,8590635,0,8590635,9452261,0,9452261,228957450,228957450,0,6324149,0,6324149,2041,6,5,1294,0,0,212,0,72,6,317,6,324,424,0,28,0,456,2047,3873,960,2278,4,1,0,0,5,3046
162,3/31/2021 0:00:00,85,0,0,0,0,0,0,8861161,8861161,0,0,0,0,12040901,0,12040901,0,0,0,0,0,0,0,0,0,0,0,0,2577463,0,2577463,0,0,0,25261387,25261387,0,1781862,0,1781862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,166,0,0,0,0,0,0,73
167,3/31/2021 0:00:00,87,0,0,0,0,0,0,4185523,4139685,45838,4264552,4264552,0,6961499,0,6961499,0,0,0,3507,0,3507,168110,0,168110,6152620,6152620,0,1521034,0,1521034,1521336,0,1521336,18453944,18408106,45838,0,0,0,584,1,3,12,0,0,119,0,0,0,342,1,343,227,0,189,0,242,585,1189,502,0,33,0,0,0,33,2379
168,3/31/2021 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636000,636000,0,636000,0,636000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,0,0,182
169,3/31/2021 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3/31/2021 0:00:00,91,0,0,0,0,0,0,196902,196902,0,442018,442018,0,26822764,0,26822764,0,0,0,584618,0,584618,0,0,0,0,0,0,85000,0,85000,4188797,0,4188797,32392377,32392377,0,656896,0,656896,45,11,11,3,0,0,8,1,15,4,24,7,31,7,4,1,1,25,56,651,76,3,0,0,0,0,0,1201
176,3/31/2021 0:00:00,92,0,0,0,0,0,0,9919000,9919000,0,0,0,0,66467000,0,66467000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41224000,0,41224000,163047000,163047000,0,45437000,0,45437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,421,0,0,0,0,0,0,1614
177,3/31/2021 0:00:00,93,0,0,0,0,0,0,404513,404513,0,0,0,0,44193694,0,44193694,0,0,0,0,0,0,0,0,0,0,0,0,23350734,0,23350734,0,0,0,80482441,80482441,0,12533500,0,12533500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,377,30,0,0,0,0,0,0,80
181,3/31/2021 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3/31/2021 0:00:00,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14688,14688,0,459691,0,459691,69992,0,69992,541683,541683,0,12000,0,12000,7,0,0,0,0,0,2,0,4,0,7,0,7,0,0,1,0,0,7,42,1,6,0,0,0,0,0,21
195,3/31/2021 0:00:00,104,0,0,0,0,0,0,0,0,0,0,0,0,857415,0,857415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060913,1060913,0,203498,0,203498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,125
196,3/31/2021 0:00:00,105,0,67075,67075,0,0,0,49617414,49617414,0,1546569,1546569,0,412644206,0,412644206,0,0,0,776901,0,776901,0,0,0,5430908,5430908,0,0,0,0,15315812,0,15315812,561443799,561376724,67075,82252723,0,82252723,401,3,3,3,0,0,97,3,145,0,273,3,276,122,0,26,0,128,404,3006,5986,18,0,0,0,0,0,4263
198,3/31/2021 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,35
199,3/31/2021 0:00:00,108,0,0,0,0,0,0,0,0,0,882163,882163,0,16467,0,16467,0,0,0,0,0,0,0,0,0,0,0,0,155050,0,155050,1538700,0,1538700,6445828,6445828,0,3853448,0,3853448,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,647,4,0,0,0,0,0,0,354
200,3/31/2021 0:00:00,109,0,0,0,0,0,0,409190,0,409190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409190,0,409190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9
205,3/31/2021 0:00:00,112,0,0,0,0,0,0,3970641,3970641,0,0,0,0,22031767,0,22031767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16221,0,16221,31999629,31999629,0,5981000,0,5981000,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,1054,354,0,0,0,0,0,0,130
216,3/31/2021 0:00:00,116,0,0,0,0,0,0,2766449,2766449,0,0,0,0,8771270,0,8771270,0,0,0,0,0,0,0,0,0,0,0,0,774867,0,774867,802016,0,802016,14593891,14593891,0,1479289,0,1479289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,117,0,0,0,0,0,0,4
220,3/31/2021 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
224,3/31/2021 0:00:00,119,0,0,0,0,0,0,1007373,1007373,0,0,0,0,4363417,0,4363417,0,0,0,0,0,0,0,0,0,0,0,0,118225,0,118225,0,0,0,7909032,7909032,0,2420017,0,2420017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,125,0,0,0,0,0,0,334
227,3/31/2021 0:00:00,121,0,171807,171807,0,0,0,1905926799,1755453273,150473526,0,0,0,7798994400,0,7798994400,0,0,0,301220810,0,301220810,0,0,0,458609759,458609759,0,158366024,0,158366024,310469000,0,310469000,10173928030,10023282697,150645333,0,0,0,899,20,0,0,0,0,0,0,71,18,81,18,99,818,2,0,0,820,919,26155,41669,3,0,0,0,0,0,27399
233,3/31/2021 0:00:00,124,0,0,0,0,0,0,1819828,1819828,0,0,0,0,19589200,0,19589200,0,0,0,0,0,0,0,0,0,0,0,0,1708022,0,1708022,0,0,0,24546550,24546550,0,1429500,0,1429500,0,14,0,0,0,0,0,0,0,0,0,13,13,0,1,0,13,1,14,444,500,0,0,0,0,0,0,252
234,3/31/2021 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,8173663,0,8173663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8173663,8173663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,21,0,0,0,0,0,0,100
240,3/31/2021 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,5950925,0,5950925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950925,5950925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,171,0,0,0,0,0,0,82
242,3/31/2021 0:00:00,129,0,0,0,0,0,0,1789854,1789854,0,1418472,1418472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764480,5764480,0,2556154,0,2556154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,64,0,0,0,0,0,0,1023
256,3/31/2021 0:00:00,136,0,0,0,0,0,0,13053894,13053894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119128,119128,0,4963224,0,4963224,0,0,0,18017118,18017118,0,0,0,0,8,1,0,1,0,0,0,0,6,1,6,1,7,1,0,0,0,2,9,394,442,0,0,0,0,0,0,201
258,3/31/2021 0:00:00,137,0,0,0,0,0,0,462966,462966,0,0,0,0,24719640,0,24719640,0,0,0,0,0,0,0,0,0,0,0,0,106566,0,106566,1910987,0,1910987,27215712,27215712,0,15553,0,15553,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,299,55,2,0,0,0,0,0,651
262,3/31/2021 0:00:00,139,0,0,0,0,0,0,4281245,4281245,0,0,0,0,751940,0,751940,0,0,0,0,0,0,0,0,0,0,0,0,1331904,0,1331904,0,0,0,7326403,7326403,0,961314,0,961314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,98,0,0,0,0,0,0,87
264,3/31/2021 0:00:00,141,0,0,0,0,0,0,6642949,6642949,0,0,0,0,7917139,0,7917139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515814,0,515814,17180838,17180838,0,2104936,0,2104936,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,156,297,0,0,0,0,0,0,84
266,3/31/2021 0:00:00,143,0,0,0,0,0,0,9021752,9021752,0,0,0,0,12612312,0,12612312,0,0,0,0,0,0,0,0,0,0,0,0,3080507,0,3080507,0,0,0,25168975,25168975,0,454404,0,454404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,341,0,0,0,0,0,0,12
274,3/31/2021 0:00:00,149,0,0,0,0,0,0,3855293,3855293,0,911384,911384,0,0,0,0,0,0,0,0,0,0,0,0,0,348205,348205,0,0,0,0,603605,0,603605,5370282,5370282,0,0,0,0,17,0,0,0,0,0,0,0,6,0,6,0,7,10,0,0,0,11,17,84,307,0,0,1,0,0,1,847
275,3/31/2021 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,520280,0,520280,83791,83791,0,0,0,0,0,0,0,83791,83791,0,0,0,0,0,0,0,572700,572700,0,52420,0,52420,121,0,0,0,0,0,2,0,0,0,4,0,4,117,0,0,0,118,121,23,2,0,2,0,0,0,2,112
276,3/31/2021 0:00:00,151,0,0,0,0,0,0,0,0,0,0,0,0,612222,0,612222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612222,612222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,20
277,3/31/2021 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,3/31/2021 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
288,3/31/2021 0:00:00,155,0,0,0,0,0,0,234297,234297,0,0,0,0,504117,0,504117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738414,738414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,76
294,3/31/2021 0:00:00,160,0,0,0,0,0,0,20305739,20305739,0,0,0,0,51818046,0,51818046,0,0,0,1612346,0,1612346,0,0,0,1762346,1762346,0,64046,0,64046,9007621,0,9007621,81276402,81276402,0,80950,0,80950,29,67,0,0,0,0,0,0,0,61,7,67,74,22,0,7,0,22,96,869,958,0,0,0,0,0,0,654
303,3/31/2021 0:00:00,166,0,0,0,0,0,0,2336635,2336635,0,0,0,0,20551850,0,20551850,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,11000,1460538,0,1460538,24481114,24481114,0,121091,0,121091,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,144,215,0,0,0,0,0,0,14
306,3/31/2021 0:00:00,168,0,0,0,0,0,0,3157254,3157254,0,0,0,0,5348370,0,5348370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11422124,11422124,0,2916500,0,2916500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,253,0,0,0,0,0,0,163
319,3/31/2021 0:00:00,173,0,0,0,0,0,0,17328852,17328852,0,0,0,0,35404157,0,35404157,0,0,0,0,0,0,0,0,0,0,0,0,6631654,0,6631654,0,0,0,63920803,63920803,0,4556140,0,4556140,0,32,0,0,0,0,0,4,0,19,0,32,32,0,0,0,9,0,32,359,484,0,0,0,0,0,0,14
320,3/31/2021 0:00:00,174,0,0,0,0,0,0,3315427,3315427,0,0,0,0,4712604,0,4712604,0,0,0,0,0,0,0,0,0,0,0,0,2001097,0,2001097,0,0,0,10029128,10029128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,134,0,0,0,0,0,0,2
339,3/31/2021 0:00:00,182,0,0,0,0,0,0,214234,214234,0,0,0,0,1055838,0,1055838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270072,1270072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0,0,0,16
