"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
120,6/30/2020 0:00:00,63,0,0,0,0,0,0,9337799,9337799,0,0,0,0,4193168,0,4193168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14815327,14815327,0,1284360,0,1284360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,0,0,0,0,22
132,6/30/2020 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6/30/2020 0:00:00,70,0,0,0,0,0,0,921170,921170,0,0,0,0,3123384,0,3123384,0,0,0,0,0,0,0,0,0,0,0,0,29451,0,29451,125059,0,125059,5193227,5193227,0,994163,0,994163,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,127,207,0,0,0,0,0,0,511
138,6/30/2020 0:00:00,72,0,0,0,0,0,0,564620,564620,0,43002,43002,0,2060010,0,2060010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667632,2667632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,36,0,0,0,0,0,0,93
146,6/30/2020 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
147,6/30/2020 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
150,6/30/2020 0:00:00,77,0,0,0,0,0,0,13792186,13792186,0,0,0,0,63796211,0,63796211,0,0,0,0,0,0,0,0,0,0,0,0,15403805,0,15403805,0,6220605,6220605,107457665,101237060,6220605,8244858,0,8244858,0,44,0,0,0,0,0,0,0,16,0,20,21,0,24,0,4,24,44,140,759,10,0,0,0,0,0,61
151,6/30/2020 0:00:00,78,0,0,0,0,0,0,29264164,29264164,0,0,0,0,110148804,0,110148804,0,0,0,0,0,0,0,0,0,0,0,0,24280373,0,24280373,0,0,0,165099214,165099214,0,1405873,0,1405873,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1882,1859,0,0,0,0,0,0,233
153,6/30/2020 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6/30/2020 0:00:00,83,0,0,0,0,0,0,63387342,63387342,0,23343598,23343598,0,93776530,0,93776530,0,175000,175000,1657107,0,1657107,0,0,0,40480331,40480331,0,8644241,0,8644241,10613783,0,10613783,205162651,205162651,0,5397157,0,5397157,2051,5,7,1281,0,0,200,0,79,5,295,5,303,463,0,7,0,485,2056,3781,899,2681,0,5,0,0,5,2908
162,6/30/2020 0:00:00,85,0,0,0,0,0,0,8649739,8649739,0,0,0,0,12277830,0,12277830,0,0,0,0,0,0,0,0,0,0,0,0,2604949,0,2604949,0,0,0,25389295,25389295,0,1856777,0,1856777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,170,0,0,0,0,0,0,72
167,6/30/2020 0:00:00,87,0,0,0,0,0,0,3835701,3793996,41705,5701208,5701208,0,6242072,0,6242072,0,0,0,548171,0,548171,18449,0,18449,6824902,6824902,0,1399948,0,1399948,1960032,0,1960032,19138961,19097256,41705,0,0,0,652,1,2,15,0,0,137,0,0,0,370,1,371,265,0,197,0,282,653,1153,550,0,35,0,0,0,35,2384
168,6/30/2020 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563489,563489,0,563489,0,563489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,83
169,6/30/2020 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,6/30/2020 0:00:00,91,0,0,0,0,0,0,228937,228937,0,0,0,0,24144415,0,24144415,0,0,0,43480,0,43480,0,0,0,0,0,0,80970,0,80970,4107621,0,4107621,29094739,29094739,0,532796,0,532796,73,13,32,5,0,0,9,1,12,4,26,9,35,10,4,3,4,51,86,642,87,2,0,0,0,0,0,1163
176,6/30/2020 0:00:00,92,0,0,0,0,0,0,8433000,8433000,0,0,0,0,62959000,0,62959000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42395000,0,42395000,157483000,157483000,0,43696000,0,43696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,441,0,0,0,0,0,0,403
177,6/30/2020 0:00:00,93,0,0,0,0,0,0,793607,793607,0,0,0,0,43779045,0,43779045,0,0,0,0,0,0,0,0,0,0,0,0,22955910,0,22955910,0,0,0,79950962,79950962,0,12422400,0,12422400,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,369,49,0,0,0,0,0,0,99
181,6/30/2020 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,6/30/2020 0:00:00,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,10600,0,435243,0,435243,29070,0,29070,476279,476279,0,11966,0,11966,7,0,0,0,0,0,2,0,4,0,7,0,7,0,0,1,0,0,7,45,1,6,0,0,0,0,0,25
195,6/30/2020 0:00:00,104,0,0,0,0,0,0,0,0,0,0,0,0,687791,0,687791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883114,883114,0,195323,0,195323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,121
196,6/30/2020 0:00:00,105,0,116690,116690,0,0,0,57429470,57429470,0,1308287,1308287,0,421264281,0,421264281,0,0,0,188901,0,188901,0,0,0,431553,431553,0,0,0,0,13921300,0,13921300,576741766,576625076,116690,82701738,0,82701738,319,3,3,3,0,0,91,3,119,0,242,3,245,71,0,31,0,77,322,2745,6605,7,0,0,0,0,0,4301
198,6/30/2020 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,35
199,6/30/2020 0:00:00,108,0,0,0,0,0,0,0,0,0,190000,190000,0,11731,0,11731,0,0,0,0,0,0,0,0,0,0,0,0,133125,0,133125,1422184,0,1422184,5385516,5385516,0,3628476,0,3628476,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,676,5,0,0,0,0,0,0,379
200,6/30/2020 0:00:00,109,0,0,0,0,0,0,415846,415846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415846,415846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12
205,6/30/2020 0:00:00,112,0,0,0,0,0,0,3885130,3885130,0,0,0,0,4891646,0,4891646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42727,0,42727,11846503,11846503,0,3027000,0,3027000,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,705,225,0,0,0,0,0,0,125
216,6/30/2020 0:00:00,116,0,0,0,0,0,0,2974225,2974225,0,0,0,0,8354534,0,8354534,0,0,0,0,0,0,0,0,0,0,0,0,764734,0,764734,768293,0,768293,14442916,14442916,0,1581130,0,1581130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,130,0,0,0,0,0,0,4
220,6/30/2020 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
224,6/30/2020 0:00:00,119,0,0,0,0,0,0,796234,796234,0,0,0,0,3953885,0,3953885,0,0,0,0,0,0,0,0,0,0,0,0,97698,0,97698,0,0,0,7319579,7319579,0,2471762,0,2471762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,140,0,0,0,0,0,0,0
227,6/30/2020 0:00:00,121,0,168092,168092,0,0,0,1856832303,1727616888,129215415,0,0,0,7438620427,0,7438620427,0,0,0,236053651,0,236053651,0,0,0,262005959,262005959,0,160590830,0,160590830,299296000,0,299296000,9755507652,9626124145,129383507,0,0,0,1915,1280,0,3,0,0,21,6,49,16,85,1280,1365,1827,0,15,1255,1830,3195,29808,47995,0,0,0,0,0,0,22850
233,6/30/2020 0:00:00,124,0,0,0,0,0,0,2077635,2077635,0,0,0,0,20793708,0,20793708,0,0,0,0,0,0,0,0,0,0,0,0,1695632,0,1695632,0,0,0,25967475,25967475,0,1400500,0,1400500,0,15,0,0,0,0,0,0,0,0,0,14,14,0,1,0,14,1,15,416,214,0,0,0,0,0,0,258
234,6/30/2020 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,7702992,0,7702992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7702992,7702992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,26,0,0,0,0,0,0,204
240,6/30/2020 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,5769935,0,5769935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769935,5769935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,221,0,0,0,0,0,0,83
242,6/30/2020 0:00:00,129,0,0,0,0,0,0,1201659,1201659,0,1318975,1318975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5128376,5128376,0,2607742,0,2607742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,71,2,0,0,0,0,0,1070
256,6/30/2020 0:00:00,136,0,0,0,0,0,0,13184252,13184252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,0,5025206,0,5025206,0,0,0,18209458,18209458,0,0,0,0,6,1,0,0,0,0,0,0,5,1,5,1,6,1,0,0,0,1,7,377,485,0,0,0,0,0,0,216
258,6/30/2020 0:00:00,137,0,0,0,0,0,0,398509,398509,0,0,0,0,29753047,0,29753047,0,0,0,0,0,0,0,0,0,0,0,0,99991,0,99991,1489675,0,1489675,31744591,31744591,0,3369,0,3369,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,278,52,2,0,0,0,0,0,740
262,6/30/2020 0:00:00,139,0,0,0,0,0,0,4336343,4336343,0,0,0,0,631508,0,631508,0,0,0,0,0,0,0,0,0,0,0,0,1303324,0,1303324,0,0,0,7331208,7331208,0,1060033,0,1060033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,97,0,0,0,0,0,0,80
264,6/30/2020 0:00:00,141,0,0,0,0,0,0,6096861,6096861,0,0,0,0,9189277,0,9189277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471516,0,471516,15766217,15766217,0,8563,0,8563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,292,0,0,0,0,0,0,96
266,6/30/2020 0:00:00,143,0,0,0,0,0,0,8866079,8866079,0,0,0,0,11992709,0,11992709,0,0,0,0,0,0,0,0,0,0,0,0,3023542,0,3023542,0,0,0,24338144,24338144,0,455814,0,455814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,381,0,0,0,0,0,0,14
274,6/30/2020 0:00:00,149,0,0,0,0,0,0,3697475,3697475,0,1342652,1342652,0,0,0,0,0,0,0,0,0,0,1799,0,1799,270175,270175,0,0,0,0,725003,0,725003,5765130,5765130,0,0,0,0,21,0,0,0,0,0,0,0,7,0,7,0,8,13,0,0,0,14,21,98,339,0,0,1,0,0,1,922
275,6/30/2020 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,481304,0,481304,72477,72477,0,0,0,0,86226,0,86226,72477,72477,0,0,0,0,0,0,0,538476,538476,0,57172,0,57172,141,0,0,0,0,0,2,0,0,0,3,0,3,138,0,0,0,138,141,28,2,0,1,0,0,0,1,111
276,6/30/2020 0:00:00,151,0,0,0,0,0,0,0,0,0,0,0,0,589344,0,589344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589344,589344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,17
277,6/30/2020 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,6/30/2020 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
288,6/30/2020 0:00:00,155,0,0,0,0,0,0,191955,191955,0,0,0,0,502867,0,502867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694822,694822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,65
294,6/30/2020 0:00:00,160,0,0,0,0,0,0,19539560,19539560,0,0,0,0,49741772,0,49741772,0,0,0,349777,0,349777,0,0,0,499777,499777,0,63618,0,63618,8880224,0,8880224,78307175,78307175,0,82001,0,82001,16,61,0,0,0,0,0,0,0,57,7,61,68,9,0,7,0,21,77,874,941,0,0,0,0,0,0,695
303,6/30/2020 0:00:00,166,0,0,0,0,0,0,2234409,2234409,0,0,0,0,20182300,0,20182300,0,0,0,0,0,0,0,0,0,0,0,0,11902,0,11902,1862669,0,1862669,24409163,24409163,0,117883,0,117883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,218,0,0,0,0,0,0,16
306,6/30/2020 0:00:00,168,0,0,0,0,0,0,2732556,2732556,0,0,0,0,4382126,0,4382126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946182,9946182,0,2831500,0,2831500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,253,0,0,0,0,0,0,175
319,6/30/2020 0:00:00,173,0,0,0,0,0,0,16891722,16891722,0,0,0,0,30862023,0,30862023,0,0,0,0,0,0,0,0,0,0,0,0,6154889,0,6154889,0,0,0,58439924,58439924,0,4531290,0,4531290,0,32,0,0,0,0,0,5,0,18,0,32,32,0,0,0,9,0,32,339,557,0,0,0,0,0,0,10
320,6/30/2020 0:00:00,174,0,0,0,0,0,0,2512377,2512377,0,0,0,0,4733718,0,4733718,0,0,0,0,0,0,0,0,0,0,0,0,1942243,0,1942243,0,0,0,9188338,9188338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,137,0,0,0,0,0,0,2
339,6/30/2020 0:00:00,182,0,0,0,0,0,0,307438,307438,0,0,0,0,958530,0,958530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265968,1265968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,16,0,0,0,0,0,0,17
