"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
857,12/31/2020 0:00:00,426,0,0,0,149667,0,0,0,0,0,0,0,0,0,0,51265987,0,0,0,0,0,0,0,0,0,0,0,0,1209290274,0,0,25440099,0,0,0,0,135190,0,0,0,549148223,0,0,95273981,0,0,100465452,0,0,242172414,0,0,0,0,0,0,952732,173540,342618,175297,0,153742,0,0,0,0,0,0,0,1154845,1222628,2196941,240750,0,49933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262233760,59533624,469381,0,63225500,0,0,0,741707634,0,0,22670143,6285474,106065037,94781062,9847416,306109945,0,0,0,0,0,5218580,0,3972,0,0,0,0,0,448815,0,5417959,0,430,0,10992,0,0,16,0,2121,0,3948,0,0,30871,13374,67,92019,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51918450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1238916,0,0,0,0,235,1238916,13,3730435,719640,1338322,0,250000,242431299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11322769,0,0,321508091,0,0,27133706,283051616,0,0,0,0,321508091,2652381022,19,3,0,1,4,50,44,12,2,58,196,215,4,3,222
858,12/31/2020 0:00:00,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38025354,0,0,0,0,0,0,0,996000,0,0,0,5581005,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73762,101145,77392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8986785,0,0,0,0,770602,0,0,0,0,0,0,0,0,556492,0,87,0,0,0,0,0,7289,0,0,0,83,0,258,0,0,27,0,1,0,64,0,0,629,1703,19,62019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16755000,0,0,0,0,0,0,23274851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2472,0,0,0,0,1,2472,0,13378,0,0,0,996000,4625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476632,0,0,0,476632,0,0,0,0,476632,50009845,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3
871,12/31/2020 0:00:00,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35369816,0,0,44410,0,0,0,0,2241000,0,0,0,2562120,81000,0,0,0,0,0,0,0,1401,0,0,0,0,0,0,82557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8114068,0,0,50946,0,1916662,501483,0,0,0,0,0,0,0,412952,0,229,0,0,0,0,0,13231,0,29547,0,51,0,249,0,0,10,0,0,0,32,0,0,0,1291,13,92020,0,10543999,0,0,12680999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126862,0,0,0,126862,0,0,0,0,126862,50250415,0,0,0,0,0,0,0,0,0,0,19,2,1,0,3
872,12/31/2020 0:00:00,433,0,0,0,29701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,39479112,0,0,616493,0,0,0,0,0,0,0,0,18436562,290456,0,0,0,0,10263022,0,0,0,0,0,0,0,0,0,289833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23211874,0,0,0,0,1405984,4302829,2389678,35971149,0,0,0,0,0,2251561,0,876,0,0,0,0,0,9600,0,314818,0,53,0,285,0,0,1,0,301,0,360,0,0,1452,287,25,62020,0,9324000,0,0,12548000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425953,0,0,0,0,0,0,493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10557,0,0,0,0,1,10557,0,18481,529,28432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206808,0,0,10757810,0,0,0,10551002,0,0,0,0,10757810,105099693,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1
884,12/31/2020 0:00:00,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12291816,0,0,8312,0,0,0,0,942000,0,0,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666424,0,0,0,0,0,0,0,0,0,0,0,0,0,48352,0,49,0,0,0,0,0,2175,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,183,7,42019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5069517,0,0,0,0,0,0,7436741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13346500,0,0,0,0,0,0,0,0,0,0,4,0,3,1,4
887,12/31/2020 0:00:00,444,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49135202,0,0,1404886,0,0,0,0,742000,0,0,0,57166340,201031,0,0,0,0,25858906,0,0,0,0,0,0,0,0,0,31131,98983,0,0,0,0,0,0,0,0,0,0,0,499452,0,0,93740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3000000,2000000,0,0,0,0,0,23866369,0,0,1346444,984821,9401839,16227355,604040,20140407,0,0,0,0,0,1636487,0,493,0,0,0,0,0,22251,0,131045,0,0,0,1139,0,0,0,0,59,0,326,0,0,2650,1958,34,32020,0,4723000,0,0,8404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3537,0,0,0,0,3,3537,0,73004,23292,118221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,585211,0,0,5964289,0,0,0,5379078,0,0,0,0,5964289,142637978,4,4,0,0,4,0,0,0,0,0,21,10,3,0,13
888,12/31/2020 0:00:00,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,1978717,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313546,0,0,0,0,0,0,0,0,0,0,0,0,0,13978,0,9,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,4,92019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541763,0,0,0,0,0,0,0,0,0,0,2,3,7,0,10
900,12/31/2020 0:00:00,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36569,0,0,0,0,0,0,0,0,0,0,0,0,8094371,0,0,17704,0,0,0,0,0,0,0,0,432211,0,0,0,0,0,0,0,0,750035,0,0,0,0,0,0,0,0,0,4756,0,28736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701758,0,0,0,0,180395,0,0,0,0,0,0,0,0,362604,0,32,0,0,0,0,0,1984,0,26193,0,64,0,64,0,0,11,0,0,0,11,0,0,184,209,5,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521945,0,750000,0,0,0,0,3850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2317,0,0,1,2317,0,0,0,1301,0,750000,750035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170572,0,0,170572,0,0,0,0,0,0,0,0,170572,10502247,0,0,0,0,0,0,0,0,0,0,4,2,6,1,9
907,12/31/2020 0:00:00,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89222,0,0,0,0,0,0,0,0,0,0,0,0,5896780,0,0,33018,0,0,0,0,0,0,0,0,562500,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608705,0,0,52308,0,266039,189160,0,1163436,0,0,0,0,0,32175,0,18,0,0,0,0,0,1767,0,0,0,41,0,58,0,0,7,0,0,0,7,0,0,104,268,8,92019,0,600000,0,0,1199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7057,1,7057,5,1938,0,0,0,399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291157,0,0,0,291157,0,0,0,0,291157,10105991,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4
909,12/31/2020 0:00:00,455,0,0,500,0,0,0,0,0,0,0,0,0,0,0,258512,0,0,0,2000000,0,0,0,0,0,0,0,0,34154826,0,0,61463,0,0,0,0,1994000,0,0,0,229000,6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163079,0,0,0,0,3664304,0,0,0,0,0,0,0,0,291037,0,267,0,0,0,0,0,3807,0,0,0,4,0,52,0,0,1,0,0,0,6,0,0,370,203,17,32020,0,7581000,0,0,16907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13582881,0,0,0,0,0,0,6530096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,824,0,0,0,2234000,2234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578500,0,0,0,578500,0,0,0,0,578500,40662221,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3
911,12/31/2020 0:00:00,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147692,0,0,0,0,0,0,0,0,0,0,0,0,56650224,0,0,899498,0,0,0,0,0,0,0,0,7077996,0,0,0,0,0,14597680,0,0,7022958,0,0,0,0,0,0,209458,0,9210,245,0,0,0,0,0,0,0,0,0,0,0,0,0,32578,173955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590985,3546205,4921357,0,2236985,0,1494746,0,21222913,0,0,3320354,770390,9638181,6292055,3701391,14712401,0,0,0,0,0,1318441,0,1012,0,0,0,0,0,21352,0,316728,0,14,0,1018,0,0,0,0,3,0,134,0,0,0,598,46,122019,0,2000000,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,37000,0,7030854,7549872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405261,0,0,0,2405261,0,0,0,0,2405261,126926288,5,0,1,1,2,0,0,0,0,0,35,13,3,2,18
916,12/31/2020 0:00:00,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5726770,0,0,9784,0,0,0,0,200000,0,0,0,0,18247,0,0,0,0,0,0,0,11657,0,0,0,0,0,0,0,0,0,0,0,38556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093528,0,0,0,0,131770,20759,16108,0,0,0,0,0,0,63087,0,19,0,0,0,0,0,2199,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,196,4,122020,0,183198,0,0,4405066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250473,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
926,12/31/2020 0:00:00,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079112,0,0,0,0,0,0,0,0,0,0,0,0,35414446,0,0,1167411,0,0,0,0,0,0,0,0,5066033,0,0,183174,0,0,0,0,0,1162239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,29785044,0,0,1334029,463138,4984340,4109683,1369679,16048385,0,0,0,0,0,152694,0,1003,0,0,0,0,0,23556,0,58252,0,16,0,390,0,0,0,6,1,0,53,0,0,2973,16340,13,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,34,77540,5,6987,0,0,39,84527,15,137888,19326,40458,0,0,1162239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82935,0,0,4699876,0,0,0,4616941,0,0,0,0,4699876,100399314,0,0,0,0,0,0,0,0,0,0,68,84,9,0,93
930,12/31/2020 0:00:00,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152957,0,0,0,0,0,0,684813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339000,339000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919676,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4
932,12/31/2020 0:00:00,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15613854,0,0,84050,0,0,0,0,1097000,0,0,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400829,0,0,243007,22132,1523186,194653,67665,1798770,0,0,0,0,0,96580,0,52,0,0,0,0,0,3618,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,156,217,10,122019,0,3137000,0,0,16184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9648018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,1,132,0,3361,645,0,0,3734000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26435064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
943,12/31/2020 0:00:00,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738000,0,0,0,0,0,0,0,0,6918775,0,0,0,0,0,0,0,744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204567,0,21,0,0,0,0,0,297,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,66,11,32020,0,1240000,0,0,2680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6918775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,12/31/2020 0:00:00,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58418743,0,0,293396,0,0,0,0,3735000,0,0,0,363300,10000,0,264,0,0,0,0,0,841,0,0,0,0,0,0,0,9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22107675,0,0,874269,0,1853926,898620,278899,0,0,0,0,0,0,305171,0,332,0,0,0,0,0,13930,0,69448,0,8,0,96,0,0,2,0,0,0,5,0,0,407,486,14,92019,0,21654000,0,0,34348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13599528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1476,2,7868,0,0,3,9344,0,7684,173,8939,0,747000,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358021,0,0,0,358021,0,0,0,0,358021,84880258,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3
948,12/31/2020 0:00:00,476,0,0,21500,75246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229291187,0,0,23837035,0,0,0,0,614465,0,0,0,474355478,11399137,0,0,0,0,190337941,0,0,230432639,0,0,0,0,0,0,8099953,1900849,209358,181839,77541,0,0,0,0,0,0,0,0,0,460848,0,133175,0,24800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96813,251429,459212,0,47628,0,0,0,795451507,0,0,15060473,5930533,84059320,200406437,17751028,354420767,0,0,0,0,0,405385,0,40034,0,0,0,0,0,476521,0,5551018,0,2184,0,6210,0,0,387,0,298,0,2314,0,0,61678,20618,34,92020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84273243,0,0,0,0,0,0,244247155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1445276,20,16205,0,0,255,1461481,0,3474676,674973,1374524,0,0,170841322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2893906,0,0,198847799,0,0,0,195953893,0,0,0,0,198847799,2649905006,7,4,0,1,5,0,0,0,0,0,176,150,2,2,154
951,12/31/2020 0:00:00,477,0,0,0,25,0,0,0,0,0,0,0,0,0,0,598800,0,0,0,0,0,0,0,0,0,0,0,0,8600605,0,0,36472,0,0,0,0,2733000,0,0,0,202066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4381360,0,0,0,0,2007705,861573,0,6780542,0,0,0,0,0,138176,0,91,0,0,0,0,0,4029,0,0,0,0,0,24,0,0,0,0,14,0,14,0,0,407,163,32,12020,0,1534000,0,0,6616000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2729,0,0,0,0,1,2729,5,0,2722,0,0,1220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334045,0,0,0,334045,0,0,0,0,334045,23841177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
960,12/31/2020 0:00:00,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120419,0,0,0,0,0,0,0,0,0,0,0,0,85014861,0,0,1825425,0,0,0,0,2448000,0,0,0,15774228,61207,0,0,0,0,0,0,2031966,2541033,0,0,0,0,0,0,0,0,14476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61400025,0,0,3853899,2872610,11092247,2259106,1392705,27439796,0,0,0,0,0,551696,0,1563,0,0,0,0,0,32911,0,158222,0,9,0,478,0,0,0,0,29,0,103,0,0,1965,1480,25,62020,0,8668000,0,0,16281000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834523,0,0,0,0,0,0,2031966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70914,11110,25643,0,1480000,2541033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222403,0,0,9996792,0,0,0,9774389,0,0,0,0,9996792,189716443,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3
964,12/31/2020 0:00:00,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23406285,0,0,357080,0,0,0,0,2423000,0,0,0,1619080,0,0,9239084,0,0,0,0,0,8670512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14468936,0,0,224312,105707,5614817,3480484,1341580,14019007,0,0,0,0,0,2046870,0,165,0,0,0,0,0,9019,0,22815,0,9,0,150,0,0,0,0,10,0,14,0,0,920,1007,75,32018,0,2081000,0,0,9285760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484291,0,11056356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13675,0,0,0,0,4,13675,0,11645,2860,6009,0,3233760,8670512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894229,0,0,0,3894229,0,0,0,0,3894229,64628741,0,0,0,0,0,0,0,0,0,0,8,10,0,1,11
