"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B"
11972,3/31/2020 0:00:00,5938,0,0,0,0,9753682,46688,0,11217778,0,9753682,46688,0,6,7,0,13,0,0,0,0,122018,2,0,0,0,0,0,0,0,42153,0,32864,0,0,0,0,0,0,0,0,0,0,0,44037,0,0,0,0,0,0,0,0,44351,44,6831,16255,210,16202,14989,0,0,0,0,750,1440,736575,0,0,1328811,0,0,0,0,342137,631863,0,0,0,0,8,826,0,1596,302,0,2732,0,0,0,0,0,15,0,0,100,0,0,0,0,4,1,0,0,0,0,0,0,75017,72253,44037,2764,0,15218,0,45781,0,0,0,0,0,0,0,0,172132,1023893,0,6352955,0,0,0,3,674,0,0,0,1404327,1251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,1971,13469,5091,0,18560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11975,3/31/2020 0:00:00,5940,0,0,0,0,17024310,307291,186555,19325490,0,17024310,307291,186555,1,0,0,1,0,0,0,0,112019,3,0,0,0,0,0,0,0,113296,0,54661,0,0,0,0,0,0,0,0,0,0,0,33841,0,0,0,0,0,0,0,0,82924,375,8187,27462,1558,8171,26997,0,0,0,0,0,610,3005704,0,0,1643523,0,0,0,0,562157,947801,0,0,0,0,102,909,94,2309,0,0,3414,0,0,0,0,0,30,0,0,0,30,0,0,0,5,2,0,0,0,0,0,0,167957,146265,37249,5192,0,27230,0,160000,10555,0,0,0,0,0,0,0,277126,2492399,0,8270045,0,0,0,3,916,0,0,0,1780395,921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,137306,1701,44897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11979,3/31/2020 0:00:00,5943,0,0,2000000,10000000,324896890,24899826,14732595,463505203,0,334888745,30983589,17757595,171,20,6,197,0,0,0,0,122019,2,0,0,0,22,3,0,0,4301629,0,313730,0,0,0,0,0,0,0,0,0,0,0,1210101,0,0,0,0,0,0,0,0,2132944,37876,211710,543756,38153,226313,128350,0,0,0,0,27746,421988,55723859,0,0,26091026,0,0,0,0,11177763,12440968,0,0,18218,0,4194,27030,1432,49375,1713,1577,85407,0,0,0,0,50,60,67915,0,10,90,0,0,0,141,9,0,0,0,0,270,0,4615359,3460906,1093742,794453,0,785812,0,600000,326674,0,0,0,0,0,0,0,10031915,31001711,0,31243891,0,0,0,3,20145,0,-124478,0,46420333,1001,0,10262092,0,166325,4048950,0,0,0,0,0,0,1,0,0,0,0,584,253,67,298,0,71,1922,0,28,9,0,7,0,0,66,0,2738,44310905,0,2738,0,44310905,0,15000000,0,0,15000000,60000000,0,0,931742,1615,253726,283509,89518,74503,447530,0,0,0,0,0,140735,890998,0,72923,119223,72255,6930,0,79185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,2,12,12,2,2,16,0,0,0,0,0,0,0,0,0,0
11986,3/31/2020 0:00:00,5947,0,0,0,0,1689435,171420,0,2114010,0,1689435,171420,0,0,0,0,0,0,0,0,0,92019,2,0,0,0,0,0,0,0,9926,0,6810,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5098,0,0,2720,0,304,0,0,0,0,0,0,1707,307994,0,0,103481,0,0,0,0,0,64244,0,0,0,0,2,0,0,302,8,0,312,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16736,14821,25,1915,0,5017,0,0,0,0,0,0,0,0,0,0,7825,115336,379221,1100080,0,0,0,0,0,0,0,0,252405,1193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11992,3/31/2020 0:00:00,5951,0,0,0,0,4401659,0,0,5177454,0,4401659,0,0,0,0,0,0,0,0,0,0,52019,2,0,0,0,0,0,0,0,3474,0,25241,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,7873,0,900,1757,457,480,1607,0,0,0,0,0,0,30936,0,0,89204,0,0,0,0,0,16057,0,0,0,0,0,0,0,300,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28715,15373,80,13342,0,2379,0,0,0,0,0,0,0,0,0,0,694,215636,0,4600419,0,0,0,0,0,0,0,0,772795,1492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11995,3/31/2020 0:00:00,5953,0,0,0,0,22148066,311318,0,24643903,0,22148066,311318,0,2,0,0,2,0,0,0,0,62019,5,0,0,0,1,0,0,0,119854,0,66097,0,0,0,0,0,0,0,0,0,0,0,61615,0,0,0,0,0,0,0,0,115412,19,16069,47852,6574,3940,29266,0,0,0,0,1637,12802,1031131,0,0,1287250,0,0,0,0,633937,366489,0,0,0,0,22,1184,72,2451,0,194,3923,0,0,0,0,5,150,0,0,0,50,0,0,0,8,1,0,0,0,0,0,0,185951,179792,63003,6159,0,9224,25400,0,1024,0,0,0,0,0,0,0,299615,2350076,0,13174400,0,0,0,3,892,0,0,0,2144120,870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,0,4,0,0,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,92960,1781.2,0,4675,0,0,4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11996,3/31/2020 0:00:00,5954,0,0,0,0,4429183,1727283,0,7845173,0,4429183,1727283,0,4,0,0,4,0,0,0,0,62019,2,0,0,0,1,0,0,0,73809,0,11563,0,0,0,0,0,0,0,0,0,0,0,10857,0,0,0,0,0,0,0,0,46366,675,1318,16363,100,1324,5654,0,0,0,0,0,2000,2596894,0,0,1187423,0,0,0,0,0,481318,0,0,0,473,80,0,0,1832,788,0,2700,0,0,0,0,0,100,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,85372,72651,11806,10506,0,10657,0,1466,0,0,0,0,0,0,0,0,11633,294557,0,2544466,0,0,0,1,0,0,0,0,1676357,2136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000,0,0,97509,1700,5193,268,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,3/31/2020 0:00:00,5956,0,0,0,0,38638615,842186,266984,43917324,0,38638615,842186,266984,12,0,0,12,0,0,0,0,52019,3,0,0,0,1,0,0,0,385831,0,67338,0,0,0,0,0,0,0,0,0,0,0,87654,0,0,0,0,0,0,0,0,162982,892,22089,82967,4203,41015,40840,0,4333,0,0,2654,7887,16212541,0,0,6397315,0,0,0,0,449903,571367,0,0,0,0,93,1941,107,5326,0,82,7549,0,0,0,0,12,47,0,0,0,47,0,0,0,12,0,0,0,0,0,0,0,453169,279017,95554,7390,0,4709,0,25534,1451,0,0,0,0,41411360,0,0,549455,6489204,0,7875534,0,0,0,3,2240,0,0,0,3780648,912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,18999680,0,0,1012,0,18999680,0,0,0,0,2200000,0,0,563884,1731,11699,33175,0,0,33175,0,0,0,0,0,0,0,0,0,230112,79009,0,0,79009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12004,3/31/2020 0:00:00,5959,0,0,0,0,63327497,1257919,296263,72900043,0,63327497,1257919,296263,12,0,1,13,0,0,0,0,122019,3,0,0,0,1,0,0,0,342642,0,245053,0,0,0,0,0,0,0,0,0,0,0,198887,0,0,0,0,0,0,0,0,385265,2891,37469,85114,18227,21510,168424,0,0,0,0,4952,5938,3414882,0,0,1691157,0,0,0,0,928142,1082853,0,0,-512,0,182,3736,185,6927,71,89,11190,0,0,0,0,7,40,0,0,3,17,0,0,0,23,2,0,0,0,0,0,0,587695,576324,258599,10871,0,105133,0,391845,0,0,0,0,0,0,0,0,1217105,3986775,0,36924138,0,0,0,3,4783,0,0,0,7696037,1055,0,200008,0,4375,391555,0,0,0,0,0,0,1,0,0,0,0,49,45,0,0,0,0,31,0,2,3,0,0,0,0,2,0,163,3078487,0,0,163,0,3078487,0,0,0,0,25177000,0,0,69150,1683,4662,2069,0,0,2069,0,0,0,0,0,162706,0,0,0,151477,47768,0,3314,51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12012,3/31/2020 0:00:00,5961,0,0,0,0,171370942,5182989,2547552,199465871,0,171370942,5182989,2547552,32,13,11,56,0,0,0,0,122018,3,0,0,0,1,0,0,0,2091945,0,109028,0,0,0,0,0,0,0,0,0,0,0,91982,0,0,0,0,0,0,0,0,1348647,9810,106919,454618,57374,181872,48645,0,0,0,0,0,25597,9508739,0,0,2609591,0,0,0,0,1043839,1348103,0,0,119714,0,662,9471,559,16940,0,500,28132,0,0,0,0,100,165,0,0,56,120,0,0,0,73,6,0,0,0,0,0,0,2200973,1885028,460592,240945,0,112138,0,307731,11128,0,0,0,0,0,0,0,5883499,29786889,0,5717697,0,0,0,3,6141,0,0,0,19148771,960,674,76985210,0,488084,8261361,0,0,0,0,0,0,1,0,0,0,0,29,151,231,46,0,5,268,8,0,10,12,4,0,3,9,5,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,37816,1800,287920,1272295,796387,204926,2273608,0,0,0,0,0,2507445,1505239,383000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,9,3,7,1,1,9,0,0,1,0,1,0,0,0,0,0
12028,3/31/2020 0:00:00,5973,0,0,0,0,5065722,0,0,5737815,0,5065722,0,0,3,2,0,5,0,0,0,0,82019,2,0,0,0,0,0,0,0,32690,0,18873,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,24980,0,863,6292,377,273,0,0,0,0,0,636,0,720658,0,0,741655,0,0,0,0,0,446335,0,0,0,0,0,0,0,657,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51563,44135,417,4428,0,11131,0,0,1569,0,0,0,0,0,0,0,7199,630512,0,3010952,0,0,0,1,0,0,0,0,665538,1159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180346,1800,85,1199,911,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12029,3/31/2020 0:00:00,5974,0,0,0,0,34439447,698860,147556,38329940,0,34439447,698860,147556,6,0,0,6,0,0,0,0,92019,2,0,0,0,0,0,0,0,249918,0,62009,0,0,0,0,0,0,0,0,0,0,0,21879,0,0,0,0,0,0,0,0,160593,3977,15350,100491,4389,12838,12354,0,0,0,0,0,7960,3660956,0,0,2233295,0,0,38330,0,829481,1235843,0,0,0,0,127,1372,86,4064,0,83,5732,0,0,0,0,24.5,102.7,0,0,4,109,0,0,0,11,0,0,0,0,0,0,0,311927,286498,91474,23929,0,60020,0,38152,0,0,0,0,0,0,0,37052007,739784,3216556,0,10926976,0,0,0,3,1737,0,0,0,2623847,708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,39,11,0,0,0,0,0,0,2,1,0,0,0,0,0,17,98051,0,0,17,0,98051,0,0,0,0,11745161,0,0,89804,1672.2,13272,4035,0,0,4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12033,3/31/2020 0:00:00,5978,0,0,0,0,46203026,1735509,1331470,59033941,0,46203026,1735509,1331470,7,6,2,15,0,0,0,0,32019,2,0,0,0,0,1,0,0,238735,0,171222,0,0,0,0,0,0,0,0,0,0,0,51306,0,0,0,0,0,0,0,0,141874,2159,15849,57628,3780,21239,40606,0,0,0,0,4886,7797,3652664,0,0,1525769,0,0,0,0,430800,286392,0,0,0,10307,282,2084,258,3555,408,0,6587,0,0,0,0,0,153,0,0,75,123,0,0,0,9,2,0,0,0,0,0,0,409957,324143,61613,85814,0,89938,0,217936,350,0,0,0,0,0,0,0,706524,5017297,0,30453606,0,0,0,3,2117,0,0,0,9664763,1637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,172,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0,0,0,0,3861,1451,2256,7568,0,0,0,0,0,53382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,3/31/2020 0:00:00,5991,0,0,0,0,12555264,521424,397131,16338031,0,13051264,1265424,397131,20,10,2,32,0,0,0,0,62019,3,0,0,0,0,0,0,0,129156,0,18970,0,0,0,0,0,0,0,0,0,0,0,8847,0,0,0,0,0,0,0,0,77710,2374,3486,14182,6971,1065,24804,0,0,0,0,1029,1905,2604518,0,0,423726,0,0,0,0,447808,668897,0,0,0,0,154,800,54,1486,223,33,2755,0,0,0,0,20,40,0,0,300,40,0,0,0,4,0,0,0,0,0,215,0,148126,129133,16607,17993,0,12214,0,57078,0,0,0,0,0,0,0,0,122549,1681344,0,3613585,0,0,0,3,698,0,0,0,1599760,979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,35635,1680.8,5203,30078,4852,2102,37032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492,0,0,7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12067,3/31/2020 0:00:00,5997,0,0,0,0,965899409,32658170,20667120,1137252048,0,965899409,32658170,20667120,171,14,0,185,0,0,0,0,62019,2,0,0,0,9,8,0,0,7925873,0,1711850,0,0,0,0,0,0,0,0,0,0,0,1066587,0,0,0,0,0,0,0,0,5468748,105945,429405,1872007,127464,354620,405272,0,0,0,0,75165,33593,231288621,0,0,102023126,0,0,0,0,20129522,6745494,0,0,0,0,2778,50278,2795,111009,22,2126,169008,0,0,0,0,35,200,0,0,0,10,0,0,0,217,5,0,0,0,0,0,0,9060673,7855057,3010604,832346,0,1993442,0,42146,911,0,0,0,0,1094082205,0,0,8786396,147863290,0,213301031,0,0,0,3,56659,0,0,0,103796092,948,0,361706525,0,291054,222727,0,0,0,0,0,0,1,0,0,0,0,619,275,24,26,0,0,0,0,74,14,1,3,0,0,0,0,12052,212637428,0,12052,0,212637428,0,0,0,0,0,334043978,0,0,21390,1670,973254,877306,3667,0,880973,0,0,0,0,0,0,0,125519,0,1974916,699045,49801,0,748846,32984,83209,0,0,83209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12068,3/31/2020 0:00:00,5998,0,0,0,0,28197237,350880,7648,33538594,0,28197237,350880,7648,15,1,0,16,0,0,0,0,122019,3,0,0,0,2,1,0,0,367910,0,32040,0,0,0,0,0,0,0,0,0,0,0,171435,0,0,0,0,0,0,0,0,167364,627,13395,116725,15138,5534,46258,0,0,0,0,1532,19949,7642005,0,0,8044521,0,0,0,0,375092,2758043,0,0,0,0,118,2608,116,5495,3,173,8513,0,0,0,0,25,115,0,0,5,75,0,0,0,11,1,0,0,0,0,0,0,399950,328181,198892,19769,0,140551,0,26802,14653,0,0,0,0,0,0,0,448626,4587988,0,3002802,0,0,0,3,3581,0,0,0,4755984,1418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,596263,1647,47410,7779,0,0,7779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12082,3/31/2020 0:00:00,6005,0,350812,626586,0,74465050,4404909,158181,90464343,0,74465050,4404909,158181,23,0,0,23,0,0,0,0,42019,2,0,0,0,0,1,0,0,683821,0,109716,0,0,0,0,0,0,0,0,0,0,0,260974,0,0,0,0,0,0,0,0,457233,10883,42870,259139,12537,44528,32666,0,0,0,0,6033,9624,7508914,0,0,17406306,0,0,0,0,2205267,517084,0,0,-1104,0,523,5350,319,8844,55,11,15102,0,0,0,0,15,190,0,0,10,190,0,0,0,29,5,0,0,0,0,0,0,793537,631658,426118,106823,0,182263,0,172929,28484,0,0,0,0,0,0,0,1376391,4638637,0,19057628,0,0,0,3,5360,0,0,0,10062128,1112,630,0,0,4310,100000,0,0,0,0,0,0,1,0,0,0,0,26,117,6,9,0,0,28,0,1,5,0,2,0,0,2,0,979,20598625,0,979,0,20598625,0,0,0,0,0,29488310,975000,0,277153,1720,95572,8821,0,0,8821,0,0,0,0,0,0,0,0,0,359521,237797,0,0,237797,72649,8821,0,0,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12084,3/31/2020 0:00:00,6007,0,0,0,0,324414767,6534989,1392121,376364385,0,332311029,6534989,1392121,47,22,10,79,0,0,0,0,32019,3,0,0,0,14,5,0,0,3863155,0,156727,0,0,0,0,0,0,0,0,0,0,0,654179,0,0,0,0,0,0,0,0,2320001,116976,205992,918521,178810,200225,55477,0,0,0,0,19230,34905,89908415,0,0,34676515,0,0,0,0,11709730,2451796,0,0,-79034,0,1882,24513,556,38971,620,2173,68843,0,0,0,0,15,109,0,0,10,119,0,0,0,112,7,0,0,0,0,5,0,4019882,3245877,1480221,381044,0,675961,0,354768,450,0,0,0,0,0,0,0,8188989,28750545,0,7065768,0,0,0,3,12327,0,0,0,33356183,886,0,0,0,333547,3888690,0,0,0,0,0,0,1,0,0,0,0,154,304,11,5,0,110,53,0,17,16,0,2,0,15,3,0,5109,103928829,0,0,5109,0,103928829,0,0,0,0,54255479,0,0,2076322,1670,235241,186017,76856,42888,305761,0,0,0,0,0,17256,0,279140,65590,519409,373893,235663,42970,652526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0
12091,3/31/2020 0:00:00,6011,0,0,0,0,2438782,0,0,2786782,0,2438782,0,0,3,0,0,3,0,0,0,0,92019,2,0,0,0,0,0,0,0,21079,0,6410,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,17505,0,3155,3768,507,419,3347,0,77,0,0,0,110,360483,0,0,316944,0,0,0,0,0,571322,0,0,0,0,0,0,0,468,61,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27489,25898,378,591,0,-2612,0,7500,0,0,0,0,0,0,0,0,0,162300,0,1339332,0,0,0,1,0,0,0,0,348000,1248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,70000,0,0,0,4564,7826,0,0,7826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,3/31/2020 0:00:00,6039,0,0,0,0,69379094,2052973,952331,80915847,0,69379094,2052973,952331,2,2,0,4,0,0,0,0,122019,3,0,0,0,2,0,0,0,573709,0,110501,0,0,0,0,0,0,0,0,0,0,0,110095,0,0,0,0,0,0,0,0,239929,5193,45470,166885,16028,48779,68627,0,0,0,0,5235,7255,12711445,0,0,7396150,0,0,0,0,0,4093527,0,0,0,0,417,3929,268,7643,0,0,12257,0,0,0,0,0,50,0,0,0,60,0,0,0,15,6,0,0,0,0,0,0,684210,624826,135565,34870,0,156990,0,0,0,0,0,0,0,0,0,0,1421010,8135011,0,15075815,0,0,0,3,2775,0,0,0,8041099,993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113,84,0,0,0,0,34,0,3,0,0,0,0,0,0,0,552,8287828,0,0,552,0,8287828,0,0,0,0,13766200,13766200,0,0,0,57644,2072,68425,0,70497,0,0,0,0,0,0,0,0,0,51897,2073,0,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,3/31/2020 0:00:00,6045,0,0,0,0,8113353,820919,0,11575216,0,8213353,820919,0,6,3,0,9,0,0,0,0,62019,3,0,0,0,0,0,0,0,109553,0,8836,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,58037,528,305,12446,840,-110,8746,0,0,0,0,826,3265,4390718,0,0,1706538,0,0,0,0,0,928162,0,0,0,0,90,0,0,1769,0,0,1860,0,0,0,0,0,264,0,0,0,0,0,0,0,2,0,0,0,0,0,190,0,118389,95050,3310,23339,0,13477,0,10000,0,0,0,0,0,0,0,0,100,869342,0,1706000,0,0,0,3,160,0,0,0,2516889,2174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,1817,14076,4768,0,18844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
