"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
42,3/31/2020 0:00:00,29,0,0,0,0,0,0,9252338,9252338,0,0,0,0,8187811,0,8187811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18321958,18321958,0,881809,0,881809,6,0,0,0,0,0,2,0,0,0,2,0,2,4,0,0,0,4,6,155,481,3,0,0,0,0,0,68
47,3/31/2020 0:00:00,30,0,0,0,0,0,0,2654524,2654524,0,0,0,0,2432648,0,2432648,0,0,0,0,0,0,0,0,0,0,0,0,248022,0,248022,0,0,0,5335194,5335194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,93,0,0,0,0,0,0,108
48,3/31/2020 0:00:00,31,0,0,0,0,0,0,29121,29121,0,0,0,0,1981392,0,1981392,0,0,0,0,0,0,0,0,0,0,0,0,206658,0,206658,196371,0,196371,2413542,2413542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,4,0,0,0,0,0,137
51,3/31/2020 0:00:00,32,0,0,0,0,0,0,127672973,127672973,0,0,0,0,322776673,0,322776673,641009,641009,0,11574830,0,11574830,0,0,0,34269804,34269804,0,51834926,0,51834926,24834262,0,24834262,715820755,715820755,0,188701921,0,188701921,293,10,3,22,0,0,51,1,72,5,172,10,182,96,0,44,4,121,303,10241,7414,8,0,0,0,0,0,4272
53,3/31/2020 0:00:00,33,0,0,0,0,0,0,3113820,3113820,0,0,0,0,6826556,0,6826556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11203701,11203701,0,1263325,0,1263325,0,8,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,8,102,102,0,0,0,0,0,0,19
60,3/31/2020 0:00:00,35,0,0,0,0,0,0,4613294,4613294,0,1274757,1274757,0,35745906,0,35745906,0,0,0,0,0,0,0,0,0,791970,791970,0,2536125,0,2536125,1697004,0,1697004,50476491,50476491,0,4609405,0,4609405,93,0,0,0,0,0,16,0,0,0,25,0,25,68,0,8,0,68,93,342,632,0,0,0,0,0,0,1452
62,3/31/2020 0:00:00,36,0,0,0,0,0,0,294522,294522,0,0,0,0,572814,0,572814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115049,0,115049,982385,982385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,11,0,0,0,0,0,0,4
75,3/31/2020 0:00:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
77,3/31/2020 0:00:00,41,0,0,0,0,0,0,2944262,2944262,0,875612,875612,0,0,0,0,0,0,0,7021,0,7021,0,0,0,0,0,0,166769,0,166769,0,0,0,10554613,10554613,0,6567970,0,6567970,62,2,1,0,0,0,14,0,0,2,28,2,30,33,0,8,0,34,64,116,202,0,3,0,0,0,3,424
79,3/31/2020 0:00:00,43,0,0,0,0,0,0,25341661,25341661,0,1237602,1237602,0,32654356,0,32654356,0,0,0,1241964,0,1241964,0,0,0,5628755,5628755,0,76995,0,76995,8459548,0,8459548,76373780,76373780,0,8603618,0,8603618,218,1,21,95,0,0,53,0,18,1,82,1,83,20,0,5,0,136,219,1033,951,6,0,0,0,0,0,1767
82,3/31/2020 0:00:00,46,0,0,0,0,0,0,35208643,35208643,0,0,0,0,8067567,0,8067567,0,0,0,0,0,0,0,0,0,0,0,0,10407903,0,10407903,3510233,11076501,14586734,70746511,59670010,11076501,2475664,0,2475664,16,2,0,0,0,0,4,0,8,2,16,2,18,0,0,4,0,0,18,662,851,0,0,0,0,0,0,57
90,3/31/2020 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,1268200,0,1268200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268200,1268200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
98,3/31/2020 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,12
107,3/31/2020 0:00:00,57,0,0,0,0,0,0,245479,245479,0,0,0,0,4339518,0,4339518,0,0,0,0,0,0,0,0,0,0,0,0,175002,0,175002,0,0,0,5441499,5441499,0,681500,0,681500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,125,0,0,0,0,0,0,42
108,3/31/2020 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,396912,0,396912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30692,0,30692,427604,427604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,189
110,3/31/2020 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,11,0,0,11,51,2,0,0,0,0,0,0,22
112,3/31/2020 0:00:00,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3/31/2020 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,530866,0,530866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530866,530866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,11
120,3/31/2020 0:00:00,63,0,0,0,0,0,0,8902342,8902342,0,0,0,0,4116092,0,4116092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14310972,14310972,0,1292538,0,1292538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,3,0,0,0,0,0,0,22
132,3/31/2020 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3/31/2020 0:00:00,70,0,0,0,0,0,0,842542,842542,0,0,0,0,3064686,0,3064686,0,0,0,0,0,0,0,0,0,0,0,0,32665,0,32665,111852,0,111852,5065868,5065868,0,1014123,0,1014123,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,122,210,0,0,0,0,0,0,535
138,3/31/2020 0:00:00,72,0,0,0,0,0,0,564620,564620,0,43002,43002,0,2060010,0,2060010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667632,2667632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,36,0,0,0,0,0,0,95
146,3/31/2020 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
147,3/31/2020 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
150,3/31/2020 0:00:00,77,0,0,0,0,0,0,14058684,14058684,0,0,0,0,62907454,0,62907454,0,0,0,0,0,0,0,0,0,0,0,0,14972885,0,14972885,0,5921190,5921190,106081639,100160449,5921190,8221426,0,8221426,0,43,0,0,0,0,0,0,0,15,0,19,20,0,24,0,4,24,43,137,781,11,0,0,0,0,0,62
151,3/31/2020 0:00:00,78,0,0,0,0,0,0,27761115,27761115,0,0,0,0,191371512,0,191371512,0,0,0,0,0,0,0,0,0,0,0,0,23507517,0,23507517,0,0,0,244025700,244025700,0,1385556,0,1385556,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1732,1912,0,0,0,0,0,0,233
153,3/31/2020 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3/31/2020 0:00:00,83,0,0,0,0,0,0,59782754,59782754,0,19610480,19610480,0,90611927,0,90611927,0,175000,175000,2243936,0,2243936,0,0,0,32559842,32559842,0,10604551,0,10604551,11522894,0,11522894,197273792,197273792,0,5141186,0,5141186,1628,1,7,1196,0,0,110,0,33,1,157,1,158,268,0,9,0,280,1629,2997,697,2376,0,0,0,0,0,1614
162,3/31/2020 0:00:00,85,0,0,0,0,0,0,8285059,8285059,0,0,0,0,11816202,0,11816202,0,0,0,0,0,0,0,0,0,0,0,0,2502093,0,2502093,0,0,0,24454938,24454938,0,1851584,0,1851584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,172,0,0,0,0,0,0,73
167,3/31/2020 0:00:00,87,0,0,0,0,0,0,3733493,3698121,35372,2729270,2729270,0,5905889,0,5905889,0,0,0,0,0,0,88592,0,88592,5685596,5685596,0,1350090,0,1350090,1427745,0,1427745,15146487,15111115,35372,0,0,0,667,1,2,16,0,0,147,0,0,0,378,1,379,271,0,193,0,289,668,1170,557,0,38,0,0,0,38,2296
168,3/31/2020 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564942,564942,0,564942,0,564942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,0,0,0,0,0,0,45
169,3/31/2020 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,3/31/2020 0:00:00,91,0,0,0,0,0,0,160159,160159,0,0,0,0,22087556,0,22087556,0,0,0,211748,0,211748,0,0,0,0,0,0,78332,0,78332,1541123,0,1541123,24409918,24409918,0,542748,0,542748,57,10,13,5,2,0,9,0,10,4,24,8,32,15,0,3,4,35,67,631,89,2,0,0,0,0,0,1191
176,3/31/2020 0:00:00,92,0,0,0,0,0,0,9932000,9932000,0,0,0,0,59583000,0,59583000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41458000,0,41458000,154970000,154970000,0,43997000,0,43997000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,465,0,0,0,0,0,0,420
177,3/31/2020 0:00:00,93,0,0,0,0,0,0,838603,838603,0,0,0,0,44224078,0,44224078,0,0,0,0,0,0,0,0,0,0,0,0,22782011,0,22782011,0,0,0,80494492,80494492,0,12649800,0,12649800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,370,51,0,0,0,0,0,0,106
181,3/31/2020 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3/31/2020 0:00:00,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853,8853,0,0,0,0,390572,0,390572,402529,402529,0,11957,0,11957,7,0,0,0,0,0,2,0,4,0,7,0,7,0,0,1,0,0,7,47,1,6,0,0,0,0,0,26
195,3/31/2020 0:00:00,104,0,0,0,0,0,0,0,0,0,0,0,0,643428,0,643428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837389,837389,0,193961,0,193961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,128
196,3/31/2020 0:00:00,105,0,220611,220611,0,0,0,59877798,59877798,0,832500,832500,0,417476940,0,417476940,0,0,0,281673,0,281673,0,0,0,664882,664882,0,0,0,0,13631369,0,13631369,574740956,574520345,220611,82701738,0,82701738,302,3,3,4,0,0,91,3,108,0,231,3,234,64,0,31,0,71,305,2489,6966,8,0,0,0,0,0,4620
198,3/31/2020 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,38
199,3/31/2020 0:00:00,108,0,0,0,0,0,0,0,0,0,122425,122425,0,14794,0,14794,0,0,0,0,0,0,0,0,0,0,0,0,114224,0,114224,1303774,0,1303774,5188705,5188705,0,3633488,0,3633488,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,687,5,0,0,0,0,0,0,370
200,3/31/2020 0:00:00,109,0,0,0,0,0,0,511624,511624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511624,511624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12
205,3/31/2020 0:00:00,112,0,0,0,0,0,0,3835403,3835403,0,0,0,0,4803346,0,4803346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53781,0,53781,11719530,11719530,0,3027000,0,3027000,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,718,239,0,0,0,0,0,0,129
216,3/31/2020 0:00:00,116,0,0,0,0,0,0,2678916,2678916,0,0,0,0,8403342,0,8403342,0,0,0,0,0,0,0,0,0,0,0,0,733463,0,733463,731425,0,731425,14119289,14119289,0,1572143,0,1572143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,129,0,0,0,0,0,0,3
220,3/31/2020 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
224,3/31/2020 0:00:00,119,0,0,0,0,0,0,695637,695637,0,0,0,0,3809442,0,3809442,0,0,0,0,0,0,0,0,0,0,0,0,93342,0,93342,0,0,0,7109854,7109854,0,2511433,0,2511433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,142,0,0,0,0,0,0,0
227,3/31/2020 0:00:00,121,397600,0,397600,0,0,0,1572119879,1572119879,0,0,0,0,6670736829,0,6670736829,0,0,0,239338834,0,239338834,0,0,0,262978617,262978617,0,159072687,0,159072687,294789000,0,294789000,8697115995,8697115995,0,0,0,0,1832,1270,1,3,0,0,22,6,48,6,85,1270,1353,1743,0,15,1255,1747,3102,30517,48844,0,0,0,0,0,0,19602
233,3/31/2020 0:00:00,124,0,0,0,0,0,0,2218090,2218090,0,0,0,0,21823258,0,21823258,0,0,0,0,0,0,0,0,0,0,0,0,1612411,0,1612411,0,0,0,27053759,27053759,0,1400000,0,1400000,0,15,0,0,0,0,0,0,0,0,0,14,14,0,1,0,14,1,15,393,228,0,0,0,0,0,0,270
234,3/31/2020 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,3716931,0,3716931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716931,3716931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,26,0,0,0,0,0,0,231
240,3/31/2020 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,5475084,0,5475084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475084,5475084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,217,0,0,0,0,0,0,83
242,3/31/2020 0:00:00,129,0,0,0,0,0,0,1646352,1646352,0,1570388,1570388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5735643,5735643,0,2518903,0,2518903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,70,2,0,0,0,0,0,1099
256,3/31/2020 0:00:00,136,0,0,0,0,0,0,12770096,12770096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,65000,0,4858809,0,4858809,0,0,0,17628905,17628905,0,0,0,0,6,1,0,0,0,0,0,0,5,1,5,1,6,1,0,0,0,1,7,357,505,0,0,0,0,0,0,214
258,3/31/2020 0:00:00,137,0,0,0,0,0,0,394696,394696,0,0,0,0,31075615,0,31075615,0,0,0,0,0,0,0,0,0,0,0,0,114387,0,114387,1189072,0,1189072,32777286,32777286,0,3516,0,3516,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,290,53,2,0,0,0,0,0,769
262,3/31/2020 0:00:00,139,0,0,0,0,0,0,4319694,4319694,0,0,0,0,543431,0,543431,0,0,0,0,0,0,0,0,0,0,0,0,1259514,0,1259514,0,0,0,7173718,7173718,0,1051079,0,1051079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,100,0,0,0,0,0,0,87
264,3/31/2020 0:00:00,141,0,0,0,0,0,0,5361556,5361556,0,0,0,0,9068474,0,9068474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421768,0,421768,14865700,14865700,0,13902,0,13902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,282,0,0,0,0,0,0,104
266,3/31/2020 0:00:00,143,0,0,0,0,0,0,8755761,8755761,0,0,0,0,11544307,0,11544307,0,0,0,0,0,0,0,0,0,0,0,0,2930059,0,2930059,0,0,0,23652657,23652657,0,422530,0,422530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,390,0,0,0,0,0,0,15
274,3/31/2020 0:00:00,149,0,0,0,0,0,0,3845903,3845903,0,608542,608542,0,0,0,0,0,0,0,0,0,0,1799,0,1799,89368,89368,0,0,0,0,547544,0,547544,5001989,5001989,0,0,0,0,21,0,0,0,0,0,0,0,7,0,8,0,8,12,0,0,0,13,21,99,349,0,1,1,0,0,2,916
275,3/31/2020 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,457939,0,457939,31038,31038,0,0,0,0,91941,0,91941,31038,31038,0,0,0,0,0,0,0,513649,513649,0,55710,0,55710,144,0,0,0,0,0,3,0,0,0,4,0,4,140,0,0,0,140,144,28,2,0,1,0,0,0,1,111
276,3/31/2020 0:00:00,151,0,0,0,0,0,0,0,0,0,0,0,0,600562,0,600562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600562,600562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,35
277,3/31/2020 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
287,3/31/2020 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
288,3/31/2020 0:00:00,155,0,0,0,0,0,0,178215,178215,0,0,0,0,476334,0,476334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654549,654549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,63
294,3/31/2020 0:00:00,160,0,0,0,0,0,0,17984364,17984364,0,0,0,0,48678341,0,48678341,0,0,0,573977,0,573977,0,0,0,673977,673977,0,63062,0,63062,8708956,0,8708956,75509238,75509238,0,74515,0,74515,12,57,0,0,0,0,0,0,0,53,7,57,64,5,0,7,0,5,69,872,946,0,0,0,0,0,0,708
303,3/31/2020 0:00:00,166,0,0,0,0,0,0,2322806,2322806,0,0,0,0,21252750,0,21252750,0,0,0,0,0,0,0,0,0,0,0,0,11758,0,11758,1960179,0,1960179,25658394,25658394,0,110901,0,110901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,225,0,0,0,0,0,0,16
306,3/31/2020 0:00:00,168,0,0,0,0,0,0,2451819,2451819,0,0,0,0,4409263,0,4409263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9689082,9689082,0,2828000,0,2828000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,251,0,0,0,0,0,0,171
319,3/31/2020 0:00:00,173,0,0,0,0,0,0,14841837,14841837,0,0,0,0,30360905,0,30360905,0,0,0,0,0,0,0,0,0,0,0,0,5853992,0,5853992,0,0,0,55526720,55526720,0,4469986,0,4469986,0,32,0,0,0,0,0,5,0,17,0,32,32,0,0,0,10,0,32,343,541,0,0,0,0,0,0,8
320,3/31/2020 0:00:00,174,0,0,0,0,0,0,2761659,2761659,0,0,0,0,4629517,0,4629517,0,0,0,0,0,0,0,0,0,0,0,0,1915763,0,1915763,0,0,0,9306939,9306939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,136,0,0,0,0,0,0,4
