"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
47,9/30/2021 0:00:00,30,0,0,0,0,0,0,2707288,2707288,0,0,0,0,2505935,0,2505935,0,0,0,0,0,0,0,0,0,0,0,0,254758,0,254758,0,0,0,5467981,5467981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,86,0,0,0,0,0,0,108
48,9/30/2021 0:00:00,31,0,0,0,0,0,0,38325,38325,0,0,0,0,1978755,0,1978755,0,0,0,0,0,0,0,0,0,0,0,0,192075,0,192075,214192,0,214192,2423347,2423347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,29,5,0,0,0,0,0,122
51,9/30/2021 0:00:00,32,0,0,0,0,0,0,172422830,172422830,0,0,0,0,348035221,0,348035221,60200,60200,0,8207683,0,8207683,0,0,0,21978510,21978510,0,53604199,0,53604199,33268102,0,33268102,815868434,815868434,0,208538082,0,208538082,189,10,2,4,0,0,43,1,57,4,141,10,151,42,0,39,4,101,199,10866,7093,5,0,0,0,0,0,3974
53,9/30/2021 0:00:00,33,0,0,0,0,0,0,2678132,2678132,0,0,0,0,6514337,0,6514337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10455794,10455794,0,1263325,0,1263325,0,14,0,0,0,0,0,0,0,12,0,14,14,0,0,0,2,0,14,83,99,0,0,0,0,0,0,19
60,9/30/2021 0:00:00,35,0,0,0,0,0,0,7358829,7358829,0,1691068,1691068,0,37112047,0,37112047,0,0,0,0,0,0,0,0,0,548085,548085,0,2562312,0,2562312,1820346,0,1820346,55400095,55400095,0,4855493,0,4855493,83,0,0,0,0,0,16,0,3,0,24,0,25,59,0,4,0,59,83,342,521,0,0,0,0,0,0,1338
62,9/30/2021 0:00:00,36,0,0,0,0,0,0,281862,281862,0,0,0,0,483847,0,483847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53236,0,53236,818945,818945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,9,0,0,0,0,0,0,0
75,9/30/2021 0:00:00,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,9/30/2021 0:00:00,41,0,0,0,0,0,0,2198820,2198820,0,1259843,1259843,0,0,0,0,0,0,0,8059,0,8059,0,0,0,0,0,0,19925,0,19925,0,0,0,9838456,9838456,0,6359868,0,6359868,54,5,0,0,0,0,10,1,0,4,22,5,28,32,0,9,0,32,59,81,138,0,1,0,0,0,1,286
79,9/30/2021 0:00:00,43,0,0,0,0,0,0,31105582,31105582,0,848016,848016,0,34475358,0,34475358,0,0,0,2252135,0,2252135,0,0,0,8718940,8718940,0,87876,0,87876,7761461,0,7761461,83489767,83489767,0,9211474,0,9211474,226,0,21,90,0,0,52,0,20,0,96,0,96,19,0,20,0,130,226,1171,876,6,0,0,0,0,0,1401
82,9/30/2021 0:00:00,46,0,0,0,0,0,0,39250445,39250445,0,0,0,0,10455751,0,10455751,0,0,0,0,0,0,0,0,0,0,0,0,10555610,0,10555610,579518,11217523,11797041,77281432,66063909,11217523,5222585,0,5222585,22,4,0,0,0,0,3,0,12,4,22,4,26,0,0,7,0,0,26,614,737,0,0,0,0,0,0,81
90,9/30/2021 0:00:00,49,0,0,0,0,0,0,0,0,0,0,0,0,658511,0,658511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658511,658511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
98,9/30/2021 0:00:00,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,10
107,9/30/2021 0:00:00,57,0,0,0,0,0,0,333433,333433,0,0,0,0,4313449,0,4313449,0,0,0,0,0,0,0,0,0,0,0,0,176787,0,176787,0,0,0,5517669,5517669,0,694000,0,694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,120,0,0,0,0,0,0,54
108,9/30/2021 0:00:00,58,0,0,0,0,0,0,0,0,0,0,0,0,377836,0,377836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12050,0,12050,389886,389886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,189
110,9/30/2021 0:00:00,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,11,0,0,11,52,2,0,0,0,0,0,0,14
119,9/30/2021 0:00:00,62,0,0,0,0,0,0,0,0,0,0,0,0,708991,0,708991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708991,708991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,14
120,9/30/2021 0:00:00,63,0,0,0,0,0,0,8534060,8534060,0,0,0,0,3532952,0,3532952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13291602,13291602,0,1224590,0,1224590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,463,0,0,0,0,0,0,11
132,9/30/2021 0:00:00,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,9/30/2021 0:00:00,70,0,0,0,0,0,0,1250677,1250677,0,0,0,0,3633569,0,3633569,0,0,0,0,0,0,0,0,0,0,0,0,311752,0,311752,536764,0,536764,6711465,6711465,0,978703,0,978703,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,184,154,0,0,0,0,0,0,452
138,9/30/2021 0:00:00,72,0,0,0,0,0,0,670569,670569,0,0,0,0,2042024,0,2042024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755585,2755585,0,42992,0,42992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,32,0,0,0,0,0,0,80
146,9/30/2021 0:00:00,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
147,9/30/2021 0:00:00,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
150,9/30/2021 0:00:00,77,0,0,0,0,0,0,15821341,15821341,0,0,0,0,65910699,0,65910699,0,0,0,0,0,0,0,0,0,0,0,0,15663288,0,15663288,0,6017873,6017873,111502414,105484541,6017873,8089213,0,8089213,0,50,0,0,0,0,0,0,0,25,0,29,29,0,21,0,4,21,50,292,662,9,0,0,0,0,0,86
151,9/30/2021 0:00:00,78,0,0,0,0,0,0,30501519,30501519,0,0,0,0,110958129,0,110958129,0,0,0,0,0,0,0,0,0,0,0,0,26625219,0,26625219,0,0,0,169409826,169409826,0,1324959,0,1324959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,1452,0,0,0,0,0,0,191
153,9/30/2021 0:00:00,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,9/30/2021 0:00:00,83,0,0,0,0,0,0,66132871,66132871,0,49699542,49699542,0,106439914,0,106439914,0,425000,425000,3940500,0,3940500,0,0,0,43175862,43175862,0,8621213,0,8621213,9105032,0,9105032,246804053,246804053,0,6805481,0,6805481,1055,3,3,389,0,0,200,0,65,3,298,3,300,365,0,28,0,795,1058,4324,1194,2266,4,0,0,0,4,3157
162,9/30/2021 0:00:00,85,0,0,0,0,0,0,9953318,9953318,0,0,0,0,11962225,0,11962225,0,0,0,0,0,0,0,0,0,0,0,0,2593573,0,2593573,0,0,0,26274498,26274498,0,1765382,0,1765382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,152,0,0,0,0,0,0,78
167,9/30/2021 0:00:00,87,0,0,0,0,0,0,4680516,4456714,223802,6777279,6777279,0,6797813,0,6797813,0,0,0,0,0,0,143822,0,143822,8342963,8342963,0,1482480,0,1482480,1497696,0,1497696,21235784,21011982,223802,0,0,0,582,1,1,4,0,0,117,0,0,0,343,1,344,234,0,192,0,239,583,1248,571,0,34,0,0,0,34,2603
168,9/30/2021 0:00:00,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471000,471000,0,471000,0,471000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,0,0,0,0,277
169,9/30/2021 0:00:00,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,9/30/2021 0:00:00,91,0,0,0,0,0,0,65942,65942,0,316197,316197,0,27475174,0,27475174,0,0,0,252812,0,252812,0,0,0,0,0,0,82939,0,82939,4391976,0,4391976,33036609,33036609,0,704381,0,704381,55,12,14,4,0,0,7,1,17,5,29,8,37,8,4,4,1,30,67,657,72,6,0,0,0,0,0,1160
176,9/30/2021 0:00:00,92,0,0,0,0,0,0,10271000,10271000,0,0,0,0,68247000,0,68247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39610000,0,39610000,163313000,163313000,0,45185000,0,45185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,398,0,0,0,0,0,0,1749
177,9/30/2021 0:00:00,93,0,0,0,0,0,0,410761,410761,0,0,0,0,42742704,0,42742704,0,0,0,0,0,0,0,0,0,0,0,0,22857133,0,22857133,0,0,0,78254298,78254298,0,12243700,0,12243700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,364,25,0,0,0,0,0,0,69
181,9/30/2021 0:00:00,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,9/30/2021 0:00:00,100,0,0,0,0,0,0,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19882,19882,0,434738,0,434738,117763,0,117763,588528,588528,0,12027,0,12027,8,0,0,0,0,0,2,0,5,0,8,0,8,0,0,1,0,0,8,39,3,7,0,0,0,0,0,39
195,9/30/2021 0:00:00,104,0,0,0,0,0,0,0,0,0,0,0,0,454259,0,454259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660876,660876,0,206617,0,206617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,134
196,9/30/2021 0:00:00,105,0,66460,66460,0,0,0,49710741,49710741,0,1671998,1671998,0,411950505,0,411950505,0,0,0,37598,0,37598,0,0,0,4959116,4959116,0,0,0,0,15572884,0,15572884,560690897,560624437,66460,81718309,0,81718309,460,3,4,3,0,0,102,3,152,0,284,3,287,169,0,25,0,176,463,2753,5493,11,0,0,0,0,0,3680
198,9/30/2021 0:00:00,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,31
199,9/30/2021 0:00:00,108,0,0,0,0,0,0,0,0,0,546057,546057,0,16345,0,16345,0,0,0,0,0,0,0,0,0,0,0,0,160018,0,160018,1613595,0,1613595,6127925,6127925,0,3791910,0,3791910,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,619,4,0,0,0,0,0,0,370
200,9/30/2021 0:00:00,109,0,0,0,0,0,0,423489,423489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423489,423489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,9
205,9/30/2021 0:00:00,112,0,0,0,0,0,0,4058476,4058476,0,0,0,0,24350664,0,24350664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,14500,31996640,31996640,0,3573000,0,3573000,0,9,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,9,995,315,0,0,0,0,0,0,117
216,9/30/2021 0:00:00,116,0,0,0,0,0,0,2692960,2692960,0,0,0,0,8774717,0,8774717,0,0,0,0,0,0,0,0,0,0,0,0,766854,0,766854,754421,0,754421,14422940,14422940,0,1433988,0,1433988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,115,0,0,0,0,0,0,3
220,9/30/2021 0:00:00,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
224,9/30/2021 0:00:00,119,0,0,0,0,0,0,1215952,1215952,0,0,0,0,4442069,0,4442069,0,0,0,0,0,0,0,0,0,0,0,0,101749,0,101749,0,0,0,8016124,8016124,0,2256354,0,2256354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,139,0,0,0,0,0,0,316
227,9/30/2021 0:00:00,121,0,174537,174537,0,0,0,2596452219,2430556773,165895446,0,0,0,8044958061,0,8044958061,0,0,0,250175673,0,250175673,0,0,0,457865819,448865819,9000000,156450661,0,156450661,319238000,0,319238000,11117273478,10951203495,166069983,0,0,0,1254,18,0,0,0,0,0,0,63,8,84,16,100,1170,2,11,8,1172,1272,26490,39611,3,0,0,0,0,0,41600
233,9/30/2021 0:00:00,124,0,0,0,0,0,0,2650269,2650269,0,0,0,0,19660530,0,19660530,0,0,0,0,0,0,0,0,0,0,0,0,1704333,0,1704333,0,0,0,25411632,25411632,0,1396500,0,1396500,0,14,0,0,0,0,0,0,0,0,0,13,14,0,1,0,13,1,14,511,520,0,0,0,0,0,0,325
234,9/30/2021 0:00:00,125,0,0,0,0,0,0,0,0,0,0,0,0,8477638,0,8477638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8477638,8477638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,15,0,0,0,0,0,0,94
240,9/30/2021 0:00:00,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168,0,0,0,0,0,0,48
242,9/30/2021 0:00:00,129,0,0,0,0,0,0,1512576,1512576,0,1824332,1824332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5817982,5817982,0,2481074,0,2481074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,60,0,0,0,0,0,0,998
256,9/30/2021 0:00:00,136,0,0,0,0,0,0,13375453,13375453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149328,149328,0,4854959,0,4854959,0,0,0,18230412,18230412,0,0,0,0,12,2,0,0,0,0,0,0,12,2,12,2,14,0,0,0,0,0,14,371,424,0,0,0,0,0,0,203
258,9/30/2021 0:00:00,137,0,0,0,0,0,0,468644,468644,0,0,0,0,31803757,0,31803757,0,0,0,0,0,0,0,0,0,0,0,0,106262,0,106262,1890195,0,1890195,34291907,34291907,0,23049,0,23049,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,311,50,2,0,0,0,0,0,617
262,9/30/2021 0:00:00,139,0,0,0,0,0,0,3330343,3330343,0,0,0,0,819932,0,819932,0,0,0,0,0,0,0,0,0,0,0,0,1328685,0,1328685,0,0,0,6532271,6532271,0,1053311,0,1053311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,0,0,0,0,0,0,53
266,9/30/2021 0:00:00,143,0,0,0,0,0,0,9417223,9417223,0,0,0,0,12711007,0,12711007,0,0,0,0,0,0,0,0,0,0,0,0,3033822,0,3033822,0,0,0,25592991,25592991,0,430939,0,430939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,332,0,0,0,0,0,0,13
274,9/30/2021 0:00:00,149,0,0,0,0,0,0,4088992,4088992,0,390466,390466,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,0,0,0,678210,0,678210,5157668,5157668,0,0,0,0,16,0,0,0,0,0,0,0,7,0,7,0,8,8,0,0,0,9,16,77,271,0,0,1,0,0,1,865
275,9/30/2021 0:00:00,150,0,0,0,0,0,0,0,0,0,0,0,0,539338,0,539338,68893,68893,0,0,0,0,0,0,0,68893,68893,0,0,0,0,0,0,0,595251,595251,0,55913,0,55913,121,0,0,0,0,0,2,0,0,0,3,0,3,118,0,0,0,118,121,23,1,0,1,0,0,0,1,123
277,9/30/2021 0:00:00,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
287,9/30/2021 0:00:00,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
288,9/30/2021 0:00:00,155,0,0,0,0,0,0,203410,203410,0,0,0,0,495248,0,495248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698658,698658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,78
294,9/30/2021 0:00:00,160,0,0,0,0,0,0,22588308,22588308,0,0,0,0,52827717,0,52827717,0,0,0,932991,0,932991,0,0,0,1595095,1595095,0,60592,0,60592,8925190,0,8925190,84534663,84534663,0,132856,0,132856,17,69,0,0,0,0,0,0,0,63,7,69,75,10,0,7,0,10,86,891,972,0,0,0,0,0,0,661
303,9/30/2021 0:00:00,166,0,0,0,0,0,0,2272759,2272759,0,0,0,0,20551850,0,20551850,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,1114713,0,1114713,24046137,24046137,0,96815,0,96815,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,159,228,0,0,0,0,0,0,11
306,9/30/2021 0:00:00,168,0,0,0,0,0,0,3295709,3295709,0,0,0,0,5792493,0,5792493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12083202,9088202,2995000,0,2995000,2995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,259,0,0,0,0,0,0,147
319,9/30/2021 0:00:00,173,0,0,0,0,0,0,19849583,19303430,546153,0,0,0,37411712,0,37411712,0,0,0,0,0,0,0,0,0,0,0,0,7061392,0,7061392,0,0,0,68850700,68304547,546153,4528013,0,4528013,0,29,0,0,0,0,0,2,0,18,0,29,29,0,0,0,9,0,29,382,909,0,0,0,0,0,0,13
320,9/30/2021 0:00:00,174,0,0,0,0,0,0,4834930,4834930,0,0,0,0,4114446,0,4114446,0,0,0,0,0,0,0,0,0,0,0,0,1817679,0,1817679,0,0,0,10767055,10767055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,111,0,0,0,0,0,0,1
339,9/30/2021 0:00:00,182,0,0,0,0,0,0,187837,187837,0,0,0,0,1021257,0,1021257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209094,1209094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12,0,0,0,0,0,0,16
340,9/30/2021 0:00:00,183,0,0,0,0,0,0,15566400,15566400,0,0,0,0,119682996,0,119682996,0,0,0,0,0,0,0,0,0,0,0,0,5069928,0,5069928,0,0,0,141472723,141472723,0,1153399,0,1153399,20,1,0,0,0,0,6,0,6,1,12,1,13,8,0,0,0,8,21,1227,746,0,0,0,0,0,0,318
352,9/30/2021 0:00:00,188,0,0,0,0,0,0,24582968,24582968,0,0,0,0,61655458,0,61655458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6734257,0,6734257,101145949,101145949,0,8173266,0,8173266,3,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,1,3,790,507,0,0,0,0,0,0,1205
359,9/30/2021 0:00:00,192,0,0,0,0,0,0,9720315,9720315,0,0,0,0,16869195,0,16869195,0,0,0,0,0,0,0,0,0,0,0,0,3425154,0,3425154,0,0,0,30166239,30166239,0,151575,0,151575,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,335,325,0,0,0,0,0,0,63
