"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
1,9/30/2019 0:00:00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1190.00,1190.00,0.00,1190.00,0.00,1190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00
5,9/30/2019 0:00:00,6,0.00,0.00,0.00,0.00,0.00,0.00,190720.00,190720.00,0.00,0.00,0.00,0.00,1983668.00,0.00,1983668.00,0.00,0.00,0.00,18903.00,0.00,18903.00,0.00,0.00,0.00,45692.00,45692.00,0.00,185709.00,0.00,185709.00,0.00,0.00,0.00,3011040.00,3011040.00,0.00,650943.00,0.00,650943.00,3.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,4.00,7.00,0.00,0.00,0.00,2.00,0.00,7.00,152.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00
6,9/30/2019 0:00:00,7,0.00,0.00,0.00,0.00,0.00,0.00,1162876.00,1162876.00,0.00,251598.00,251598.00,0.00,20596132.00,0.00,20596132.00,0.00,0.00,0.00,237.00,0.00,237.00,0.00,0.00,0.00,789183.00,789183.00,0.00,20527.00,0.00,20527.00,3791725.00,0.00,3791725.00,25884660.00,25884660.00,0.00,61802.00,0.00,61802.00,7.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00,1.00,4.00,3.00,1.00,0.00,0.00,4.00,9.00,196.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,487.00
12,9/30/2019 0:00:00,11,0.00,0.00,0.00,0.00,0.00,0.00,201676.00,201676.00,0.00,0.00,0.00,0.00,2874812.00,0.00,2874812.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,414001.00,0.00,414001.00,148976.00,0.00,148976.00,3669799.00,3669799.00,0.00,30334.00,0.00,30334.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00
13,9/30/2019 0:00:00,12,0.00,0.00,0.00,0.00,0.00,0.00,18277708.00,18277708.00,0.00,1565142.00,1565142.00,0.00,29547904.00,0.00,29547904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,13220243.00,0.00,13220243.00,62749540.00,62749540.00,0.00,138543.00,0.00,138543.00,4.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,3.00,3.00,6.00,1.00,0.00,0.00,0.00,1.00,7.00,854.00,543.00,0.00,0.00,0.00,0.00,0.00,0.00,1133.00
16,9/30/2019 0:00:00,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,429177.00,0.00,429177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40571.00,0.00,40571.00,0.00,0.00,0.00,469748.00,469748.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,9/30/2019 0:00:00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
22,9/30/2019 0:00:00,17,0.00,0.00,0.00,0.00,0.00,0.00,24192175.00,24192175.00,0.00,0.00,0.00,0.00,35355192.00,0.00,35355192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,412436.00,0.00,412436.00,35096.00,0.00,35096.00,60037897.00,60037897.00,0.00,42998.00,0.00,42998.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,1673.00,0.00,0.00,0.00,0.00,0.00,0.00,168.00
26,9/30/2019 0:00:00,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314716.00,314716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314716.00,0.00,314716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00
28,9/30/2019 0:00:00,21,0.00,0.00,0.00,0.00,0.00,0.00,18369960.00,18369960.00,0.00,0.00,0.00,0.00,59571679.00,0.00,59571679.00,3090.00,3090.00,0.00,20000.00,0.00,20000.00,0.00,0.00,0.00,425794.00,425794.00,0.00,10325155.00,0.00,10325155.00,533403.00,0.00,533403.00,110329198.00,110329198.00,0.00,21529001.00,0.00,21529001.00,226.00,6.00,8.00,17.00,0.00,0.00,0.00,0.00,68.00,5.00,101.00,6.00,105.00,100.00,0.00,11.00,1.00,197.00,232.00,1644.00,2396.00,0.00,0.00,0.00,0.00,0.00,0.00,3572.00
42,9/30/2019 0:00:00,29,0.00,0.00,0.00,0.00,0.00,0.00,9576399.00,9576399.00,0.00,0.00,0.00,0.00,8381847.00,0.00,8381847.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18850238.00,18850238.00,0.00,891992.00,0.00,891992.00,9.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,3.00,6.00,0.00,0.00,0.00,6.00,9.00,150.00,492.00,3.00,0.00,0.00,0.00,0.00,0.00,63.00
47,9/30/2019 0:00:00,30,0.00,0.00,0.00,0.00,0.00,0.00,2752461.00,2752461.00,0.00,0.00,0.00,0.00,2335229.00,0.00,2335229.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234252.00,0.00,234252.00,0.00,0.00,0.00,5321942.00,5321942.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00
48,9/30/2019 0:00:00,31,0.00,0.00,0.00,0.00,0.00,0.00,18813.00,18813.00,0.00,0.00,0.00,0.00,1793221.00,0.00,1793221.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191095.00,0.00,191095.00,186061.00,0.00,186061.00,2189190.00,2189190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,33.00,5.00,0.00,0.00,0.00,0.00,0.00,147.00
51,9/30/2019 0:00:00,32,0.00,0.00,0.00,0.00,0.00,0.00,122348204.00,122348204.00,0.00,0.00,0.00,0.00,273729947.00,0.00,273729947.00,715114.00,715114.00,0.00,16975855.00,0.00,16975855.00,0.00,0.00,0.00,45728833.00,45728833.00,0.00,51453258.00,0.00,51453258.00,42145017.00,0.00,42145017.00,543114519.00,543114519.00,0.00,53438093.00,0.00,53438093.00,290.00,8.00,7.00,19.00,0.00,0.00,50.00,1.00,69.00,3.00,173.00,8.00,181.00,91.00,0.00,49.00,4.00,117.00,298.00,9976.00,7511.00,7.00,0.00,0.00,0.00,0.00,0.00,4378.00
53,9/30/2019 0:00:00,33,0.00,0.00,0.00,0.00,0.00,0.00,3119573.00,3119573.00,0.00,0.00,0.00,0.00,7539027.00,0.00,7539027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11921925.00,11921925.00,0.00,1263325.00,0.00,1263325.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,9.00,106.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00
60,9/30/2019 0:00:00,35,0.00,0.00,0.00,0.00,0.00,0.00,4386139.00,4386139.00,0.00,4849831.00,4849831.00,0.00,35689722.00,0.00,35689722.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,407769.00,407769.00,0.00,2507193.00,0.00,2507193.00,1456052.00,0.00,1456052.00,53424321.00,53424321.00,0.00,4535384.00,0.00,4535384.00,92.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,21.00,0.00,21.00,71.00,0.00,7.00,0.00,71.00,92.00,312.00,673.00,0.00,0.00,0.00,0.00,0.00,0.00,1505.00
62,9/30/2019 0:00:00,36,0.00,0.00,0.00,0.00,0.00,0.00,234028.00,234028.00,0.00,0.00,0.00,0.00,590528.00,0.00,590528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104636.00,0.00,104636.00,929192.00,929192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
75,9/30/2019 0:00:00,40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
77,9/30/2019 0:00:00,41,0.00,0.00,0.00,0.00,0.00,0.00,3081533.00,3081533.00,0.00,637263.00,637263.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6588.00,0.00,6588.00,0.00,0.00,0.00,0.00,0.00,0.00,123010.00,0.00,123010.00,0.00,0.00,0.00,10432934.00,10432934.00,0.00,6591128.00,0.00,6591128.00,65.00,2.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,2.00,29.00,2.00,31.00,36.00,0.00,8.00,0.00,36.00,67.00,118.00,226.00,0.00,3.00,0.00,0.00,0.00,3.00,452.00
79,9/30/2019 0:00:00,43,0.00,0.00,0.00,0.00,0.00,0.00,24151613.00,24151613.00,0.00,2176272.00,2176272.00,0.00,38393362.00,0.00,38393362.00,0.00,0.00,0.00,634067.00,0.00,634067.00,0.00,0.00,0.00,6329899.00,6329899.00,0.00,264710.00,0.00,264710.00,11083873.00,0.00,11083873.00,84635874.00,84635874.00,0.00,8566044.00,0.00,8566044.00,228.00,2.00,27.00,97.00,0.00,0.00,54.00,0.00,18.00,2.00,82.00,2.00,84.00,22.00,0.00,6.00,0.00,146.00,230.00,1036.00,953.00,4.00,0.00,0.00,0.00,0.00,0.00,1893.00
82,9/30/2019 0:00:00,46,0.00,0.00,0.00,0.00,0.00,0.00,35508815.00,35508815.00,0.00,0.00,0.00,0.00,7896981.00,0.00,7896981.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10500262.00,0.00,10500262.00,2313260.00,11362676.00,13675936.00,70161301.00,58798625.00,11362676.00,2579307.00,0.00,2579307.00,14.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00,2.00,14.00,2.00,16.00,0.00,0.00,2.00,0.00,0.00,16.00,676.00,898.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00
90,9/30/2019 0:00:00,49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1229700.00,0.00,1229700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1229700.00,1229700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00
98,9/30/2019 0:00:00,54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00
107,9/30/2019 0:00:00,57,0.00,0.00,0.00,0.00,0.00,0.00,194937.00,194937.00,0.00,0.00,0.00,0.00,4819942.00,0.00,4819942.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173766.00,0.00,173766.00,0.00,0.00,0.00,5878645.00,5878645.00,0.00,690000.00,0.00,690000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,125.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00
108,9/30/2019 0:00:00,58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,379845.00,0.00,379845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20912.00,0.00,20912.00,400757.00,400757.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.00
110,9/30/2019 0:00:00,59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,9.00,0.00,0.00,9.00,47.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
112,9/30/2019 0:00:00,60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
118,9/30/2019 0:00:00,61,0.00,0.00,0.00,0.00,0.00,0.00,10359236.00,10359236.00,0.00,0.00,0.00,0.00,13816746.00,0.00,13816746.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544961.00,0.00,544961.00,7476631.00,0.00,7476631.00,33686576.00,33686576.00,0.00,1489002.00,0.00,1489002.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.00,393.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00
119,9/30/2019 0:00:00,62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563781.00,0.00,563781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563781.00,563781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
120,9/30/2019 0:00:00,63,0.00,0.00,0.00,0.00,0.00,0.00,8778581.00,8778581.00,0.00,0.00,0.00,0.00,3304432.00,0.00,3304432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750000.00,0.00,750000.00,14134882.00,14134882.00,0.00,1301869.00,0.00,1301869.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00
132,9/30/2019 0:00:00,69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,9/30/2019 0:00:00,70,0.00,0.00,0.00,0.00,0.00,0.00,842881.00,842881.00,0.00,0.00,0.00,0.00,3122944.00,0.00,3122944.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34174.00,0.00,34174.00,140041.00,0.00,140041.00,5150498.00,5150498.00,0.00,1010458.00,0.00,1010458.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,3.00,123.00,214.00,0.00,0.00,0.00,0.00,0.00,0.00,571.00
138,9/30/2019 0:00:00,72,0.00,0.00,0.00,0.00,0.00,0.00,427323.00,427323.00,0.00,0.00,0.00,0.00,2140573.00,0.00,2140573.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2567896.00,2567896.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00
146,9/30/2019 0:00:00,74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00
147,9/30/2019 0:00:00,75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,13.00
150,9/30/2019 0:00:00,77,0.00,0.00,0.00,0.00,0.00,0.00,14301821.00,14301821.00,0.00,0.00,0.00,0.00,63054520.00,0.00,63054520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14995627.00,0.00,14995627.00,0.00,10250649.00,10250649.00,110874791.00,100624142.00,10250649.00,8272174.00,0.00,8272174.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,15.00,15.00,0.00,26.00,0.00,2.00,26.00,41.00,134.00,802.00,12.00,0.00,0.00,0.00,0.00,0.00,69.00
151,9/30/2019 0:00:00,78,0.00,0.00,0.00,0.00,0.00,0.00,27949445.00,27949445.00,0.00,0.00,0.00,0.00,185209813.00,0.00,185209813.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23107033.00,0.00,23107033.00,0.00,0.00,0.00,237649472.00,237649472.00,0.00,1383181.00,0.00,1383181.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1620.00,1972.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00
153,9/30/2019 0:00:00,80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
159,9/30/2019 0:00:00,83,0.00,0.00,0.00,0.00,0.00,0.00,55291143.00,55291143.00,0.00,23006422.00,23006422.00,0.00,73345093.00,0.00,73345093.00,0.00,0.00,0.00,2765548.00,0.00,2765548.00,0.00,0.00,0.00,39161426.00,39161426.00,0.00,10957839.00,0.00,10957839.00,14451647.00,0.00,14451647.00,182102118.00,182102118.00,0.00,5049974.00,0.00,5049974.00,1513.00,2.00,8.00,1121.00,0.00,0.00,104.00,0.00,30.00,2.00,140.00,2.00,252.00,244.00,0.00,5.00,0.00,571.00,1515.00,2953.00,607.00,2466.00,0.00,0.00,0.00,0.00,0.00,1469.00
162,9/30/2019 0:00:00,85,0.00,0.00,0.00,0.00,0.00,0.00,7553868.00,7553868.00,0.00,0.00,0.00,0.00,11967218.00,0.00,11967218.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2498846.00,0.00,2498846.00,0.00,0.00,0.00,23887087.00,23887087.00,0.00,1867155.00,0.00,1867155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.00,178.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00
167,9/30/2019 0:00:00,87,0.00,0.00,0.00,0.00,0.00,0.00,3250484.00,3236149.00,14335.00,4344041.00,4344041.00,0.00,5686495.00,0.00,5686495.00,0.00,0.00,0.00,0.00,0.00,0.00,103736.00,0.00,103736.00,4968294.00,4968294.00,0.00,1273271.00,0.00,1273271.00,1689672.00,0.00,1689672.00,16243963.00,16229628.00,14335.00,0.00,0.00,0.00,513.00,1.00,2.00,15.00,0.00,0.00,147.00,0.00,0.00,0.00,205.00,1.00,206.00,291.00,0.00,10.00,0.00,308.00,514.00,1335.00,532.00,0.00,47.00,0.00,0.00,0.00,47.00,2379.00
168,9/30/2019 0:00:00,88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,599246.00,599246.00,0.00,599246.00,0.00,599246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00
169,9/30/2019 0:00:00,89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
174,9/30/2019 0:00:00,91,0.00,0.00,0.00,0.00,0.00,0.00,127462.00,127462.00,0.00,346963.00,346963.00,0.00,19052706.00,0.00,19052706.00,0.00,0.00,0.00,14697.00,0.00,14697.00,0.00,0.00,0.00,0.00,0.00,0.00,74818.00,0.00,74818.00,3082269.00,0.00,3082269.00,23167034.00,23167034.00,0.00,482816.00,0.00,482816.00,51.00,11.00,18.00,4.00,0.00,0.00,9.00,0.00,7.00,4.00,21.00,8.00,29.00,8.00,3.00,3.00,4.00,33.00,62.00,632.00,88.00,2.00,0.00,0.00,0.00,0.00,0.00,1301.00
